PLAYER_ID,PLAYER_NAME,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,SEASON
203500,Steven Adams,0.0,1.0,0.0,2022-23
1629004,Svi Mykhailiuk,25.0,57.0,0.439,2022-23
204456,T.J. McConnell,14.0,41.0,0.341,2022-23
203933,T.J. Warren,21.0,58.0,0.362,2022-23
201959,Taj Gibson,8.0,22.0,0.364,2022-23
1629659,Talen Horton-Tucker,32.0,107.0,0.299,2022-23
1631106,Tari Eason,57.0,159.0,0.358,2022-23
1627752,Taurean Prince,61.0,149.0,0.409,2022-23
1629611,Terance Mann,57.0,143.0,0.399,2022-23
1629056,Terence Davis,64.0,179.0,0.358,2022-23
203082,Terrence Ross,81.0,209.0,0.388,2022-23
1626179,Terry Rozier,75.0,222.0,0.338,2022-23
1630678,Terry Taylor,5.0,18.0,0.278,2022-23
201152,Thaddeus Young,6.0,33.0,0.182,2022-23
203648,Thanasis Antetokounmpo,0.0,6.0,0.0,2022-23
1630177,Theo Maledon,19.0,53.0,0.358,2022-23
1629033,Theo Pinson,17.0,52.0,0.327,2022-23
1628418,Thomas Bryant,25.0,57.0,0.439,2022-23
203501,Tim Hardaway Jr.,167.0,425.0,0.393,2022-23
202699,Tobias Harris,111.0,287.0,0.387,2022-23
1628396,Tony Bradley,3.0,5.0,0.6,2022-23
1628470,Torrey Craig,96.0,240.0,0.4,2022-23
1629027,Trae Young,34.0,92.0,0.37,2022-23
1630200,Tre Jones,34.0,113.0,0.301,2022-23
1630544,Tre Mann,35.0,106.0,0.33,2022-23
1630570,Trendon Watford,24.0,61.0,0.393,2022-23
1630235,Trent Forrest,0.0,1.0,0.0,2022-23
1630243,Trevelin Queen,1.0,5.0,0.2,2022-23
1631309,Trevor Hudgins,2.0,3.0,0.667,2022-23
1631211,Trevor Keels,1.0,4.0,0.25,2022-23
1626168,Trey Lyles,82.0,219.0,0.374,2022-23
1630530,Trey Murphy III,182.0,447.0,0.407,2022-23
1628972,Troy Brown Jr.,97.0,249.0,0.39,2022-23
1629660,Ty Jerome,24.0,61.0,0.393,2022-23
1631102,TyTy Washington Jr.,14.0,57.0,0.246,2022-23
1628416,Tyler Dorsey,1.0,2.0,0.5,2022-23
1629639,Tyler Herro,105.0,274.0,0.383,2022-23
1630169,Tyrese Haliburton,37.0,93.0,0.398,2022-23
1631213,Tyrese Martin,0.0,6.0,0.0,2022-23
1630178,Tyrese Maxey,96.0,211.0,0.455,2022-23
1626145,Tyus Jones,86.0,228.0,0.377,2022-23
1628962,Udoka Azubuike,,,,2022-23
2617,Udonis Haslem,3.0,8.0,0.375,2022-23
1630586,Usman Garuba,24.0,57.0,0.421,2022-23
1630176,Vernon Carey Jr.,,,,2022-23
203506,Victor Oladipo,37.0,121.0,0.306,2022-23
1631246,Vince Williams Jr.,4.0,27.0,0.148,2022-23
1628427,Vlatko Čančar,40.0,107.0,0.374,2022-23
1630249,Vít Krejčí,3.0,16.0,0.188,2022-23
1631117,Walker Kessler,1.0,3.0,0.333,2022-23
1628976,Wendell Carter Jr.,77.0,216.0,0.356,2022-23
1631111,Wendell Moore Jr.,1.0,15.0,0.067,2022-23
1629117,Wenyen Gabriel,9.0,34.0,0.265,2022-23
202083,Wesley Matthews,35.0,109.0,0.321,2022-23
203115,Will Barton,43.0,103.0,0.417,2022-23
1626195,Willy Hernangomez,3.0,11.0,0.273,2022-23
1641645,Xavier Cooks,0.0,0.0,,2022-23
1629875,Xavier Moon,1.0,2.0,0.5,2022-23
1630270,Xavier Sneed,3.0,6.0,0.5,2022-23
1630214,Xavier Tillman,4.0,12.0,0.333,2022-23
1629139,Yuta Watanabe,59.0,129.0,0.457,2022-23
1628380,Zach Collins,53.0,138.0,0.384,2022-23
203897,Zach LaVine,96.0,231.0,0.416,2022-23
1630192,Zeke Nnaji,17.0,61.0,0.279,2022-23
1630533,Ziaire Williams,18.0,79.0,0.228,2022-23
1629627,Zion Williamson,6.0,14.0,0.429,2022-23
