PLAYER_ID,PLAYER_NAME,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,SEASON
200765,Rajon Rondo,22.0,52.0,0.423,2021-22
203526,Raul Neto,19.0,78.0,0.244,2021-22
1629730,Rayjon Tucker,2.0,2.0,1.0,2021-22
203493,Reggie Bullock Jr.,135.0,361.0,0.374,2021-22
202704,Reggie Jackson,80.0,255.0,0.314,2021-22
1629617,Reggie Perry,3.0,14.0,0.214,2021-22
1626158,Richaun Holmes,2.0,5.0,0.4,2021-22
201937,Ricky Rubio,29.0,91.0,0.319,2021-22
1630306,Rob Edwards,0.0,2.0,0.0,2021-22
203496,Robert Covington,115.0,307.0,0.375,2021-22
1629057,Robert Williams III,0.0,1.0,0.0,2021-22
1630218,Robert Woodard II,1.0,3.0,0.333,2021-22
201577,Robin Lopez,2.0,5.0,0.4,2021-22
203918,Rodney Hood,23.0,70.0,0.329,2021-22
203585,Rodney McGruder,52.0,125.0,0.416,2021-22
1629641,Romeo Langford,25.0,76.0,0.329,2021-22
1626220,Royce O'Neale,105.0,276.0,0.38,2021-22
1630612,Ruben Nembhard Jr.,0.0,1.0,0.0,2021-22
200752,Rudy Gay,56.0,164.0,0.341,2021-22
203497,Rudy Gobert,0.0,4.0,0.0,2021-22
1629060,Rui Hachimura,54.0,115.0,0.47,2021-22
201566,Russell Westbrook,43.0,144.0,0.299,2021-22
1627853,Ryan Arcidiacono,3.0,7.0,0.429,2021-22
1630240,Saben Lee,8.0,30.0,0.267,2021-22
1630180,Saddiq Bey,170.0,447.0,0.38,2021-22
1626155,Sam Dekker,,,,2021-22
1630573,Sam Hauser,16.0,37.0,0.432,2021-22
1630241,Sam Merrill,5.0,15.0,0.333,2021-22
1630572,Sandro Mamukelashvili,21.0,49.0,0.429,2021-22
1630583,Santi Aldama,6.0,43.0,0.14,2021-22
1630567,Scottie Barnes,45.0,155.0,0.29,2021-22
1630575,Scottie Lewis,,,,2021-22
203816,Scotty Hopson,0.0,0.0,,2021-22
1629635,Sekou Doumbouya,1.0,2.0,0.5,2021-22
1628400,Semi Ojeleye,12.0,43.0,0.279,2021-22
201586,Serge Ibaka,35.0,90.0,0.389,2021-22
203552,Seth Curry,110.0,234.0,0.47,2021-22
1628983,Shai Gilgeous-Alexander,22.0,52.0,0.423,2021-22
1629003,Shake Milton,32.0,94.0,0.34,2021-22
1629783,Shaq Buchanan,0.0,1.0,0.0,2021-22
1627885,Shaquille Harrison,0.0,2.0,0.0,2021-22
1630536,Sharife Cooper,0.0,3.0,0.0,2021-22
1630219,Skylar Mays,8.0,23.0,0.348,2021-22
203524,Solomon Hill,2.0,12.0,0.167,2021-22
203915,Spencer Dinwiddie,53.0,142.0,0.373,2021-22
1626169,Stanley Johnson,28.0,96.0,0.292,2021-22
201939,Stephen Curry,126.0,323.0,0.39,2021-22
1628425,Sterling Brown,24.0,82.0,0.293,2021-22
203500,Steven Adams,0.0,0.0,,2021-22
1629004,Svi Mykhailiuk,30.0,95.0,0.316,2021-22
204456,T.J. McConnell,7.0,23.0,0.304,2021-22
1629605,Tacko Fall,,,,2021-22
201959,Taj Gibson,15.0,35.0,0.429,2021-22
1629659,Talen Horton-Tucker,30.0,111.0,0.27,2021-22
1627752,Taurean Prince,74.0,192.0,0.385,2021-22
1629611,Terance Mann,52.0,126.0,0.413,2021-22
1629056,Terence Davis,26.0,83.0,0.313,2021-22
203082,Terrence Ross,51.0,169.0,0.302,2021-22
1626179,Terry Rozier,155.0,398.0,0.389,2021-22
1630678,Terry Taylor,11.0,34.0,0.324,2021-22
201152,Thaddeus Young,16.0,41.0,0.39,2021-22
203648,Thanasis Antetokounmpo,1.0,9.0,0.111,2021-22
1630177,Theo Maledon,29.0,111.0,0.261,2021-22
1629033,Theo Pinson,9.0,24.0,0.375,2021-22
1628418,Thomas Bryant,12.0,41.0,0.293,2021-22
204025,Tim Frazier,3.0,10.0,0.3,2021-22
203501,Tim Hardaway Jr.,72.0,210.0,0.343,2021-22
1627789,Timothe Luwawu-Cabarrot,39.0,113.0,0.345,2021-22
202699,Tobias Harris,82.0,232.0,0.353,2021-22
203107,Tomas Satoransky,9.0,44.0,0.205,2021-22
1628396,Tony Bradley,,,,2021-22
203503,Tony Snell,43.0,121.0,0.355,2021-22
1628470,Torrey Craig,69.0,211.0,0.327,2021-22
1629027,Trae Young,37.0,77.0,0.481,2021-22
1629309,Trayvon Palmer,,,,2021-22
1630200,Tre Jones,8.0,34.0,0.235,2021-22
1630544,Tre Mann,46.0,119.0,0.387,2021-22
1629682,Tremont Waters,1.0,1.0,1.0,2021-22
1630570,Trendon Watford,8.0,35.0,0.229,2021-22
1630235,Trent Forrest,4.0,22.0,0.182,2021-22
1630243,Trevelin Queen,4.0,13.0,0.308,2021-22
1630286,Trevon Scott,0.0,1.0,0.0,2021-22
2772,Trevor Ariza,19.0,68.0,0.279,2021-22
203504,Trey Burke,19.0,55.0,0.345,2021-22
1626168,Trey Lyles,64.0,186.0,0.344,2021-22
1630530,Trey Murphy III,68.0,175.0,0.389,2021-22
202684,Tristan Thompson,1.0,2.0,0.5,2021-22
1628972,Troy Brown Jr.,45.0,124.0,0.363,2021-22
1629660,Ty Jerome,40.0,134.0,0.299,2021-22
1629076,Tyler Cook,,,,2021-22
1629788,Tyler Hall,,,,2021-22
1629639,Tyler Herro,89.0,211.0,0.422,2021-22
204020,Tyler Johnson,5.0,12.0,0.417,2021-22
1630179,Tyrell Terry,,,,2021-22
1630169,Tyrese Haliburton,63.0,146.0,0.432,2021-22
1630178,Tyrese Maxey,74.0,164.0,0.451,2021-22
1627820,Tyrone Wallace,2.0,7.0,0.286,2021-22
1626145,Tyus Jones,64.0,156.0,0.41,2021-22
1628962,Udoka Azubuike,,,,2021-22
2617,Udonis Haslem,1.0,4.0,0.25,2021-22
1630586,Usman Garuba,5.0,17.0,0.294,2021-22
1630176,Vernon Carey Jr.,,,,2021-22
203506,Victor Oladipo,7.0,18.0,0.389,2021-22
1628427,Vlatko Čančar,6.0,11.0,0.545,2021-22
1630249,Vít Krejčí,26.0,81.0,0.321,2021-22
201961,Wayne Ellington,67.0,160.0,0.419,2021-22
1627782,Wayne Selden,0.0,1.0,0.0,2021-22
1628976,Wendell Carter Jr.,67.0,202.0,0.332,2021-22
1629117,Wenyen Gabriel,7.0,27.0,0.259,2021-22
1628411,Wes Iwundu,3.0,5.0,0.6,2021-22
202083,Wesley Matthews,51.0,139.0,0.367,2021-22
203115,Will Barton,102.0,267.0,0.382,2021-22
1626161,Willie Cauley-Stein,1.0,2.0,0.5,2021-22
1626195,Willy Hernangomez,3.0,8.0,0.375,2021-22
1629875,Xavier Moon,2.0,8.0,0.25,2021-22
1630270,Xavier Sneed,1.0,7.0,0.143,2021-22
1630214,Xavier Tillman,9.0,43.0,0.209,2021-22
1629139,Yuta Watanabe,27.0,76.0,0.355,2021-22
1630582,Yves Pons,3.0,8.0,0.375,2021-22
1628380,Zach Collins,14.0,38.0,0.368,2021-22
203897,Zach LaVine,81.0,176.0,0.46,2021-22
1630285,Zavier Simpson,1.0,4.0,0.25,2021-22
1630192,Zeke Nnaji,37.0,80.0,0.463,2021-22
1630533,Ziaire Williams,67.0,211.0,0.318,2021-22
1629597,Zylan Cheatham,0.0,2.0,0.0,2021-22
