PLAYER_ID,PLAYER_NAME,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,SEASON
1641842,Ronald Holland II,30.0,125.0,0.24,2024-25
1626220,Royce O'Neale,163.0,386.0,0.422,2024-25
203497,Rudy Gobert,,,,2024-25
1629060,Rui Hachimura,100.0,240.0,0.417,2024-25
201566,Russell Westbrook,70.0,210.0,0.333,2024-25
1642346,Ryan Dunn,78.0,247.0,0.316,2024-25
1631157,Ryan Rollins,43.0,100.0,0.43,2024-25
1630573,Sam Hauser,131.0,321.0,0.408,2024-25
1630241,Sam Merrill,117.0,306.0,0.382,2024-25
1630572,Sandro Mamukelashvili,55.0,147.0,0.374,2024-25
1630583,Santi Aldama,104.0,284.0,0.366,2024-25
1630703,Scoot Henderson,58.0,160.0,0.363,2024-25
1630567,Scottie Barnes,50.0,181.0,0.276,2024-25
1630590,Scotty Pippen Jr.,82.0,190.0,0.432,2024-25
203552,Seth Curry,62.0,136.0,0.456,2024-25
1631101,Shaedon Sharpe,73.0,233.0,0.313,2024-25
1628983,Shai Gilgeous-Alexander,34.0,73.0,0.466,2024-25
1629003,Shake Milton,29.0,78.0,0.372,2024-25
1631321,Sidy Cissoko,3.0,12.0,0.25,2024-25
1631323,Simone Fontecchio,69.0,196.0,0.352,2024-25
1627746,Skal Labissiere,1.0,1.0,1.0,2024-25
203915,Spencer Dinwiddie,47.0,138.0,0.341,2024-25
1642461,Spencer Jones,1.0,17.0,0.059,2024-25
1630649,Stanley Umude,3.0,15.0,0.2,2024-25
201939,Stephen Curry,154.0,356.0,0.433,2024-25
1642264,Stephon Castle,67.0,221.0,0.303,2024-25
203500,Steven Adams,0.0,2.0,0.0,2024-25
1629004,Svi Mykhailiuk,40.0,99.0,0.404,2024-25
204456,T.J. McConnell,10.0,29.0,0.345,2024-25
201959,Taj Gibson,1.0,2.0,0.5,2024-25
1629659,Talen Horton-Tucker,32.0,90.0,0.356,2024-25
1631106,Tari Eason,61.0,173.0,0.353,2024-25
1627752,Taurean Prince,133.0,267.0,0.498,2024-25
1641707,Taylor Hendricks,2.0,11.0,0.182,2024-25
1631386,Taze Moore,1.0,3.0,0.333,2024-25
1629611,Terance Mann,47.0,109.0,0.431,2024-25
1629056,Terence Davis,0.0,1.0,0.0,2024-25
1630545,Terrence Shannon Jr.,9.0,26.0,0.346,2024-25
1626179,Terry Rozier,54.0,165.0,0.327,2024-25
1630678,Terry Taylor,,,,2024-25
1628418,Thomas Bryant,46.0,138.0,0.333,2024-25
1642275,Tidjane Salaün,40.0,144.0,0.278,2024-25
203501,Tim Hardaway Jr.,140.0,376.0,0.372,2024-25
202699,Tobias Harris,86.0,231.0,0.372,2024-25
1642449,Tolu Smith,,,,2024-25
1628396,Tony Bradley,1.0,3.0,0.333,2024-25
1628470,Torrey Craig,20.0,58.0,0.345,2024-25
1641787,Tosan Evbuomwan,20.0,70.0,0.286,2024-25
1641739,Toumani Camara,118.0,316.0,0.373,2024-25
1629027,Trae Young,37.0,110.0,0.336,2024-25
1631218,Trayce Jackson-Davis,0.0,1.0,0.0,2024-25
1630200,Tre Jones,18.0,43.0,0.419,2024-25
1630544,Tre Mann,13.0,29.0,0.448,2024-25
1630570,Trendon Watford,25.0,70.0,0.357,2024-25
1642280,Trentyn Flowers,0.0,2.0,0.0,2024-25
1630243,Trevelin Queen,14.0,46.0,0.304,2024-25
1641725,Trey Alexander,3.0,15.0,0.2,2024-25
1641998,Trey Jemison III,,,,2024-25
1626168,Trey Lyles,80.0,224.0,0.357,2024-25
1630530,Trey Murphy III,114.0,285.0,0.4,2024-25
202684,Tristan Thompson,0.0,2.0,0.0,2024-25
1641774,Tristan Vukcevic,36.0,89.0,0.404,2024-25
1641783,Tristan da Silva,68.0,200.0,0.34,2024-25
1641803,Tristen Newton,0.0,2.0,0.0,2024-25
1629660,Ty Jerome,54.0,119.0,0.454,2024-25
1631102,TyTy Washington Jr.,3.0,15.0,0.2,2024-25
1629639,Tyler Herro,135.0,340.0,0.397,2024-25
1642278,Tyler Kolek,14.0,37.0,0.378,2024-25
1641890,Tyler Smith,12.0,29.0,0.414,2024-25
1630169,Tyrese Haliburton,63.0,146.0,0.432,2024-25
1631213,Tyrese Martin,86.0,232.0,0.371,2024-25
1630178,Tyrese Maxey,55.0,159.0,0.346,2024-25
1630623,Tyson Etienne,13.0,41.0,0.317,2024-25
1626145,Tyus Jones,142.0,330.0,0.43,2024-25
1642279,Ulrich Chomche,,,,2024-25
203995,Vasilije Micic,17.0,45.0,0.378,2024-25
1641705,Victor Wembanyama,101.0,268.0,0.377,2024-25
1631246,Vince Williams Jr.,20.0,76.0,0.263,2024-25
1628427,Vlatko Čančar,4.0,15.0,0.267,2024-25
1630249,Vít Krejčí,73.0,160.0,0.456,2024-25
1631117,Walker Kessler,6.0,34.0,0.176,2024-25
1628976,Wendell Carter Jr.,37.0,157.0,0.236,2024-25
1631111,Wendell Moore Jr.,13.0,34.0,0.382,2024-25
1630214,Xavier Tillman,5.0,31.0,0.161,2024-25
1642530,Yuki Kawamura,3.0,12.0,0.25,2024-25
1641879,Yuri Collins,,,,2024-25
1642274,Yves Missi,0.0,1.0,0.0,2024-25
1642258,Zaccharie Risacher,113.0,308.0,0.367,2024-25
1628380,Zach Collins,32.0,105.0,0.305,2024-25
1641744,Zach Edey,17.0,50.0,0.34,2024-25
203897,Zach LaVine,92.0,206.0,0.447,2024-25
1630192,Zeke Nnaji,17.0,52.0,0.327,2024-25
1630533,Ziaire Williams,98.0,271.0,0.362,2024-25
1629627,Zion Williamson,2.0,5.0,0.4,2024-25
1642389,Zyon Pullin,,,,2024-25
