player_id,season_year,pred_o,pred_d,pred_var_o,pred_var_d,filt_o,filt_d,filt_var_o,filt_var_d,player_name,prior_model,pred_total,filt_total
1630314,2023,0.559104489476365,-0.37938624783852515,3.2930549734451495,3.2930549734451495,0.15366285807534663,-0.5165306379307075,1.7810608142645494,1.7810608142645494,Brandon Williams,atomic_denominator,0.1797182416378399,-0.3628677798553609
1630314,2024,0.25487722283784625,-0.4144088180079,2.281060814264549,2.281060814264549,0.8113539647578397,-0.6025034314229554,1.3395211400354399,1.3395211400354399,Brandon Williams,atomic_denominator,-0.15953159517005377,0.20885053333488435
1630314,2025,0.9220421436165069,-0.5420463958709132,1.8395211400354399,1.8395211400354399,1.8296381014216565,-0.6096339216840893,1.0262930414739948,1.0262930414739948,Brandon Williams,atomic_denominator,0.37999574774559375,1.2200041797375674
1630322,2021,1.632861087754913,0.32216925384148937,9.0,9.0,1.7392970238166736,0.7161487102725939,2.4056311816577307,2.4056311816577307,Lindy Waters III,atomic_denominator,1.9550303415964023,2.4554457340892677
1630322,2022,1.8405113885791733,0.8182705301954014,2.9056311816577307,2.9056311816577307,1.6884586626540365,0.60123223612883,1.5512230073103626,1.5512230073103626,Lindy Waters III,atomic_denominator,2.658781918774575,2.2896908987828666
1630322,2023,1.7877977843678035,0.6639840368551949,2.0512230073103623,2.0512230073103623,1.7519255656232557,0.4134684333523661,1.3103171194502043,1.3103171194502043,Lindy Waters III,atomic_denominator,2.4517818212229985,2.1653939989756217
1630322,2024,1.7927738503089365,0.5184662364481818,1.8103171194502043,1.8103171194502043,1.222128289875792,0.8906162212062234,1.1134121233095833,1.1134121233095833,Lindy Waters III,atomic_denominator,2.3112400867571186,2.112744511082015
1630322,2025,1.2575035805966992,0.9282617869905023,1.6134121233095833,1.6134121233095833,1.012975545231149,0.6819584740911687,1.1007540047681537,1.1007540047681537,Lindy Waters III,atomic_denominator,2.1857653675872015,1.694934019322318
1630346,2022,0.35569414315142656,-0.6011745926998868,9.0,9.0,0.5029501509089327,-0.8948361449896167,2.5062364386937146,2.5062364386937146,Matt Ryan,atomic_denominator,-0.24548044954846027,-0.39188599408068403
1630346,2023,0.6022892726226995,-0.8320843442632518,3.0062364386937146,3.0062364386937146,0.4891827191606245,-0.9057959434702014,1.592370528505256,1.592370528505256,Matt Ryan,atomic_denominator,-0.22979507164055235,-0.4166132243095769
1630346,2024,0.5300310038463054,-0.8007981403743857,2.0923705285052563,2.0923705285052563,0.31146573366702535,-0.42456280633823285,1.35794773840519,1.35794773840519,Matt Ryan,atomic_denominator,-0.27076713652808027,-0.1130970726712075
1630466,2020,0.9767985096039851,0.050768847324115185,9.0,9.0,1.0219658882300484,0.15869755266913418,2.580225759002972,2.580225759002972,Gabriel Deck,atomic_denominator,1.0275673569281003,1.1806634408991825
1630466,2021,1.0628141729157292,0.2636953557649499,3.080225759002972,3.080225759002972,0.5201021469714866,0.05562996089970742,1.7193884073856083,1.7193884073856083,Gabriel Deck,atomic_denominator,1.3265095286806792,0.575732107871194
1630526,2021,-0.05322934312976613,0.2786014592726757,9.0,9.0,-1.5179664283934011,0.7997234174698871,2.0333336816358614,2.0333336816358614,Jeremiah Robinson-Earl,atomic_denominator,0.22537211614290958,-0.7182430109235141
1630526,2022,-1.1350608363665613,0.960625817143226,2.5333336816358614,2.5333336816358614,-0.6991737419248384,0.4247166041877339,1.3659298912385007,1.3659298912385007,Jeremiah Robinson-Earl,atomic_denominator,-0.17443501922333526,-0.2744571377371045
1630526,2023,-0.5024566267733762,0.5961698105529323,1.8659298912385007,1.8659298912385007,-0.5745861164769177,0.036903319949559976,1.2186604586112804,1.2186604586112804,Jeremiah Robinson-Earl,atomic_denominator,0.09371318377955606,-0.5376827965273577
1630526,2024,-0.5186187105559366,0.17968401311200008,1.7186604586112804,1.7186604586112804,-0.2208298848743698,-0.2960323849185581,1.017808948272196,1.017808948272196,Jeremiah Robinson-Earl,atomic_denominator,-0.33893469744393645,-0.5168622697929279
1630526,2025,-0.12699819317620284,-0.18535610858600263,1.517808948272196,1.517808948272196,0.024759203414306707,-0.7218796483873593,1.046996772153981,1.046996772153981,Jeremiah Robinson-Earl,atomic_denominator,-0.31235430176220547,-0.6971204449730526
1630527,2021,-0.7729119373199599,-0.3476014854510485,9.0,9.0,-1.331291928293442,0.08447767020437563,2.213663406944815,2.213663406944815,Brandon Boston,atomic_denominator,-1.1205134227710083,-1.2468142580890662
1630527,2022,-0.9363582169947855,0.4143174748954073,2.713663406944815,2.713663406944815,-0.8347965872582253,0.02204608239402911,1.5420232199236905,1.5420232199236905,Brandon Boston,atomic_denominator,-0.5220407420993782,-0.8127505048641961
1630527,2023,-0.43067447937668013,0.1759890872629718,2.0420232199236903,2.0420232199236903,-0.9316035081923532,-0.4175047128810916,1.2825134179571005,1.2825134179571005,Brandon Boston,atomic_denominator,-0.25468539211370833,-1.3491082210734446
1630527,2024,-0.7544009968933636,-0.2607813851722066,1.7825134179571005,1.7825134179571005,-0.6200288708664339,-0.15796328862302386,1.0714393685034156,1.0714393685034156,Brandon Boston,atomic_denominator,-1.01518238206557,-0.7779921594894578
1630528,2021,0.5860127983879632,-0.3715782785781434,9.0,9.0,-0.05728702577042677,-1.3402426827179812,1.9303758991496556,1.9303758991496556,Josh Christopher,atomic_denominator,0.21443451980981976,-1.397529708488408
1630528,2022,0.3151634246446372,-0.9710525773310239,2.430375899149656,2.430375899149656,-0.3824416373707372,-0.977453432539549,1.3291586208340294,1.3291586208340294,Josh Christopher,atomic_denominator,-0.6558891526863867,-1.3598950699102863
1630528,2024,0.24036412558754483,-0.6459142499928829,2.329158620834029,2.329158620834029,0.18147472355079933,-0.2793830179599444,1.453470759619104,1.453470759619104,Josh Christopher,atomic_denominator,-0.4055501244053381,-0.09790829440914509
1630529,2021,-0.15242860766489552,1.5735612305428295,9.0,9.0,1.0124194291768422,1.881952570356103,1.4909233826897996,1.4909233826897996,Herbert Jones,atomic_denominator,1.421132622877934,2.8943719995329453
1630529,2022,1.0683868350978234,2.0247332635185433,1.9909233826897996,1.9909233826897996,0.4500974673824088,2.2864473419523574,1.013046648501996,1.013046648501996,Herbert Jones,atomic_denominator,3.0931200986163665,2.736544809334766
1630529,2023,0.5513118321449084,2.3885691618751648,1.513046648501996,1.513046648501996,0.26497397641457415,2.1601498083675437,0.8277436000529254,0.8277436000529254,Herbert Jones,atomic_denominator,2.939880994020073,2.4251237847821177
1630529,2024,0.36431309812834095,2.2229016090939084,1.3277436000529255,1.3277436000529255,0.266211490765045,1.949898745930109,0.9233060063784495,0.9233060063784495,Herbert Jones,atomic_denominator,2.5872147072222496,2.2161102366951537
1630529,2025,0.30705977545072594,2.0548965490259246,1.4233060063784495,1.4233060063784495,-0.16856611942937932,2.4807517298130777,0.8703949169687248,0.8703949169687248,Herbert Jones,atomic_denominator,2.3619563244766506,2.312185610383698
1630530,2021,1.3631753490740774,-0.5059349619683869,9.0,9.0,1.6719902802977542,0.015503979449963734,2.073260980364491,2.073260980364491,Trey Murphy III,atomic_denominator,0.8572403871056905,1.687494259747718
1630530,2022,2.018990999339708,0.18818381648458873,2.573260980364491,2.573260980364491,1.6203666912365626,-0.6336063713739711,1.0770125882273966,1.0770125882273966,Trey Murphy III,atomic_denominator,2.2071748158242968,0.9867603198625915
1630530,2023,1.7975692025355523,-0.47688304366508616,1.5770125882273966,1.5770125882273966,1.6619692141299947,0.41827797071892836,0.9065096457113718,0.9065096457113718,Trey Murphy III,atomic_denominator,1.3206861588704661,2.080247184848923
1630530,2024,1.7179366200509758,0.5610586638813685,1.4065096457113717,1.4065096457113717,1.523361938753239,-0.42969613563873643,0.8414658639218301,0.8414658639218301,Trey Murphy III,atomic_denominator,2.2789952839323444,1.0936658031145026
1630530,2025,1.6245763035157388,-0.32757431571592893,1.34146586392183,1.34146586392183,1.8733041101604349,0.0730170268425516,0.7782745584412682,0.7782745584412682,Trey Murphy III,atomic_denominator,1.2970019877998098,1.9463211370029865
1630531,2022,0.4700328120586008,-0.10646746517852818,9.0,9.0,0.4028232124342357,0.025278107827531926,2.6745784660029503,2.6745784660029503,Jaden Springer,atomic_denominator,0.36356534688007264,0.4281013202617676
1630531,2023,0.8449080538450415,0.2725938001279176,3.1745784660029503,3.1745784660029503,-0.37858380461445496,0.39631975273860687,1.589964794998549,1.589964794998549,Jaden Springer,atomic_denominator,1.117501853972959,0.017735948124151912
1630531,2024,-0.03158308557250106,0.5689995897732318,2.089964794998549,2.089964794998549,-0.3803629546656869,0.46130705956938983,1.2952737281601716,1.2952737281601716,Jaden Springer,atomic_denominator,0.5374165042007308,0.08094410490370291
1630532,2021,0.4274420779631635,-0.08868905360216928,9.0,9.0,1.6285750809531365,-0.058084753048967375,1.568947735082303,1.568947735082303,Franz Wagner,atomic_denominator,0.33875302436099425,1.570490327904169
1630532,2022,2.0706599223639426,0.18923093925141832,2.068947735082303,2.068947735082303,2.133711118334074,0.5174062427044055,0.9974500729380488,0.9974500729380488,Franz Wagner,atomic_denominator,2.259890861615361,2.6511173610384793
1630532,2023,2.480711837376028,0.6900860797390305,1.4974500729380487,1.4974500729380487,2.338499147521223,0.8583862271026836,0.8326316521450213,0.8326316521450213,Franz Wagner,atomic_denominator,3.1707979171150584,3.1968853746239065
1630532,2024,2.5157016588202126,1.0151095548115687,1.3326316521450212,1.3326316521450212,2.7996797067273795,0.785982863436154,0.7995718909852834,0.7995718909852834,Franz Wagner,atomic_denominator,3.5308112136317815,3.5856625701635334
1630532,2025,2.8556471126483607,0.9287635565985941,1.2995718909852834,1.2995718909852834,2.774044460717194,0.9712275297859205,0.860147841411435,0.860147841411435,Franz Wagner,atomic_denominator,3.784410669246955,3.745271990503115
1630533,2021,0.26307953283690994,-0.879969252334203,9.0,9.0,0.6321152689416625,-1.9540016469129853,1.8429730636688317,1.8429730636688317,Ziaire Williams,atomic_denominator,-0.6168897194972931,-1.3218863779713228
1630533,2022,1.0742001103524683,-1.7066859546125996,2.3429730636688317,2.3429730636688317,0.047777781828105825,-1.294545231058965,1.3445434183508504,1.3445434183508504,Ziaire Williams,atomic_denominator,-0.6324858442601313,-1.2467674492308591
1630533,2023,0.3947785008700597,-1.12186539402434,1.8445434183508504,1.8445434183508504,-0.18245192172308727,-0.7022754676714611,1.0891688962296637,1.0891688962296637,Ziaire Williams,atomic_denominator,-0.7270868931542802,-0.8847273893945484
1630533,2024,-0.0052494104240976835,-0.5455521399625761,1.5891688962296637,1.5891688962296637,0.0042201545086660575,-0.11778960701673086,0.9433590088821175,0.9433590088821175,Ziaire Williams,atomic_denominator,-0.5508015503866738,-0.1135694525080648
1630533,2025,0.060187560429647256,0.024991086145709246,1.4433590088821175,1.4433590088821175,0.25518660128676623,0.02644004958205881,0.9071174227305338,0.9071174227305338,Ziaire Williams,atomic_denominator,0.08517864657535651,0.28162665086882505
1630534,2022,0.04116146201834614,-0.8212990237775366,9.0,9.0,0.8690791435576045,-1.338545239813304,1.9914076292485785,1.9914076292485785,Ochai Agbaji,atomic_denominator,-0.7801375617591905,-0.46946609625569946
1630534,2023,1.046281654856594,-1.181821912104419,2.4914076292485783,2.4914076292485783,0.23250925594410152,-1.008571192637602,1.1818760201160377,1.1818760201160377,Ochai Agbaji,atomic_denominator,-0.1355402572478248,-0.7760619366935004
1630534,2024,0.2884766618650827,-0.8657904994751618,1.6818760201160377,1.6818760201160377,-0.06806709183975437,-0.8197970295942321,0.9448346655988048,0.9448346655988048,Ochai Agbaji,atomic_denominator,-0.5773138376100792,-0.8878641214339864
1630534,2025,0.03314727292274523,-0.7176752096714245,1.4448346655988047,1.4448346655988047,-0.6123722645738672,-0.3596907427331394,0.9422599908743791,0.9422599908743791,Ochai Agbaji,atomic_denominator,-0.6845279367486793,-0.9720630073070066
1630535,2021,-1.2411811444604681,0.2711455240732331,9.0,9.0,-1.1694463309643106,0.14086975452709627,2.290834482595146,2.290834482595146,Greg Brown III,atomic_denominator,-0.970035620387235,-1.0285765764372143
1630535,2022,-0.7273614895535048,0.38818544682748196,2.790834482595146,2.790834482595146,-1.3527651434797843,0.5246504518573584,1.6130275174391453,1.6130275174391453,Greg Brown III,atomic_denominator,-0.3391760427260228,-0.8281146916224259
1630535,2023,-1.0057644244378303,0.6973302888919833,2.1130275174391455,2.1130275174391455,-0.8143759376816752,0.2546380112333506,1.3753943848108294,1.3753943848108294,Greg Brown III,atomic_denominator,-0.308434135545847,-0.5597379264483245
1630536,2021,-1.8987001830691463,-1.094646365737084,9.0,9.0,-1.9604854454617962,-1.07545701584185,2.734146412780919,2.734146412780919,Sharife Cooper,atomic_denominator,-2.9933465488062305,-3.0359424613036463
