game_id,possessions_seen,possessions_attached,n_away,n_home,pts_away,pts_home,expected_home,expected_away,attach_rate,home_point_error,away_point_error,possession_gap,trusted
22200012,204,204,102.0,102.0,102.0,123.0,123.0,102.0,1.0,0.0,0.0,0.0,True
22200013,189,189,95.0,94.0,105.0,107.0,107.00000287852129,105.00010330702554,1.0,-2.878521286220348e-06,-0.00010330702554028903,1.0,True
22200014,202,202,101.0,101.0,115.0,108.0,108.00005304511166,115.00003084165043,1.0,-5.3045111656047084e-05,-3.084165042821496e-05,0.0,True
22200015,188,188,94.0,94.0,90.0,88.0,88.0,90.0,1.0,0.0,0.0,0.0,True
22200016,206,206,103.0,103.0,103.0,97.0,97.0,103.0,1.0,0.0,0.0,0.0,True
22200017,206,206,104.0,102.0,124.0,112.0,112.0,124.0,1.0,0.0,0.0,2.0,True
22200018,220,220,110.0,110.0,137.0,134.0,134.0000349666118,137.00006181673615,1.0,-3.496661179269722e-05,-6.181673614946703e-05,0.0,True
22200019,194,194,97.0,97.0,100.0,102.0,102.0,100.0,1.0,0.0,0.0,0.0,True
22200020,201,201,100.0,101.0,98.0,108.0,108.0,98.0,1.0,0.0,0.0,1.0,True
22200021,191,191,96.0,95.0,105.0,109.0,109.0,105.0,1.0,0.0,0.0,1.0,True
22200022,189,189,94.0,95.0,111.0,104.0,103.99999680087305,111.00006516352752,1.0,3.199126950903519e-06,-6.516352752328203e-05,1.0,True
22200023,207,207,103.0,104.0,106.0,130.0,130.0,106.0,1.0,0.0,0.0,1.0,True
22200024,203,203,101.0,102.0,129.0,122.0,122.0,129.0,1.0,0.0,0.0,1.0,True
22200025,224,224,112.0,112.0,132.0,126.0,126.00002129140277,132.00002561171198,1.0,-2.1291402774181734e-05,-2.5611711976125662e-05,0.0,True
22200026,213,213,106.0,107.0,128.0,123.0,123.0,128.0,1.0,0.0,0.0,1.0,True
22200027,212,212,107.0,105.0,111.0,113.0,113.00002273062303,111.00001261379445,1.0,-2.2730623030042807e-05,-1.2613794453386618e-05,2.0,True
22200028,187,187,93.0,94.0,114.0,105.0,105.00000333180313,114.0001401051942,1.0,-3.331803128503452e-06,-0.00014010519420537548,1.0,True
22200029,203,203,101.0,102.0,115.0,124.0,124.0,115.0,1.0,0.0,0.0,1.0,True
22200030,199,199,100.0,99.0,126.0,120.0,119.99998000428153,126.00002875708134,1.0,1.999571847477455e-05,-2.875708133842636e-05,1.0,True
22200031,189,189,95.0,94.0,109.0,112.0,111.99998736754677,109.000050128241,1.0,1.2632453234573404e-05,-5.0128240999924856e-05,1.0,True
22200032,192,192,97.0,95.0,128.0,96.0,96.0,128.0,1.0,0.0,0.0,2.0,True
22200033,198,198,99.0,99.0,105.0,125.0,125.0,105.0,1.0,0.0,0.0,0.0,True
22200034,199,199,99.0,100.0,96.0,137.0,137.00000520489385,96.00003140061555,1.0,-5.204893852805981e-06,-3.140061555484408e-05,1.0,True
22200035,207,207,104.0,103.0,117.0,122.0,122.00003970496957,117.00005351726033,1.0,-3.9704969566400905e-05,-5.3517260326430005e-05,1.0,True
22200036,196,196,98.0,98.0,111.0,109.0,108.9999570629428,111.00014691361095,1.0,4.293705720215257e-05,-0.00014691361094776312,0.0,True
22200037,202,202,101.0,101.0,106.0,104.0,104.0,106.0,1.0,0.0,0.0,0.0,True
22200038,201,201,100.0,101.0,126.0,109.0,109.0,126.0,1.0,0.0,0.0,1.0,True
22200039,204,204,101.0,103.0,107.0,117.0,117.0,107.0,1.0,0.0,0.0,2.0,True
22200040,220,220,110.0,110.0,122.0,121.0,121.00011241384095,122.00002548486852,1.0,-0.00011241384095228568,-2.548486851594589e-05,0.0,True
22200041,199,199,99.0,100.0,116.0,106.0,106.00005072921046,115.99999159549697,1.0,-5.072921045723433e-05,8.404503034853406e-06,1.0,True
22200042,219,219,110.0,109.0,125.0,130.0,130.0,125.0,1.0,0.0,0.0,1.0,True
22200043,194,194,97.0,97.0,112.0,95.0,95.000038487536,112.00006445911595,1.0,-3.848753600266264e-05,-6.445911594710196e-05,0.0,True
22200044,186,186,94.0,92.0,106.0,120.0,120.0,106.0,1.0,0.0,0.0,2.0,True
22200045,194,194,97.0,97.0,98.0,90.0,89.99999815165431,98.00003771770713,1.0,1.8483456898366057e-06,-3.771770713001388e-05,0.0,True
22200046,196,196,97.0,99.0,102.0,115.0,115.00002713028645,102.00005482960208,1.0,-2.7130286454735142e-05,-5.482960207814358e-05,2.0,True
22200047,200,200,100.0,100.0,102.0,120.0,120.0,102.0,1.0,0.0,0.0,0.0,True
22200048,198,198,99.0,99.0,108.0,114.0,114.00014602728547,107.99997946714906,1.0,-0.00014602728546719845,2.0532850939503078e-05,0.0,True
22200049,193,193,97.0,96.0,124.0,134.0,134.0000035719959,124.00006102539011,1.0,-3.571995904394498e-06,-6.102539011010322e-05,1.0,True
22200050,205,205,103.0,102.0,115.0,106.0,106.00002220917766,115.00000604625946,1.0,-2.220917765782815e-05,-6.046259457548331e-06,1.0,True
22200051,189,189,94.0,95.0,110.0,135.0,135.0,110.0,1.0,0.0,0.0,1.0,True
22200052,196,196,98.0,98.0,99.0,120.0,120.0,99.0,1.0,0.0,0.0,0.0,True
22200053,186,186,93.0,93.0,111.0,113.0,113.0,111.0,1.0,0.0,0.0,0.0,True
22200054,206,206,102.0,104.0,94.0,108.0,108.0,94.0,1.0,0.0,0.0,2.0,True
22200055,204,204,102.0,102.0,105.0,134.0,133.99994591915384,105.00008675716592,1.0,5.4080846155102336e-05,-8.675716591710625e-05,0.0,True
22200056,192,192,96.0,96.0,92.0,103.0,103.00004145799743,92.00002050701062,1.0,-4.1457997426164184e-05,-2.0507010617620836e-05,0.0,True
22200057,197,197,99.0,98.0,118.0,113.0,113.0,118.0,1.0,0.0,0.0,1.0,True
22200058,223,223,112.0,111.0,131.0,134.0,134.0,131.0,1.0,0.0,0.0,1.0,True
22200059,187,187,93.0,94.0,109.0,119.0,119.0,109.0,1.0,0.0,0.0,1.0,True
22200060,205,205,103.0,102.0,99.0,110.0,110.0,99.0,1.0,0.0,0.0,1.0,True
22200061,204,204,103.0,101.0,109.0,124.0,124.0,109.0,1.0,0.0,0.0,2.0,True
22200062,209,209,104.0,105.0,122.0,134.0,134.00005999617218,122.00004771497183,1.0,-5.999617218321873e-05,-4.771497182787243e-05,1.0,True
22200063,211,211,106.0,105.0,101.0,109.0,109.0,101.0,1.0,0.0,0.0,1.0,True
22200064,205,205,103.0,102.0,99.0,110.0,110.0,99.0,1.0,0.0,0.0,1.0,True
22200065,192,192,96.0,96.0,119.0,98.0,98.0,119.0,1.0,0.0,0.0,0.0,True
22200066,213,213,106.0,107.0,129.0,125.0,125.0,129.0,1.0,0.0,0.0,1.0,True
22200067,196,196,99.0,97.0,110.0,118.0,118.0,110.0,1.0,0.0,0.0,2.0,True
22200068,199,199,100.0,99.0,110.0,123.0,123.00001389342802,110.00001644112736,1.0,-1.3893428018718623e-05,-1.6441127357325058e-05,1.0,True
22200069,197,197,99.0,98.0,125.0,110.0,110.0,125.0,1.0,0.0,0.0,1.0,True
22200070,196,196,97.0,99.0,136.0,112.0,112.0,136.0,1.0,0.0,0.0,2.0,True
22200071,199,199,99.0,100.0,93.0,113.0,113.0,93.0,1.0,0.0,0.0,1.0,True
22200072,215,215,107.0,108.0,132.0,123.0,123.00003388424018,132.00001232181282,1.0,-3.3884240181691894e-05,-1.232181281807243e-05,1.0,True
22200073,184,184,92.0,92.0,112.0,90.0,90.0,112.0,1.0,0.0,0.0,0.0,True
22200074,202,202,101.0,101.0,127.0,117.0,117.0,127.0,1.0,0.0,0.0,0.0,True
22200075,203,203,101.0,102.0,108.0,119.0,118.9999862808344,108.00009663933066,1.0,1.3719165593784055e-05,-9.663933066406116e-05,1.0,True
22200076,216,216,108.0,108.0,102.0,111.0,111.0,102.0,1.0,0.0,0.0,0.0,True
22200077,212,212,106.0,106.0,124.0,129.0,129.00002630309987,124.00002502079849,1.0,-2.6303099872393432e-05,-2.5020798489094886e-05,0.0,True
22200078,190,190,95.0,95.0,101.0,117.0,117.0,101.0,1.0,0.0,0.0,0.0,True
22200079,198,198,99.0,99.0,111.0,124.0,124.00004922076486,110.99998157692815,1.0,-4.9220764864799094e-05,1.8423071850293127e-05,0.0,True
22200080,202,202,101.0,101.0,111.0,125.0,125.0,111.0,1.0,0.0,0.0,0.0,True
22200081,200,200,100.0,100.0,113.0,119.0,119.000008431891,113.00002858179836,1.0,-8.431891004079262e-06,-2.858179836096042e-05,0.0,True
22200082,210,210,105.0,105.0,113.0,120.0,120.0,113.0,1.0,0.0,0.0,0.0,True
22200083,191,191,96.0,95.0,125.0,116.0,116.0,125.0,1.0,0.0,0.0,1.0,True
22200084,205,205,103.0,102.0,114.0,109.0,109.0,114.0,1.0,0.0,0.0,1.0,True
22200085,202,202,101.0,101.0,115.0,123.0,123.0,115.0,1.0,0.0,0.0,0.0,True
22200086,215,215,107.0,108.0,117.0,111.0,111.0000733622651,117.00011747738938,1.0,-7.336226509835342e-05,-0.00011747738938083785,1.0,True
22200087,206,206,104.0,102.0,123.0,124.0,124.0,123.0,1.0,0.0,0.0,2.0,True
22200088,188,188,94.0,94.0,112.0,91.0,91.0,112.0,1.0,0.0,0.0,0.0,True
22200089,192,192,96.0,96.0,94.0,112.0,112.0,94.0,1.0,0.0,0.0,0.0,True
22200090,197,197,98.0,99.0,108.0,121.0,121.0000641511784,108.00000528291677,1.0,-6.415117840674611e-05,-5.282916774262958e-06,1.0,True
22200091,204,204,102.0,102.0,114.0,128.0,128.0,114.0,1.0,0.0,0.0,0.0,True
22200092,197,197,99.0,98.0,98.0,107.0,107.00003553186906,97.9999929406039,1.0,-3.553186905946859e-05,7.059396097019999e-06,1.0,True
22200093,181,181,90.0,91.0,105.0,114.0,114.00005279025187,104.99998253676267,1.0,-5.279025187121533e-05,1.7463237327319803e-05,1.0,True
22200094,193,193,96.0,97.0,109.0,124.0,124.00002442222754,108.99999709982457,1.0,-2.4422227539844243e-05,2.900175431364005e-06,1.0,True
22200095,197,197,99.0,98.0,110.0,121.0,121.0,110.0,1.0,0.0,0.0,1.0,True
22200096,203,203,102.0,101.0,115.0,108.0,108.0,115.0,1.0,0.0,0.0,1.0,True
22200097,197,197,99.0,98.0,118.0,111.0,111.0,118.0,1.0,0.0,0.0,1.0,True
22200098,208,208,104.0,104.0,109.0,116.0,116.0,109.0,1.0,0.0,0.0,0.0,True
22200099,206,206,103.0,103.0,109.0,139.0,139.0,109.0,1.0,0.0,0.0,0.0,True
22200100,197,197,99.0,98.0,108.0,110.0,110.0,108.0,1.0,0.0,0.0,1.0,True
22200101,207,207,104.0,103.0,105.0,121.0,121.0,105.0,1.0,0.0,0.0,1.0,True
22200102,198,198,99.0,99.0,93.0,95.0,95.0,93.0,1.0,0.0,0.0,0.0,True
22200103,189,189,95.0,94.0,108.0,99.0,99.0,108.0,1.0,0.0,0.0,1.0,True
22200104,195,195,97.0,98.0,109.0,116.0,116.00002919761202,109.00003149841936,1.0,-2.9197612022358044e-05,-3.149841936078701e-05,1.0,True
22200105,214,214,107.0,107.0,108.0,116.0,116.00000884294747,108.00002565011364,1.0,-8.842947465836914e-06,-2.5650113641972894e-05,0.0,True
22200106,197,197,99.0,98.0,107.0,116.0,115.99999750194326,107.00003073238798,1.0,2.498056744570931e-06,-3.073238798378952e-05,1.0,True
22200107,221,221,111.0,110.0,113.0,114.0,113.99999596534805,113.00005792701526,1.0,4.03465195120134e-06,-5.792701526274868e-05,1.0,True
22200108,185,185,92.0,93.0,121.0,111.0,111.0,121.0,1.0,0.0,0.0,1.0,True
22200109,191,191,96.0,95.0,107.0,110.0,110.00001562888659,107.00003842179679,1.0,-1.562888658668271e-05,-3.842179678770208e-05,1.0,True
22200110,202,202,101.0,101.0,112.0,99.0,99.0,112.0,1.0,0.0,0.0,0.0,True
22200111,204,204,102.0,102.0,88.0,106.0,106.0,88.0,1.0,0.0,0.0,0.0,True
22200112,195,195,98.0,97.0,109.0,101.0,101.0,109.0,1.0,0.0,0.0,1.0,True
22200113,205,205,103.0,102.0,91.0,116.0,116.0,91.0,1.0,0.0,0.0,1.0,True
22200114,220,220,110.0,110.0,143.0,100.0,100.0,143.0,1.0,0.0,0.0,0.0,True
22200115,184,184,92.0,92.0,100.0,103.0,103.0,100.0,1.0,0.0,0.0,0.0,True
22200116,201,201,101.0,100.0,111.0,106.0,106.00000809192126,111.00003649759303,1.0,-8.091921259278934e-06,-3.64975930295941e-05,1.0,True
22200117,228,228,113.0,115.0,117.0,120.0,120.0,117.0,1.0,0.0,0.0,2.0,True
22200118,208,208,105.0,103.0,129.0,130.0,130.00008659055126,129.00005155277964,1.0,-8.659055126258863e-05,-5.1552779638086577e-05,2.0,True
22200119,204,204,102.0,102.0,122.0,110.0,110.00001106326928,122.00003582911478,1.0,-1.1063269283795307e-05,-3.5829114779062365e-05,0.0,True
22200120,189,189,94.0,95.0,112.0,88.0,88.00005486815094,112.00000396648251,1.0,-5.486815094002395e-05,-3.9664825095542255e-06,1.0,True
22200121,204,204,103.0,101.0,99.0,101.0,101.00008758950847,99.00002298699542,1.0,-8.758950846754487e-05,-2.2986995418250444e-05,2.0,True
22200122,208,208,105.0,103.0,106.0,104.0,104.0000279119722,106.00004001687259,1.0,-2.7911972196648094e-05,-4.0016872588921615e-05,2.0,True
22200123,193,193,96.0,97.0,128.0,86.0,86.00000546495397,128.00000840392678,1.0,-5.464953972023068e-06,-8.403926784694704e-06,1.0,True
22200124,206,206,103.0,103.0,119.0,123.0,123.00002172645837,119.00005835035147,1.0,-2.1726458371063018e-05,-5.835035146617429e-05,0.0,True
22200125,213,213,106.0,107.0,99.0,130.0,130.0,99.0,1.0,0.0,0.0,1.0,True
22200126,200,200,100.0,100.0,113.0,106.0,106.00003117130736,113.00002154957217,1.0,-3.117130735574847e-05,-2.1549572167600672e-05,0.0,True
22200127,191,191,96.0,95.0,110.0,111.0,111.0,110.0,1.0,0.0,0.0,1.0,True
22200128,197,197,98.0,99.0,105.0,114.0,114.00000061031781,105.00004163945792,1.0,-6.103178122884856e-07,-4.163945791901824e-05,1.0,True
22200129,208,208,105.0,103.0,115.0,102.0,102.0,115.0,1.0,0.0,0.0,2.0,True
22200130,189,189,95.0,94.0,108.0,106.0,106.000038583914,108.00001247456602,1.0,-3.858391400513028e-05,-1.2474566020159727e-05,1.0,True
22200131,193,193,97.0,96.0,130.0,116.0,116.0,130.0,1.0,0.0,0.0,1.0,True
22200132,223,223,112.0,111.0,126.0,123.0,123.00001634769745,126.0000336376772,1.0,-1.63476974535115e-05,-3.363767720543365e-05,1.0,True
22200133,186,186,93.0,93.0,98.0,94.0,94.0,98.0,1.0,0.0,0.0,0.0,True
22200134,226,226,113.0,113.0,121.0,124.0,124.0000955186149,121.00000712278852,1.0,-9.551861489853763e-05,-7.122788517222034e-06,0.0,True
22200135,194,194,97.0,97.0,133.0,118.0,118.0,133.0,1.0,0.0,0.0,0.0,True
22200136,193,193,96.0,97.0,94.0,108.0,108.0000630598829,94.00004319358771,1.0,-6.305988290478126e-05,-4.319358771454063e-05,1.0,True
22200137,204,204,103.0,101.0,117.0,129.0,129.0,117.0,1.0,0.0,0.0,2.0,True
22200138,195,195,97.0,98.0,101.0,126.0,126.00007575086264,101.00002600738533,1.0,-7.575086263500452e-05,-2.6007385329762656e-05,1.0,True
22200139,189,189,94.0,95.0,82.0,102.0,102.00002507817148,82.00006420605992,1.0,-2.5078171475456656e-05,-6.42060599176375e-05,1.0,True
22200140,200,200,100.0,100.0,114.0,100.0,100.0000901549006,113.99997453902051,1.0,-9.015490060448883e-05,2.5460979486524593e-05,0.0,True
22200141,191,191,96.0,95.0,104.0,113.0,113.0,104.0,1.0,0.0,0.0,1.0,True
22200142,188,188,94.0,94.0,97.0,103.0,103.00008587794404,97.00001622001967,1.0,-8.587794404490978e-05,-1.62200196740514e-05,0.0,True
22200143,198,198,99.0,99.0,110.0,102.0,102.0,110.0,1.0,0.0,0.0,0.0,True
22200144,193,193,96.0,97.0,108.0,100.0,100.0,108.0,1.0,0.0,0.0,1.0,True
22200145,203,203,101.0,102.0,134.0,127.0,127.0000062507739,134.00004649937182,1.0,-6.250773893157202e-06,-4.649937181966379e-05,1.0,True
22200146,203,203,102.0,101.0,103.0,112.0,111.99997060161131,103.00004674769812,1.0,2.9398388690538013e-05,-4.6747698121407666e-05,1.0,True
22200147,201,201,101.0,100.0,122.0,129.0,129.0,122.0,1.0,0.0,0.0,1.0,True
22200148,185,185,93.0,92.0,88.0,100.0,100.0000646445847,88.00000144993203,1.0,-6.464458469679357e-05,-1.44993202866317e-06,1.0,True
22200149,202,202,101.0,101.0,98.0,117.0,117.0,98.0,1.0,0.0,0.0,0.0,True
22200150,188,188,94.0,94.0,110.0,107.0,107.00000384819032,110.00003081690288,1.0,-3.84819031751249e-06,-3.0816902878427754e-05,0.0,True
22200151,204,204,102.0,102.0,97.0,111.0,111.0,97.0,1.0,0.0,0.0,0.0,True
22200152,197,197,98.0,99.0,109.0,106.0,105.99999720437692,109.00000891982252,1.0,2.795623075257936e-06,-8.919822519715126e-06,1.0,True
22200153,205,205,103.0,102.0,120.0,107.0,107.0,120.0,1.0,0.0,0.0,1.0,True
22200154,205,205,103.0,102.0,115.0,109.0,109.00002379863703,115.00000470093264,1.0,-2.379863703083629e-05,-4.700932635159916e-06,1.0,True
22200155,173,173,87.0,86.0,94.0,96.0,96.00010096011817,94.00001156278826,1.0,-0.0001009601181749531,-1.1562788259311674e-05,1.0,True
22200156,207,207,104.0,103.0,113.0,116.0,116.0,113.0,1.0,0.0,0.0,1.0,True
22200157,205,205,102.0,103.0,116.0,139.0,139.0,116.0,1.0,0.0,0.0,1.0,True
22200158,196,196,98.0,98.0,117.0,119.0,119.00007486987202,117.00009692937279,1.0,-7.486987202298678e-05,-9.692937278771296e-05,0.0,True
22200159,182,182,92.0,90.0,105.0,95.0,95.0,105.0,1.0,0.0,0.0,2.0,True
22200160,217,217,108.0,109.0,122.0,119.0,119.0,122.0,1.0,0.0,0.0,1.0,True
22200161,188,188,93.0,95.0,87.0,94.0,94.0000715546765,86.9999901612393,1.0,-7.155467649511138e-05,9.838760703928529e-06,2.0,True
22200162,207,207,104.0,103.0,125.0,119.0,119.0,125.0,1.0,0.0,0.0,1.0,True
22200163,201,201,100.0,101.0,112.0,128.0,128.0,112.0,1.0,0.0,0.0,1.0,True
22200164,198,198,99.0,99.0,85.0,112.0,112.0,85.0,1.0,0.0,0.0,0.0,True
22200165,194,194,96.0,98.0,109.0,116.0,116.0,109.0,1.0,0.0,0.0,2.0,True
22200166,204,204,103.0,101.0,115.0,111.0,111.0,115.0,1.0,0.0,0.0,2.0,True
22200167,205,205,103.0,102.0,129.0,117.0,116.9999886355348,129.0000355978637,1.0,1.1364465194674267e-05,-3.55978637003318e-05,1.0,True
22200168,233,233,117.0,116.0,136.0,132.0,132.00004103535045,136.00009460500533,1.0,-4.1035350449192265e-05,-9.460500533009508e-05,1.0,True
22200169,210,210,104.0,106.0,124.0,122.0,122.00001339576836,124.00002173691476,1.0,-1.3395768363011484e-05,-2.1736914760595027e-05,2.0,True
22200170,203,203,101.0,102.0,101.0,114.0,114.0,101.0,1.0,0.0,0.0,1.0,True
22200171,195,195,97.0,98.0,120.0,127.0,127.00001566911192,120.00003914844582,1.0,-1.566911191730469e-05,-3.9148445821979294e-05,1.0,True
22200172,202,202,102.0,100.0,105.0,113.0,113.0000650365262,105.00004190805771,1.0,-6.503652619471723e-05,-4.1908057710315916e-05,2.0,True
22200173,211,211,105.0,106.0,95.0,104.0,104.0,95.0,1.0,0.0,0.0,1.0,True
22200174,212,212,106.0,106.0,112.0,117.0,117.00007291032063,112.00005721955279,1.0,-7.291032062539671e-05,-5.721955278659152e-05,0.0,True
22200175,189,189,94.0,95.0,106.0,95.0,95.0,106.0,1.0,0.0,0.0,1.0,True
22200176,185,185,92.0,93.0,112.0,131.0,131.0,112.0,1.0,0.0,0.0,1.0,True
22200177,187,187,94.0,93.0,97.0,114.0,114.00002719924417,96.99999423014395,1.0,-2.719924417249331e-05,5.769856045390043e-06,1.0,True
22200178,198,198,99.0,99.0,112.0,121.0,121.0,112.0,1.0,0.0,0.0,0.0,True
22200179,204,204,103.0,101.0,113.0,132.0,132.00003550910031,113.00005541815618,1.0,-3.5509100314357056e-05,-5.5418156179598554e-05,2.0,True
22200180,195,195,97.0,98.0,93.0,111.0,111.00002944180183,93.00003839619049,1.0,-2.9441801828511416e-05,-3.8396190490175286e-05,1.0,True
22200181,188,188,94.0,94.0,103.0,114.0,114.0,103.0,1.0,0.0,0.0,0.0,True
22200182,193,193,97.0,96.0,101.0,106.0,106.00006587015838,101.00007448202783,1.0,-6.587015838022126e-05,-7.448202782711633e-05,1.0,True
22200183,196,196,99.0,97.0,120.0,114.0,114.0,120.0,1.0,0.0,0.0,2.0,True
22200184,194,194,97.0,97.0,110.0,95.0,95.0,110.0,1.0,0.0,0.0,0.0,True
22200185,201,201,101.0,100.0,112.0,121.0,121.0,112.0,1.0,0.0,0.0,1.0,True
22200186,193,193,97.0,96.0,117.0,108.0,108.0,117.0,1.0,0.0,0.0,1.0,True
22200187,201,201,101.0,100.0,104.0,118.0,118.0,104.0,1.0,0.0,0.0,1.0,True
22200188,199,199,100.0,99.0,109.0,121.0,121.0,109.0,1.0,0.0,0.0,1.0,True
22200189,202,202,101.0,101.0,115.0,132.0,132.0000250752691,115.00001066069458,1.0,-2.5075269093122188e-05,-1.0660694584885277e-05,0.0,True
22200190,189,189,95.0,94.0,112.0,117.0,117.0,112.0,1.0,0.0,0.0,1.0,True
22200191,200,200,100.0,100.0,106.0,119.0,118.99999727954565,106.00024526669942,1.0,2.720454347127088e-06,-0.00024526669942304125,0.0,True
22200192,217,217,109.0,108.0,145.0,135.0,135.00006718672108,145.00003810987607,1.0,-6.71867210826349e-05,-3.810987607266725e-05,1.0,True
22200193,199,199,100.0,99.0,129.0,124.0,124.00000419784891,129.00002646129852,1.0,-4.197848909370805e-06,-2.6461298517688192e-05,1.0,True
22200194,198,198,98.0,100.0,92.0,102.0,102.0,92.0,1.0,0.0,0.0,2.0,True
22200195,193,193,97.0,96.0,98.0,105.0,105.0,98.0,1.0,0.0,0.0,1.0,True
22200196,200,200,99.0,101.0,126.0,103.0,103.0,126.0,1.0,0.0,0.0,2.0,True
22200197,209,209,104.0,105.0,115.0,122.0,122.0,115.0,1.0,0.0,0.0,1.0,True
22200198,189,189,95.0,94.0,103.0,116.0,116.0,103.0,1.0,0.0,0.0,1.0,True
22200199,199,199,99.0,100.0,115.0,111.0,111.0,115.0,1.0,0.0,0.0,1.0,True
22200200,189,189,94.0,95.0,112.0,105.0,105.0,112.0,1.0,0.0,0.0,1.0,True
22200201,225,225,113.0,112.0,122.0,126.0,126.00004592550115,122.00001803267938,1.0,-4.5925501154897574e-05,-1.8032679378165994e-05,1.0,True
22200202,180,180,91.0,89.0,112.0,113.0,113.0,112.0,1.0,0.0,0.0,2.0,True
22200203,202,202,101.0,101.0,122.0,106.0,106.0,122.0,1.0,0.0,0.0,0.0,True
22200204,202,202,101.0,101.0,121.0,106.0,106.0,121.0,1.0,0.0,0.0,0.0,True
22200205,200,200,100.0,100.0,95.0,132.0,132.0000580512783,95.00004699414454,1.0,-5.805127830171841e-05,-4.699414454023554e-05,0.0,True
22200206,196,196,99.0,97.0,102.0,113.0,113.00003798275081,102.00000716363623,1.0,-3.7982750811238475e-05,-7.16363622643712e-06,2.0,True
22200207,187,187,93.0,94.0,101.0,103.0,103.0,101.0,1.0,0.0,0.0,1.0,True
22200208,203,203,102.0,101.0,118.0,111.0,111.0,118.0,1.0,0.0,0.0,1.0,True
22200209,195,195,98.0,97.0,110.0,117.0,117.00004599801461,110.00003954957772,1.0,-4.5998014613246596e-05,-3.95495777212318e-05,1.0,True
22200210,217,217,108.0,109.0,121.0,153.0,153.00001373241093,121.00001776396383,1.0,-1.3732410934608197e-05,-1.776396382524581e-05,1.0,True
22200211,206,206,103.0,103.0,125.0,113.0,113.00000804614841,125.00000675613677,1.0,-8.046148408880072e-06,-6.756136770036392e-06,0.0,True
22200212,201,201,100.0,101.0,126.0,107.0,108.0,126.0,1.0,-1.0,0.0,1.0,False
22200213,198,198,99.0,99.0,121.0,120.0,120.00001870554192,121.00011256630057,1.0,-1.87055419189619e-05,-0.00011256630057232542,0.0,True
22200214,201,201,101.0,100.0,126.0,101.0,101.0,126.0,1.0,0.0,0.0,1.0,True
22200215,186,186,93.0,93.0,104.0,112.0,112.0,104.0,1.0,0.0,0.0,0.0,True
22200216,187,187,93.0,94.0,98.0,113.0,113.0,98.0,1.0,0.0,0.0,1.0,True
22200217,195,195,98.0,97.0,110.0,124.0,124.0,110.0,1.0,0.0,0.0,1.0,True
22200218,195,195,98.0,97.0,101.0,92.0,92.0,101.0,1.0,0.0,0.0,1.0,True
22200219,188,188,94.0,94.0,106.0,103.0,103.0,106.0,1.0,0.0,0.0,0.0,True
22200220,213,213,107.0,106.0,119.0,130.0,130.0000490369631,118.99999254690673,1.0,-4.9036963105209e-05,7.453093274989442e-06,1.0,True
22200221,197,197,99.0,98.0,109.0,107.0,107.00007881622275,109.000033025666,1.0,-7.881622275363043e-05,-3.302566599927559e-05,1.0,True
22200222,196,196,99.0,97.0,112.0,130.0,130.0,112.0,1.0,0.0,0.0,2.0,True
22200223,191,191,95.0,96.0,91.0,96.0,96.0000713116147,91.00006044276104,1.0,-7.131161470397274e-05,-6.0442761039780635e-05,1.0,True
22200224,215,215,108.0,107.0,106.0,107.0,107.0,106.0,1.0,0.0,0.0,1.0,True
22200225,228,228,113.0,115.0,122.0,132.0,132.0,122.0,1.0,0.0,0.0,2.0,True
22200226,203,203,101.0,102.0,102.0,110.0,110.0,102.0,1.0,0.0,0.0,1.0,True
22200227,193,193,97.0,96.0,108.0,107.0,107.00000016832632,108.00003591792567,1.0,-1.683263235463528e-07,-3.591792567192442e-05,1.0,True
22200228,193,193,97.0,96.0,99.0,91.0,91.00012951755212,98.99995352209051,1.0,-0.00012951755212498028,4.647790949263708e-05,1.0,True
22200229,204,204,102.0,102.0,110.0,121.0,121.0000028676778,110.00007765584544,1.0,-2.867677793005896e-06,-7.765584544472404e-05,0.0,True
22200230,188,188,94.0,94.0,99.0,127.0,127.0,99.0,1.0,0.0,0.0,0.0,True
22200231,198,198,100.0,98.0,117.0,109.0,109.0,117.0,1.0,0.0,0.0,2.0,True
22200232,207,207,104.0,103.0,133.0,134.0,134.00002084462017,133.0000331165059,1.0,-2.0844620166826644e-05,-3.311650590376303e-05,1.0,True
22200233,204,204,102.0,102.0,101.0,111.0,111.0,101.0,1.0,0.0,0.0,0.0,True
22200234,208,208,104.0,104.0,121.0,128.0,128.0001849484997,120.9999133895312,1.0,-0.0001849484997080708,8.661046879865353e-05,0.0,True
22200235,221,221,111.0,110.0,122.0,124.0,124.0,122.0,1.0,0.0,0.0,1.0,True
22200236,193,193,96.0,97.0,113.0,114.0,113.99999588639936,113.00010126823608,1.0,4.113600638788739e-06,-0.00010126823607947699,1.0,True
22200237,207,207,104.0,103.0,112.0,109.0,109.0,112.0,1.0,0.0,0.0,1.0,True
22200238,200,200,101.0,99.0,118.0,113.0,113.0,118.0,1.0,0.0,0.0,2.0,True
22200239,190,190,95.0,95.0,97.0,119.0,119.0,97.0,1.0,0.0,0.0,0.0,True
22200240,190,190,95.0,95.0,95.0,116.0,116.0,95.0,1.0,0.0,0.0,0.0,True
22200241,203,203,102.0,101.0,102.0,106.0,106.0,102.0,1.0,0.0,0.0,1.0,True
22200242,199,199,99.0,100.0,129.0,137.0,137.0,129.0,1.0,0.0,0.0,1.0,True
22200243,206,206,103.0,103.0,115.0,127.0,127.0,115.0,1.0,0.0,0.0,0.0,True
