prediction_season,target,feature,coef_per_training_sd,rate_mean,median_denom,training_mean_after_shrink,training_sd_after_shrink,model_intercept,alpha,lambda
2015,orapm,mid_ast_m_75,0.46356250311000324,0.9052669452882006,3456.0,0.9080378452250625,0.6718822638873659,0.7016990674900531,0.1,0.1
2015,orapm,mid_unast_m_75,0.5331642233658977,0.7420768084489086,3456.0,0.7509572376406795,0.6110612731159493,0.7016990674900531,0.1,0.1
2015,orapm,mid_miss_75,-0.5582253999019972,2.4509795255808053,3456.0,2.4568325104201443,1.1988554779594631,0.7016990674900531,0.1,0.1
2015,orapm,tp_ast_m_75,0.7527400385887661,0.9244373408316426,3456.0,0.9260194298857499,0.7493880921354039,0.7016990674900531,0.1,0.1
2015,orapm,tp_unast_m_75,0.34023048178044785,0.16148211543001065,3456.0,0.16421734199691737,0.2235275203417184,0.7016990674900531,0.1,0.1
2015,orapm,tp_miss_75,0.14852735984728815,1.8717340914833944,3456.0,1.8754817820079819,1.348782234868375,0.7016990674900531,0.1,0.1
2015,orapm,ftm_75,0.6687393837592036,3.004222478497648,3456.0,3.0189404525258166,1.4511153021040946,0.7016990674900531,0.1,0.1
2015,orapm,ft_miss_75,0.1021144487621314,0.9421492888703558,3456.0,0.9450531476699278,0.5666450178778961,0.7016990674900531,0.1,0.1
2015,orapm,ast_rim_75,0.4804387028852084,1.3619715922503144,3456.0,1.3703823177431491,0.8924257761084095,0.7016990674900531,0.1,0.1
2015,orapm,ast_mid2_75,-0.01864718436232888,1.1226848120760493,3456.0,1.1293210714352804,0.7874870491554338,0.7016990674900531,0.1,0.1
2015,orapm,ast_tp_75,0.07144527937247395,0.9004158525184607,3456.0,0.9100882703049488,0.5792793409451386,0.7016990674900531,0.1,0.1
2015,orapm,tov_bp_75,-0.08014935146495056,0.9746718883073586,3456.0,0.9756399572613541,0.4446365361613597,0.7016990674900531,0.1,0.1
2015,orapm,tov_lb_75,-0.15343200627323905,0.49481926169799684,3456.0,0.49510483634846403,0.19807636263885164,0.7016990674900531,0.1,0.1
2015,orapm,tov_dead_75,-0.48857495783531135,0.7296527075129025,3456.0,0.7273027750859162,0.29606294902663877,0.7016990674900531,0.1,0.1
2015,orapm,oreb_opp_rate,0.6580446837964025,0.04713772108192787,1684.0,0.04699935800018757,0.030552951897272227,0.7016990674900531,0.1,0.1
2015,orapm,dreb_opp_rate,-0.09754630508531319,0.13402023435110513,1683.0,0.13423190233536578,0.048873359362714086,0.7016990674900531,0.1,0.1
2015,orapm,off_boxout_75,0.0,0.0,1.0,0.0,1.0,0.7016990674900531,0.1,0.1
2015,orapm,def_boxout_75,0.0,0.0,1.0,0.0,1.0,0.7016990674900531,0.1,0.1
2015,orapm,stl_75,0.12121400122385095,1.1831674880074539,3456.0,1.1897453436257892,0.4006159459418835,0.7016990674900531,0.1,0.1
2015,orapm,blk_75,-0.16215334962412653,0.7499539848113481,3456.0,0.7541184810504308,0.6643411792954073,0.7016990674900531,0.1,0.1
2015,orapm,rim_dfg_diff,0.01880853733344426,-0.002478346261610703,158.5,-0.006799106740927312,0.030855103080601246,0.7016990674900531,0.1,0.1
2015,orapm,contested_2pt_75,0.0,0.0,1.0,0.0,1.0,0.7016990674900531,0.1,0.1
2015,orapm,contested_3pt_75,0.0,0.0,1.0,0.0,1.0,0.7016990674900531,0.1,0.1
2015,orapm,defl_75,0.0,0.0,1.0,0.0,1.0,0.7016990674900531,0.1,0.1
2015,orapm,pf_nonoff_75,-0.15482171951951726,2.897490638378851,3456.0,2.882670128850009,0.8408598433855589,0.7016990674900531,0.1,0.1
2015,orapm,charges_drawn_75,0.0,0.0,1.0,0.0,1.0,0.7016990674900531,0.1,0.1
2015,orapm,height,0.2660771903414516,78.86315789473684,inf,78.8044184193612,3.52481698593555,0.7016990674900531,0.1,0.1
2015,orapm,age,0.11959984211594513,26.625732861892853,inf,26.66292254726212,4.0239969814483025,0.7016990674900531,0.1,0.1
2015,orapm,wing_rel,0.05447315416472203,4.900133214920071,inf,4.904856779790219,1.3398835279514243,0.7016990674900531,0.1,0.1
2016,orapm,rim_ast_m_75,0.38620388179004567,1.3832332089936732,3454.5,1.3893060388484553,0.8175620254745659,0.6778967606131281,0.1,0.1
2016,orapm,rim_unast_m_75,0.6505222362983124,1.243242895121901,3454.5,1.2498771571882297,0.6185982881934444,0.6778967606131281,0.1,0.1
2016,orapm,rim_miss_75,-0.5170322321118517,1.7522669661809864,3454.5,1.7507251972100855,0.6943066889285192,0.6778967606131281,0.1,0.1
2016,orapm,flt_ast_m_75,0.1656475752198211,0.24135461533705665,3454.5,0.24271852945092048,0.23706035345032622,0.6778967606131281,0.1,0.1
2016,orapm,flt_unast_m_75,0.36936070021999845,0.3934938070605692,3454.5,0.398401733048596,0.2837130509613424,0.6778967606131281,0.1,0.1
2016,orapm,flt_miss_75,-0.377225485930635,0.9547070461430662,3454.5,0.9584400575645113,0.551216435242794,0.6778967606131281,0.1,0.1
2016,orapm,mid_ast_m_75,0.4768320977406035,0.8632813305030604,3454.5,0.8655324846011001,0.6641149595336647,0.6778967606131281,0.1,0.1
2016,orapm,mid_unast_m_75,0.6188214440608053,0.7340488015992416,3454.5,0.7433170004689603,0.6065918462537401,0.6778967606131281,0.1,0.1
2016,orapm,mid_miss_75,-0.6548707633141322,2.3778568926076296,3454.5,2.384096180308192,1.1829393654895304,0.6778967606131281,0.1,0.1
2016,orapm,tp_ast_m_75,0.725666815208424,0.9576747109618119,3454.5,0.9597372939080024,0.7550650509791845,0.6778967606131281,0.1,0.1
2016,orapm,tp_unast_m_75,0.33028017481141536,0.17053253096469714,3454.5,0.17366989846401917,0.23452046712784633,0.6778967606131281,0.1,0.1
2016,orapm,tp_miss_75,0.1908739447292805,1.951077324155555,3454.5,1.9558038606476897,1.368431811689237,0.6778967606131281,0.1,0.1
2016,orapm,ftm_75,0.6598351882745882,2.944904993508233,3454.5,2.9638479318460242,1.4372663082199162,0.6778967606131281,0.1,0.1
2016,orapm,ft_miss_75,0.02854559697687967,0.9169775158172413,3454.5,0.9185989400514764,0.5627621596803729,0.6778967606131281,0.1,0.1
2016,orapm,ast_rim_75,0.5151061597101326,1.3722513035055541,3454.5,1.3829112307221445,0.9049530659227984,0.6778967606131281,0.1,0.1
2016,orapm,ast_mid2_75,-0.03078486213427786,1.0815979020258435,3454.5,1.0894957657216304,0.7671863252504539,0.6778967606131281,0.1,0.1
2016,orapm,ast_tp_75,0.07587070266992325,0.9325886692908517,3454.5,0.9428310207021775,0.5963350412034263,0.6778967606131281,0.1,0.1
2016,orapm,tov_bp_75,-0.10001718645682194,0.9625126228798714,3454.5,0.9644936908399225,0.4505166854025343,0.6778967606131281,0.1,0.1
2016,orapm,tov_lb_75,-0.16924030449840644,0.48788718751932075,3454.5,0.48864075781745947,0.1988303424746943,0.6778967606131281,0.1,0.1
2016,orapm,tov_dead_75,-0.4323726938695965,0.7363672897388868,3454.5,0.734708586081872,0.2921073482082127,0.6778967606131281,0.1,0.1
2016,orapm,oreb_opp_rate,0.6646390033376298,0.046605185120338205,1683.0,0.04640849610720897,0.030603234496221418,0.6778967606131281,0.1,0.1
2016,orapm,dreb_opp_rate,-0.06039186581533986,0.13495529361792502,1675.0,0.13501498561422118,0.0493340093427236,0.6778967606131281,0.1,0.1
2016,orapm,off_boxout_75,0.0,0.0,1.0,0.0,1.0,0.6778967606131281,0.1,0.1
2016,orapm,def_boxout_75,0.0,0.0,1.0,0.0,1.0,0.6778967606131281,0.1,0.1
2016,orapm,stl_75,0.13901634677894195,1.187436885600643,3454.5,1.194919681895372,0.40127396945941723,0.6778967606131281,0.1,0.1
2016,orapm,blk_75,-0.16606291204524926,0.749196257444923,3454.5,0.7525689078929303,0.6509174607048165,0.6778967606131281,0.1,0.1
2016,orapm,rim_dfg_diff,0.0009314172129419338,-0.0024163531683383597,160.0,-0.009006231639220954,0.03751133059596611,0.6778967606131281,0.1,0.1
2016,orapm,contested_2pt_75,0.0,0.0,1.0,0.0,1.0,0.6778967606131281,0.1,0.1
2016,orapm,contested_3pt_75,0.0,0.0,1.0,0.0,1.0,0.6778967606131281,0.1,0.1
2016,orapm,defl_75,0.0,0.0,1.0,0.0,1.0,0.6778967606131281,0.1,0.1
2016,orapm,pf_nonoff_75,-0.15837084426626016,2.8545689672938606,3454.5,2.83919406666831,0.8098774817883637,0.6778967606131281,0.1,0.1
2016,orapm,charges_drawn_75,0.0,0.0,1.0,0.0,1.0,0.6778967606131281,0.1,0.1
2016,orapm,height,0.2547294081419021,78.81541218637993,inf,78.75026622898325,3.5033313502820733,0.6778967606131281,0.1,0.1
2016,orapm,age,0.13570460822724545,26.634118945511663,inf,26.659797768337903,4.037916435482745,0.6778967606131281,0.1,0.1
2016,orapm,wing_rel,0.07705657911863263,4.868549019607843,inf,4.876362530035304,1.4337519300985415,0.6778967606131281,0.1,0.1
2017,orapm,rim_ast_m_75,0.4133012448084432,1.3915737362765823,3429.5,1.3971981580397035,0.8313099066357237,0.6711963982097391,0.1,0.1
2017,orapm,rim_unast_m_75,0.6171491171566448,1.2454351675060642,3429.5,1.250140866502559,0.6312665892406062,0.6711963982097391,0.1,0.1
2017,orapm,rim_miss_75,-0.4980594068921543,1.7526962801866481,3429.5,1.7506098812946234,0.7045541214196634,0.6711963982097391,0.1,0.1
2017,orapm,flt_ast_m_75,0.16052983014611533,0.24355413382950328,3429.5,0.24505143894477996,0.23633315772468283,0.6711963982097391,0.1,0.1
2017,orapm,flt_unast_m_75,0.3142242589418767,0.39267605427995284,3429.5,0.3972061608076435,0.2843636147258912,0.6711963982097391,0.1,0.1
2017,orapm,flt_miss_75,-0.31165838156660475,0.9548780235356005,3429.5,0.9579666189969077,0.5425092949977907,0.6711963982097391,0.1,0.1
2017,orapm,mid_ast_m_75,0.46461671618213407,0.8204673755272618,3429.5,0.8233053362992336,0.6475274009331015,0.6711963982097391,0.1,0.1
2017,orapm,mid_unast_m_75,0.6457249352831735,0.7247261404927279,3429.5,0.7328465669572161,0.6072568486475226,0.6711963982097391,0.1,0.1
2017,orapm,mid_miss_75,-0.6713470357504887,2.2983452139732887,3429.5,2.3053494413033353,1.1765528896735353,0.6711963982097391,0.1,0.1
2017,orapm,tp_ast_m_75,0.7731806725793442,0.9980605169844038,3429.5,0.9999500196994934,0.7643872201508805,0.6711963982097391,0.1,0.1
2017,orapm,tp_unast_m_75,0.34248025206732435,0.1816648076529668,3429.5,0.18427401229017706,0.25402490336746153,0.6711963982097391,0.1,0.1
2017,orapm,tp_miss_75,0.13559293629326583,2.0431468758828286,3429.5,2.0470842798387294,1.3922322635780744,0.6711963982097391,0.1,0.1
2017,orapm,ftm_75,0.6399464568830767,2.904460293415682,3429.5,2.926562543563947,1.4487901673681676,0.6711963982097391,0.1,0.1
2017,orapm,ft_miss_75,0.015035514561877286,0.8936888717329254,3429.5,0.896220707021539,0.5491218015530345,0.6711963982097391,0.1,0.1
2017,orapm,ast_rim_75,0.49184580421796775,1.3763982177822371,3429.5,1.388485016297006,0.9255273946993201,0.6711963982097391,0.1,0.1
2017,orapm,ast_mid2_75,-0.010782447877676626,1.0390663814014203,3429.5,1.0483008743920679,0.7512427262824376,0.6711963982097391,0.1,0.1
2017,orapm,ast_tp_75,0.1064979515847822,0.9712636260021626,3429.5,0.9814836499289,0.6241583520536356,0.6711963982097391,0.1,0.1
2017,orapm,tov_bp_75,-0.04821103375431886,0.9474272549267923,3429.5,0.9488421520471169,0.4526843320746397,0.6711963982097391,0.1,0.1
2017,orapm,tov_lb_75,-0.1778947885854695,0.47998475446406824,3429.5,0.48099092671015853,0.19994087048681783,0.6711963982097391,0.1,0.1
2017,orapm,tov_dead_75,-0.4569839762131846,0.7331358435700857,3429.5,0.7350157733278138,0.2887687348271261,0.6711963982097391,0.1,0.1
2017,orapm,oreb_opp_rate,0.666188028195494,0.046036425987495556,1665.0,0.04582512027742988,0.03056125922424958,0.6711963982097391,0.1,0.1
2017,orapm,dreb_opp_rate,-0.09964182785146644,0.13564432385221986,1662.0,0.13571033484115327,0.04964507168545849,0.6711963982097391,0.1,0.1
2017,orapm,off_boxout_75,0.0,0.0,3467.5264000000006,0.0,1.0,0.6711963982097391,0.1,0.1
2017,orapm,def_boxout_75,0.0,0.0,3467.5264000000006,0.0,1.0,0.6711963982097391,0.1,0.1
2017,orapm,stl_75,0.13336297625949106,1.189953958968564,3429.5,1.1969830494956484,0.40097887232551466,0.6711963982097391,0.1,0.1
2017,orapm,blk_75,-0.1469121642970546,0.7501302933182664,3429.5,0.7544984998297979,0.6396830595359642,0.6711963982097391,0.1,0.1
2017,orapm,rim_dfg_diff,0.012612811420228957,-0.0014222883756662282,162.0,-0.009787705743787857,0.04287704021112959,0.6711963982097391,0.1,0.1
2017,orapm,contested_2pt_75,0.020350723511818575,6.263466907500851,3467.5264000000006,6.26304600583797,1.0412684841850905,0.6711963982097391,0.1,0.1
2017,orapm,contested_3pt_75,0.04738827811117275,3.27467366032443,3467.5264000000006,3.2763892643654726,0.251181639156575,0.6711963982097391,0.1,0.1
2017,orapm,defl_75,0.08197726217080234,2.3525805239279,3467.5264000000006,2.3536969310553455,0.26304539981405545,0.6711963982097391,0.1,0.1
2017,orapm,pf_nonoff_75,-0.13978718724496353,2.8241228946061003,3429.5,2.810846907216411,0.7918274561789149,0.6711963982097391,0.1,0.1
2017,orapm,charges_drawn_75,-0.010762615855470302,0.07993540534326586,3467.5264000000006,0.07986034311793047,0.033461492347284544,0.6711963982097391,0.1,0.1
2017,orapm,height,0.250972668097314,78.79922915206727,inf,78.72280109071065,3.4810524126348166,0.6711963982097391,0.1,0.1
2017,orapm,age,0.1308398053537053,26.628102503574052,inf,26.643924776738547,4.036281027286015,0.6711963982097391,0.1,0.1
2017,orapm,wing_rel,0.0788993220225909,4.867722419928826,inf,4.8818644759905565,1.4994453138223003,0.6711963982097391,0.1,0.1
2018,orapm,rim_ast_m_75,0.38919059666070555,1.3940414128777505,3416.0,1.3968729303968175,0.8380182629348152,0.6633065464710284,0.1,0.1
2018,orapm,rim_unast_m_75,0.6459999095879604,1.2479356645726336,3416.0,1.2521214766655944,0.651372274599121,0.6633065464710284,0.1,0.1
2018,orapm,rim_miss_75,-0.46165369700439096,1.7382524297632949,3416.0,1.7339640653060582,0.7117132444861476,0.6633065464710284,0.1,0.1
2018,orapm,flt_ast_m_75,0.1908291622178646,0.24475467132922576,3416.0,0.24556561045330716,0.23147802887876792,0.6633065464710284,0.1,0.1
2018,orapm,flt_unast_m_75,0.3273176940188151,0.3925280867335799,3416.0,0.3959978144045944,0.28298112344351156,0.6633065464710284,0.1,0.1
2018,orapm,flt_miss_75,-0.36983484824521246,0.9605762491606327,3416.0,0.9613982750386123,0.5288969435050381,0.6633065464710284,0.1,0.1
2018,orapm,mid_ast_m_75,0.43136594618561064,0.773925816130622,3416.0,0.776914196986814,0.6279878674553439,0.6633065464710284,0.1,0.1
2018,orapm,mid_unast_m_75,0.6216132730329428,0.7106374724143212,3416.0,0.7201301315570053,0.6022558430526591,0.6633065464710284,0.1,0.1
2018,orapm,mid_miss_75,-0.6411639905714368,2.2069574367086378,3416.0,2.215022126082519,1.163053782651286,0.6633065464710284,0.1,0.1
2018,orapm,tp_ast_m_75,0.7848969765753334,1.0451367808984253,3416.0,1.0487232915186941,0.7733191432976488,0.6633065464710284,0.1,0.1
2018,orapm,tp_unast_m_75,0.30515579318231795,0.19590938113301554,3416.0,0.1992009184403402,0.27499383474152456,0.6633065464710284,0.1,0.1
2018,orapm,tp_miss_75,0.1283762225680198,2.151516938165218,3416.0,2.1586910365984178,1.415465856404459,0.6633065464710284,0.1,0.1
2018,orapm,ftm_75,0.6391914416911707,2.8523974261482556,3416.0,2.8734006641366645,1.440896713022639,0.6633065464710284,0.1,0.1
2018,orapm,ft_miss_75,0.01361454351265863,0.8712013662494765,3416.0,0.871797760006866,0.5379473908087045,0.6633065464710284,0.1,0.1
2018,orapm,ast_rim_75,0.46970996730736414,1.386133199665078,3416.0,1.3974942097473784,0.9280882890540791,0.6633065464710284,0.1,0.1
2018,orapm,ast_mid2_75,0.010548252052532776,0.995906644448545,3416.0,1.0050471485964245,0.7210474753057954,0.6633065464710284,0.1,0.1
2018,orapm,ast_tp_75,0.09075770397686704,1.0165298760422794,3416.0,1.0276118210671399,0.65215667664341,0.6633065464710284,0.1,0.1
2018,orapm,tov_bp_75,-0.014248547819004682,0.9302413091654581,3416.0,0.9310589550439667,0.45313947467408916,0.6633065464710284,0.1,0.1
2018,orapm,tov_lb_75,-0.1941469016423513,0.4737306462579764,3416.0,0.47433244905036254,0.20098385580922948,0.6633065464710284,0.1,0.1
2018,orapm,tov_dead_75,-0.45443048994274626,0.7489334476569856,3416.0,0.7510604387128748,0.2912388598236845,0.6633065464710284,0.1,0.1
2018,orapm,oreb_opp_rate,0.614125425194502,0.0452875700780654,1654.0,0.04495631688958685,0.030480978479522847,0.6633065464710284,0.1,0.1
2018,orapm,dreb_opp_rate,-0.09271209871866487,0.13656196593739778,1649.5,0.13661702570841933,0.05006494835494977,0.6633065464710284,0.1,0.1
2018,orapm,off_boxout_75,-0.04112978958352941,0.3609799224444642,3467.5264000000006,0.3625839646828258,0.3714703194129839,0.6633065464710284,0.1,0.1
2018,orapm,def_boxout_75,0.02904747019615416,1.8079558996312373,3467.5264000000006,1.811499871982383,1.1391244608838171,0.6633065464710284,0.1,0.1
2018,orapm,stl_75,0.11919682436319325,1.1898540642883404,3416.0,1.196504258998087,0.40063416511691635,0.6633065464710284,0.1,0.1
2018,orapm,blk_75,-0.10945091715556694,0.7484882333635241,3416.0,0.752385897751161,0.6251959936075461,0.6633065464710284,0.1,0.1
2018,orapm,rim_dfg_diff,-0.0018256603492974746,0.002304869649465623,174.0,-0.006636398809543032,0.04552331572993999,0.6633065464710284,0.1,0.1
2018,orapm,contested_2pt_75,0.039966791402429425,6.1247354859053855,3467.5264000000006,6.121579683245119,1.424390903775145,0.6633065464710284,0.1,0.1
2018,orapm,contested_3pt_75,0.037579748684296706,3.330966039666599,3467.5264000000006,3.3319221621362773,0.35246861720466904,0.6633065464710284,0.1,0.1
2018,orapm,defl_75,0.0697186225580973,2.2491460328063004,3467.5264000000006,2.2505581039569353,0.36138475514052204,0.6633065464710284,0.1,0.1
2018,orapm,pf_nonoff_75,-0.12609621261304335,2.7972512217988186,3416.0,2.783099166925031,0.7705545925198556,0.6633065464710284,0.1,0.1
2018,orapm,charges_drawn_75,0.008561732021149095,0.07968846475164945,3467.5264000000006,0.07963367410835014,0.04895906824098791,0.6633065464710284,0.1,0.1
2018,orapm,height,0.22135600897993987,78.75586206896551,inf,78.6724739264002,3.4701522784564984,0.6633065464710284,0.1,0.1
2018,orapm,age,0.14457921861089346,26.641434718067696,inf,26.64256043031017,4.059401888078642,0.6633065464710284,0.1,0.1
2018,orapm,wing_rel,0.08331751395311117,4.864950495049505,inf,4.88490898555209,1.5558244914770054,0.6633065464710284,0.1,0.1
2019,orapm,rim_ast_m_75,0.3420908902224897,1.4193665012355048,3401.0,1.420993658333345,0.8610282943381995,0.6637769918004337,0.1,0.1
2019,orapm,rim_unast_m_75,0.7063772950487466,1.2479495400097407,3401.0,1.2516188683052045,0.6657902512586106,0.6637769918004337,0.1,0.1
2019,orapm,rim_miss_75,-0.5319098355244294,1.734838547751441,3401.0,1.7300829868168488,0.7152897479915397,0.6637769918004337,0.1,0.1
2019,orapm,flt_ast_m_75,0.23947581090889553,0.25098526656726855,3401.0,0.2510240365162209,0.23012537037586464,0.6637769918004337,0.1,0.1
2019,orapm,flt_unast_m_75,0.2970951553446164,0.3885192168064515,3401.0,0.3908220887925775,0.2809859538095237,0.6637769918004337,0.1,0.1
2019,orapm,flt_miss_75,-0.3988921356702332,0.9676677194104236,3401.0,0.966374015473339,0.520799523584009,0.6637769918004337,0.1,0.1
2019,orapm,mid_ast_m_75,0.3703165635554686,0.7216872185753,3401.0,0.7232762847492206,0.6104106917808856,0.6637769918004337,0.1,0.1
2019,orapm,mid_unast_m_75,0.49843820564365654,0.6803568173873031,3401.0,0.6892565548387061,0.5922249565444896,0.6637769918004337,0.1,0.1
2019,orapm,mid_miss_75,-0.5597541529112373,2.082251457357902,3401.0,2.0875865182486697,1.1527524413589276,0.6637769918004337,0.1,0.1
2019,orapm,tp_ast_m_75,0.8200216543762774,1.096581520910957,3401.0,1.1015033446532616,0.7767775380880209,0.6637769918004337,0.1,0.1
2019,orapm,tp_unast_m_75,0.30407123035480854,0.21305362419737003,3401.0,0.21749200241127978,0.30548728895075633,0.6637769918004337,0.1,0.1
2019,orapm,tp_miss_75,0.038817728897774864,2.2856316910729917,3401.0,2.2960374296053314,1.445917319806131,0.6637769918004337,0.1,0.1
2019,orapm,ftm_75,0.6594724228475612,2.8010329238887177,3401.0,2.8202263839507564,1.4282193072985059,0.6637769918004337,0.1,0.1
2019,orapm,ft_miss_75,0.03164608345125258,0.8577272088944398,3401.0,0.8564992210492575,0.5263246850409621,0.6637769918004337,0.1,0.1
2019,orapm,ast_rim_75,0.43865404602587177,1.4128229567857153,3401.0,1.4237906385800967,0.93620450372379,0.6637769918004337,0.1,0.1
2019,orapm,ast_mid2_75,0.04379202057234748,0.9500464621535133,3401.0,0.957911263220708,0.6930347652373096,0.6637769918004337,0.1,0.1
2019,orapm,ast_tp_75,0.11207786529774118,1.0688760341937547,3401.0,1.0813716271350444,0.673788060085104,0.6637769918004337,0.1,0.1
2019,orapm,tov_bp_75,-0.005844644744504705,0.9081334165966995,3401.0,0.9088774747562136,0.45403842031558694,0.6637769918004337,0.1,0.1
2019,orapm,tov_lb_75,-0.18012288677102634,0.4629557698226072,3401.0,0.4635039552148741,0.19992780419258588,0.6637769918004337,0.1,0.1
2019,orapm,tov_dead_75,-0.453117218330171,0.7632193043525028,3401.0,0.7649518078427343,0.29432741730482304,0.6637769918004337,0.1,0.1
2019,orapm,oreb_opp_rate,0.6046137392661382,0.04460082704718016,1647.0,0.04425736992258455,0.030450977603881182,0.6637769918004337,0.1,0.1
2019,orapm,dreb_opp_rate,-0.11832779203043406,0.1372336198148434,1639.0,0.1372542005827328,0.050503075136751396,0.6637769918004337,0.1,0.1
2019,orapm,off_boxout_75,-0.020717276816846226,0.3954369616931732,3427.8607999999995,0.3970034877967528,0.42783502335992935,0.6637769918004337,0.1,0.1
2019,orapm,def_boxout_75,-0.021215173927409806,2.278196385528741,3427.8607999999995,2.2812332971285416,1.4231787784110839,0.6637769918004337,0.1,0.1
2019,orapm,stl_75,0.13488822784043691,1.1838138406422833,3401.0,1.1905808819599746,0.398463009957246,0.6637769918004337,0.1,0.1
2019,orapm,blk_75,-0.09896659694057185,0.7454113021055871,3401.0,0.7486122434393255,0.6141747461702995,0.6637769918004337,0.1,0.1
2019,orapm,rim_dfg_diff,0.000958172163503624,0.004104721285973533,185.0,-0.005615897751488262,0.04757884601578686,0.6637769918004337,0.1,0.1
2019,orapm,contested_2pt_75,0.03586376352077949,6.0128362504733195,3427.8607999999995,6.008701907118345,1.7785873349727055,0.6637769918004337,0.1,0.1
2019,orapm,contested_3pt_75,0.01751455170776145,3.4433931828344253,3427.8607999999995,3.4459729172656863,0.4478794361821505,0.6637769918004337,0.1,0.1
2019,orapm,defl_75,0.056965691195166264,2.1699545823297908,3427.8607999999995,2.172507859445639,0.43713311599572285,0.6637769918004337,0.1,0.1
2019,orapm,pf_nonoff_75,-0.13314253847509627,2.771557094666264,3401.0,2.759594441282696,0.7467492914519611,0.6637769918004337,0.1,0.1
2019,orapm,charges_drawn_75,0.028915827043772924,0.07845490486540525,3427.8607999999995,0.07846837658350644,0.06188355513407249,0.6637769918004337,0.1,0.1
2019,orapm,height,0.19441550101183205,78.69588854909956,inf,78.61347979097792,3.440880702906084,0.6637769918004337,0.1,0.1
2019,orapm,age,0.14832246842346658,26.589382527615584,inf,26.5888708573613,4.058123794106816,0.6637769918004337,0.1,0.1
2019,orapm,wing_rel,0.08076315320866839,4.873787599754451,inf,4.893040156832989,1.6144982115681288,0.6637769918004337,0.1,0.1
2020,orapm,rim_ast_m_75,0.32711957673164965,1.4147126181358942,3334.0,1.4142422275781137,0.871895249043506,0.6771866728947605,0.1,0.1
2020,orapm,rim_unast_m_75,0.695306479312383,1.2303150297196146,3334.0,1.2312150827833475,0.67841778574219,0.6771866728947605,0.1,0.1
2020,orapm,rim_miss_75,-0.526388110823666,1.723543606517397,3334.0,1.7161804471376672,0.7249955288018116,0.6771866728947605,0.1,0.1
2020,orapm,flt_ast_m_75,0.20408039104471515,0.2535974501920438,3334.0,0.25386806790368993,0.2280260554338809,0.6771866728947605,0.1,0.1
2020,orapm,flt_unast_m_75,0.25395484959551695,0.38225007876896194,3334.0,0.38356865393817813,0.28055405651720294,0.6771866728947605,0.1,0.1
2020,orapm,flt_miss_75,-0.34502311306995986,0.9831705174042804,3334.0,0.9827243899487552,0.5169993194878885,0.6771866728947605,0.1,0.1
2020,orapm,mid_ast_m_75,0.34067973644843563,0.670518908461742,3334.0,0.6649303874961237,0.5861230139857008,0.6771866728947605,0.1,0.1
2020,orapm,mid_unast_m_75,0.44410592214387257,0.65197987365278,3334.0,0.6570654844960395,0.5823530433476898,0.6771866728947605,0.1,0.1
2020,orapm,mid_miss_75,-0.5128067142454343,1.9748772638179612,3334.0,1.967112772107766,1.1342739827757997,0.6771866728947605,0.1,0.1
2020,orapm,tp_ast_m_75,0.6975944595683704,1.1468480080928967,3334.0,1.1592297193492065,0.778263146118436,0.6771866728947605,0.1,0.1
2020,orapm,tp_unast_m_75,0.2874984505274846,0.2282895994284913,3334.0,0.23639241562059832,0.33307683226231943,0.6771866728947605,0.1,0.1
2020,orapm,tp_miss_75,0.1701848676763867,2.434186551776629,3334.0,2.468314305780835,1.4841067235089926,0.6771866728947605,0.1,0.1
2020,orapm,ftm_75,0.6324790776564524,2.7667460005322795,3334.0,2.78285141951076,1.4314711920930052,0.6771866728947605,0.1,0.1
2020,orapm,ft_miss_75,0.03456325973379875,0.84193541205844,3334.0,0.8385423566178709,0.5262999852764336,0.6771866728947605,0.1,0.1
2020,orapm,ast_rim_75,0.4562944066762312,1.414035736540435,3334.0,1.4240673002262922,0.9342324160465582,0.6771866728947605,0.1,0.1
2020,orapm,ast_mid2_75,0.024298464270958903,0.9036895762841547,3334.0,0.9041340581330517,0.6630142896405666,0.6771866728947605,0.1,0.1
2020,orapm,ast_tp_75,0.1426948740058058,1.1188927982004375,3334.0,1.1373629882740257,0.692460185287372,0.6771866728947605,0.1,0.1
2020,orapm,tov_bp_75,-0.04381350733267156,0.8853460850472142,3334.0,0.8835335427066588,0.45085475030643907,0.6771866728947605,0.1,0.1
2020,orapm,tov_lb_75,-0.20865079636111367,0.4560376935806154,3334.0,0.4553900257790159,0.20232650117419243,0.6771866728947605,0.1,0.1
2020,orapm,tov_dead_75,-0.41539431856552783,0.7790831954667585,3334.0,0.7829635296960143,0.299172704108871,0.6771866728947605,0.1,0.1
2020,orapm,oreb_opp_rate,0.604836204075219,0.04383864587812746,1622.0,0.04336430197989819,0.030169590158158413,0.6771866728947605,0.1,0.1
2020,orapm,dreb_opp_rate,-0.08168148075088005,0.13765266545634594,1616.0,0.13766698594071142,0.050566576493554234,0.6771866728947605,0.1,0.1
2020,orapm,off_boxout_75,-0.019234879007873237,0.3606326875058658,3286.8160000000003,0.35992057607810524,0.4446270942284092,0.6771866728947605,0.1,0.1
2020,orapm,def_boxout_75,-0.03691502201103656,2.2294000479169784,3286.8160000000003,2.228853497893246,1.5111630230684059,0.6771866728947605,0.1,0.1
2020,orapm,stl_75,0.15948288787335324,1.1812335931422167,3334.0,1.1870317071206056,0.3995103971258613,0.6771866728947605,0.1,0.1
