gid,source,sig,stints,seconds
22500207,stints_repair_partial_substitution.parquet,7a71d1112c9e3b69e98576a91bbb1f36dff05e44,34,2880.0
29600021,stints_github_rotation_1996.parquet,1b9bcd50a66c8970883c7de590bb293eee521e88,27,2880.0
29600565,stints_github_rotation_1996.parquet,40d0f2ac3d173ecc0eacac761179c127d3ad7f14,28,2880.0000000000005
29600837,stints_github_rotation_1996.parquet,1429295583e7a599f1df94def1d0a1e27d37a0f5,28,2880.0
29700278,stints_github_rotation_1997.parquet,22c71e79eae67105bdea1ed4339dcb71c3996220,41,2880.0
29700822,stints_github_rotation_1997.parquet,ddc3bb8c2966ea660ef8f88e12b21e6973dfa46f,40,2880.0
29701101,stints_github_rotation_1997.parquet,8b84d5a3ea8ba1866627c74304f77d79b3d09b04,36,2880.0000000000005
29800006,stints_github_rotation_1998.parquet,4b000381fd5e258ec67b0a2861d3392388fdc174,34,2880.0
29800075,stints_github_rotation_1998.parquet,cafff9c3306dcea6f8bacee4e7aaf92284c92c9d,32,2880.0
29800606,stints_github_rotation_1998.parquet,e9ebf8086d3ba2ca0a598e687f564229e172995d,38,3179.9999999999995
20000524,stints_github_rotation_2000.parquet,efc5fd665cca6ef1b5e6b2a7576b2604f915f8c0,35,2880.0
20000614,stints_github_rotation_2000.parquet,a22fbb07c6a50b2122d3e83375c1f51c4de8420f,23,2880.0
20000930,stints_github_rotation_2000.parquet,55682abb8c1bc401b193abcafde680f9864e755f,26,2880.0
20001142,stints_github_rotation_2000.parquet,01e6c2f16961501ad144264d087e5bafe8590032,35,3180.0
20100112,stints_github_rotation_2001.parquet,0ff247d88620663e283e38d676f674975dcaacfe,31,2880.0
20100973,stints_github_rotation_2001.parquet,777471fa1419ea16e1c7b19e7f1cb93a3edfdbd2,35,2880.0
20201043,stints_github_rotation_2002.parquet,e4415c989f66d54e0e07dc9dbf3c2be3769b55ea,23,2879.9999999999995
20301143,stints_github_rotation_2003.parquet,1aca3cfb9f9c6fc6067824fea56b8856de720f1e,26,2879.9999999999995
20400151,stints_github_rotation_2004.parquet,502b8b59c4b357395b97a4badfab39d563dd819c,40,2880.0000000000005
20400924,stints_github_rotation_2004.parquet,97ffc25d91a7fe8ec5d10f901200df06249914a4,26,2880.0
20401085,stints_github_rotation_2004.parquet,30d2fb95f5cf52daa5e2f4c09f20e82c7ff3ff44,29,2880.0
20500009,stints_github_rotation_2005.parquet,5f9f0bcde4feef643866259ef649b16fddd59952,27,2880.0
20500021,stints_github_rotation_2005.parquet,3bd8f7c66a48759bc76d66e33f7c87c9db817d0c,38,2880.0
20500034,stints_github_rotation_2005.parquet,9538d9e4cf5fbb8ede002498447df65022462c13,27,2880.0
20500350,stints_github_rotation_2005.parquet,0b2a79be217afe08db7d60d9b0098da68e4cf291,33,3480.0000000000005
20500753,stints_github_rotation_2005.parquet,58ba276a93de27b03939c78a71818c83041d945f,26,2880.0
20500773,stints_github_rotation_2005.parquet,66c7839667f6a7bb740024c55b00e708ef271ae8,36,2880.0000000000005
20500805,stints_github_rotation_2005.parquet,5401a50a88922c05deee53ccf55133db721565da,32,2880.0
20500980,stints_github_rotation_2005.parquet,2e9092fc1329a0c993a6428733932346e252fb1b,39,2880.0
20501077,stints_github_rotation_2005.parquet,68683dd0dd3de60f2dd4def72813bae40e1af2e8,26,2880.0
20600234,stints_github_rotation_2006.parquet,84abe6259f17bcb8f98bcbd1f44f9a306c894ef5,32,2880.0
20600258,stints_github_rotation_2006.parquet,2c81c82626d91e195598d7b8805c2514b6849977,24,2880.0
20600335,stints_github_rotation_2006.parquet,6e410f699dd8f38186e4aa4ce1ab7b2f7cebd442,34,2880.0
20600344,stints_github_rotation_2006.parquet,ad2e5899dccf04ff5db636a10113eed49b1fd956,35,2880.0
20600518,stints_github_rotation_2006.parquet,6acf8f1e19204198d135f41ba508340ceabb254a,31,2880.0
20600531,stints_github_rotation_2006.parquet,392e33c4cea216ee4b6e0c21669fdc6e5007d07d,52,3180.0
20600560,stints_github_rotation_2006.parquet,9c839120d5a9be401168199e4e987b13c8b17042,30,2880.0
20600744,stints_github_rotation_2006.parquet,f2472855c68add9f67f2a32be5e88d78ffb673c2,33,2880.0
20600863,stints_github_rotation_2006.parquet,b3a5d4037a6668392129f4aa72d791d4fd0e0525,39,2880.0
20600879,stints_github_rotation_2006.parquet,733622de47b4afcae17f37eef743b85af09b5ace,44,3180.0
20600904,stints_github_rotation_2006.parquet,ace3528088065eccc06a5608fc14c072caa8b9e7,32,2880.0
20600940,stints_github_rotation_2006.parquet,70f38d7d1aafdd6c9c0f89a658d88ebfddc0ca2e,28,2880.0
20600942,stints_github_rotation_2006.parquet,ae0fc23f08688c6149f36a4747224729d6a976e0,35,2880.0
20601035,stints_github_rotation_2006.parquet,949510ea2c1dae053dc986d00e264c9a71d60202,33,2880.0
20601062,stints_github_rotation_2006.parquet,f7f26e44c5b241eee82b910c7f43f3786c68ae96,37,2880.0
20700016,stints_github_rotation_2007.parquet,8de3dbb4b0f62733b143983a3681551849757847,30,2880.0
20700049,stints_github_rotation_2007.parquet,f8505226daa9fcc5b33d6b4806064afffeb9a9b4,32,2880.0
20700059,stints_github_rotation_2007.parquet,da73609b1cd886d619ce89f7f56c5d971e0559bb,33,2880.0
20700092,stints_github_rotation_2007.parquet,4d096d60b5ccf5118487e0b1471af257ece453f9,28,2880.0
20700107,stints_github_rotation_2007.parquet,da6de64f41a92154ace4330ff7f6d9c8d1de7dee,36,3180.0
20700204,stints_github_rotation_2007.parquet,9e593c7f6c822882b14ed841c65f1146e34cba73,37,3179.9999999999995
20700238,stints_github_rotation_2007.parquet,c5790a5496e807375e261264ca00ac8279cca18a,39,3180.0
20700252,stints_github_rotation_2007.parquet,fe599fa0b9b89d2eeffaf6b53582b3c7fa19736a,26,2880.0
20700347,stints_github_rotation_2007.parquet,7ef400aa7b348525c2066f9ed56601450d6d9d78,24,2880.0
20700372,stints_github_rotation_2007.parquet,5adb5aaf044c6986ce444845c8e019e37e963fe2,31,2880.0000000000005
20700426,stints_github_rotation_2007.parquet,9b0336094759982415efb22414a9eb52568a33bb,27,2880.0
20700438,stints_github_rotation_2007.parquet,56c70a9ab1126019ff6f6669c2fdf0f327262e64,25,2880.0
20700461,stints_github_rotation_2007.parquet,30cefe36fa11c701e4789ba59f6f6a9a4c403d8d,31,2880.0
20700477,stints_github_rotation_2007.parquet,66d0b3137e3cf0b2590e2f0757d5b5961af23cf8,24,2880.0
20700504,stints_github_rotation_2007.parquet,1e630bd4493011ce698f414c1645a644104eb194,23,2880.0
20700521,stints_github_rotation_2007.parquet,9ae12fb656d54629194086a3bd9c7d5c15d1df14,31,2879.9999999999995
20700562,stints_github_rotation_2007.parquet,f4a9d92131ec0db28377f9dfd156d96ff308b363,29,2880.0
20700673,stints_github_rotation_2007.parquet,803f87e7decc7c24780ce6616e008dcf71a1c833,30,2880.0
20700697,stints_github_rotation_2007.parquet,0a2aacc77cc15fc7e13771453b7cd78cb9ca320b,36,2880.0
20700847,stints_github_rotation_2007.parquet,103ef2b147d03d27c74e984770b349e6c35d4c02,36,2880.0
20700849,stints_github_rotation_2007.parquet,185bc51227ced4dc907144bb5633fd833135f79e,32,2880.0
20701055,stints_github_rotation_2007.parquet,b042860d8e7b05e1682af5d58412ed2b222c27e3,32,2880.0
20701089,stints_github_rotation_2007.parquet,3d07c3b4ff78e700b2cb3dc3b570a6f60fac782f,26,2880.0
20701168,stints_github_rotation_2007.parquet,783c142561fc2576cd62c74ef93366b317d0c89a,39,2880.0
20701196,stints_github_rotation_2007.parquet,e4541b5b31a7b7b7cf45a4ff27d2038070718d11,23,2880.0
20800069,stints_github_rotation_2008.parquet,5b7c69841cfbb3193d06a0c95e4b6b31286c3f1d,36,2880.0
20800356,stints_github_rotation_2008.parquet,158eb00d1caa469d4705a7c3b10b988c105e2384,22,2880.0
20801185,stints_github_rotation_2008.parquet,4524676599d94418857a0a5b3ff9d55fb83e1914,33,2880.0
20900033,stints_github_rotation_2009.parquet,054fce5d4fcf5f08047aeb7506d3e5a41e7d6784,31,2880.0
20900051,stints_github_rotation_2009.parquet,10ceabb1fcfbeece86e1561f29063bd23eb7e648,37,2880.0
20900426,stints_github_rotation_2009.parquet,3a43a7beb35de86170fa8925a14f7eebfc3f9c2a,31,2880.0
20900477,stints_github_rotation_2009.parquet,4e1fc07f2347182d34aebaeb7d13de400d5e25e8,34,2880.0
20901196,stints_github_rotation_2009.parquet,a65914c09b82b67fc40f86c4566cb7783f660a0c,26,2880.0
21000319,stints_github_rotation_2010.parquet,e3e899c5321170a4271a9c9837ec78c0678965b7,33,2880.0
21000357,stints_github_rotation_2010.parquet,947e90700f29bd433696792d14219c98c7c56181,31,2880.0
21000399,stints_github_rotation_2010.parquet,767314923283236a543cf88f5071292e8e84fac9,29,2880.0
21000475,stints_github_rotation_2010.parquet,046f6d510943217687c5f40aae28b256a84e773a,26,2880.0
21000489,stints_github_rotation_2010.parquet,33451116a9c9907a91eb0d70345acb5de03e8d3f,30,2880.0
21000639,stints_github_rotation_2010.parquet,a59e30f9459f2b73d63f27da55af242278dc98be,26,2880.0
21000858,stints_github_rotation_2010.parquet,b192ba0e1da846e3076b399bdbfef8174c47c226,30,3180.0
21000929,stints_github_rotation_2010.parquet,feabcf4371d434571fb5a719d8cc502d83072eb1,32,2880.0
21001013,stints_github_rotation_2010.parquet,c2df829d50f28387b8223d248c96f263b272aec2,34,2880.0
21100104,stints_github_rotation_2011.parquet,97cf5e1eb8e9e1a0d87fcba07ab8d9e77211c264,34,2880.0
21100230,stints_github_rotation_2011.parquet,c7d102db2acff421cf0e1feac79d1a6d3cca7082,33,2880.0000000000005
21100459,stints_github_rotation_2011.parquet,6fdd5ed6bc8a6c8a8cb1d6cdb75435a02d7f36f5,27,2880.0
21100545,stints_github_rotation_2011.parquet,ad4410282a40a5614c9e47b579b28a56b72bc22e,27,2880.0
21200046,stints_github_rotation_2012.parquet,8c5c33a4d3bb4d27a6024d316fd2c17f88dfc740,30,2880.0
21200449,stints_github_rotation_2012.parquet,f9f4b56ed94cc2b9e3ea4a4ee3e9b1f976a252b4,26,2880.0
21200849,stints_github_rotation_2012.parquet,3570d0c3e657cf28088394ae74b5907556ed3462,35,3180.0
21300405,stints_github_rotation_2013.parquet,92fc55cc5b0fa8bbe14d214cf24480f6b20d1739,34,2880.0
21300419,stints_github_rotation_2013.parquet,51d561dabade029853db500230bba85ac4b6a937,27,2880.0
21300438,stints_github_rotation_2013.parquet,680735c16ab653e5fec04e57b9ceeac493334e4a,32,2880.0
21300498,stints_github_rotation_2013.parquet,291a55b1e4a04ea91ac6d4bed9a0af6349ee5e79,30,2880.0
21301208,stints_github_rotation_2013.parquet,d11f0d45e684a5a215ee9bd1f2d5bd79f14ba391,22,2880.0
21400391,stints_github_rotation_2014.parquet,4233e9cbf45d4f9b299cdecf0512aa45f89cc5b5,34,2880.0
21400633,stints_github_rotation_2014.parquet,f1f9e1ebe2adb2a92e08be204e80bce79b384d49,40,3180.0
21400864,stints_github_rotation_2014.parquet,72bdfd4a62d03f8085ca97487dfaa3fae78ea4bb,30,2880.0
21401027,stints_github_rotation_2014.parquet,e6bcc5553f5bafc94d44814304d00c6a28a1893d,38,2880.0
21401048,stints_github_rotation_2014.parquet,1dac5aede97ba98b36722fe3458577116cd1e1ca,32,2880.0
21401098,stints_github_rotation_2014.parquet,2b29c9572f2e7974916b3ed6bf6cbe832426883f,29,2880.0
21401102,stints_github_rotation_2014.parquet,95b9007b7c4615352e6fb371b654cf89e3d9dc66,30,3179.9999999999995
21401220,stints_github_rotation_2014.parquet,062b2c9fcc474374fa1237bcb810a6faf2db6343,29,2880.0000000000005
21500021,stints_github_rotation_2015.parquet,faf5b10834124c5bbe1da17c0db1a800939b34a1,29,2880.0
21500117,stints_github_rotation_2015.parquet,818403437b0fc9957b35891a69051c25505cb77b,33,2880.0
21500141,stints_github_rotation_2015.parquet,01c8db09960d264d1b4f832c1c2421ae7992bcdd,37,3480.0
21500256,stints_github_rotation_2015.parquet,89a5d1d8d2fe367244fe0a1fea57ad893c667bb8,36,2879.9999999999995
21500336,stints_github_rotation_2015.parquet,5517fa52697430928585cee178388931f693d84d,49,3480.0
21500473,stints_github_rotation_2015.parquet,cc7fc81b7a86717e39f534534eec200039826d46,26,2880.0
21500543,stints_github_rotation_2015.parquet,7d3feae489e8994b75e09c260f24fe295a021439,30,2880.0
21500699,stints_github_rotation_2015.parquet,fefd5d1da719e7a5468283e8643effb965290bea,31,2880.0
21500916,stints_github_rotation_2015.parquet,5bfc42f37adf7965ece1b0b116de18178a43c3cf,36,2879.9999999999995
21501203,stints_github_rotation_2015.parquet,d33c58c7938dadf22069f8aaf5dcf626b25c8653,30,2880.0
21600068,stints_github_rotation_2016.parquet,8e429757c7e9af05260e38128c00996cb13d68a7,32,2880.0
21600160,stints_github_rotation_2016.parquet,e9e6f83f76649dc484cc98de24ddea8bee250805,28,2880.0
21600303,stints_github_rotation_2016.parquet,633c93f91cc4e7adaf14c7d49617a0f90b3e8d77,36,2879.9999999999995
21600308,stints_github_rotation_2016.parquet,5c146484d7da696322760c26c6c8dd9bdf698d72,33,2880.0
21600368,stints_github_rotation_2016.parquet,ba71ee8e12ef1a92ed8e82d9691e374392b3d2c4,30,2880.0
21600505,stints_github_rotation_2016.parquet,19ce9631ac8eac0757455b6f9e468501e3041c64,24,2880.0
21600599,stints_github_rotation_2016.parquet,8a3521f3ec8dd69926de7dbc867df29c55dd708c,21,2880.0
21600796,stints_github_rotation_2016.parquet,3b1094c8ab3ba25284e64b2f7da63f05a562d367,30,2880.0
21600977,stints_github_rotation_2016.parquet,5a71a894ace47b77c539481c3a90c127bd649826,30,2880.0
21601128,stints_github_rotation_2016.parquet,a8393fbdc6c25ab491fb1c64301f619d43228fe1,32,2880.0
21601156,stints_github_rotation_2016.parquet,72e42fe43b64b97c957cc2787406e7a4a8a047a2,27,2880.0
21601179,stints_github_rotation_2016.parquet,3adbb92e13667a7d104ef94f4ed5ebce64755ac3,31,2880.0
21700202,stints_github_rotation_2017.parquet,2e4cbfcd0a108b6539e0c8c06339f8e66f232e27,31,2880.0
21700251,stints_github_rotation_2017.parquet,54db518f714f79ac3506834af02549aeca80751f,31,2880.0
21700334,stints_github_rotation_2017.parquet,d71adbdfb79b65d6a9729cb54e0d4c8a2ba44eb1,35,2880.0
21700338,stints_github_rotation_2017.parquet,8531e5b8e0ccd0bf2fef2e1eff32cc3651aadb51,31,2880.0
21700837,stints_github_rotation_2017.parquet,3e1b225538a46a31f14b47e0589e5071683a0e19,30,2880.0
21700918,stints_github_rotation_2017.parquet,b5a99cac499a973cae64d38f35feec7cc4d1486b,37,2880.0
21701002,stints_github_rotation_2017.parquet,404c605a948000843d1e5a5b47a0a535944ee7dd,34,2880.0
21701026,stints_github_rotation_2017.parquet,a407c2ab467a95e177b2e13dbd3ed2f72b74480a,27,2880.0
21701207,stints_github_rotation_2017.parquet,a111b2c870d70ac637722b470e83483e40985af2,27,2880.0
21800780,stints_github_rotation_2018.parquet,c49e457dd2ee075501a2d9592fbfe4727991bd1c,28,2880.0
21800836,stints_github_rotation_2018.parquet,3f8c5fe2b8593627c3c71a6ff79ae5aba15ba947,30,2880.0
21800921,stints_github_rotation_2018.parquet,5f6cd91d0dca3fceef9d117453d93415a1fb0ba1,32,2880.0
21801061,stints_github_rotation_2018.parquet,573acfeb7d7df8b5b54ccb1fff677a072639669c,35,2880.0
21900009,stints_github_rotation_2019.parquet,78fb987bfd10bd1e60b3f8246f1a6b0fef29a805,38,2880.0
21900040,stints_github_rotation_2019.parquet,36ca7b38ba8f74bfa208257e53ae27a87ddecfd8,33,2880.0
21900237,stints_github_rotation_2019.parquet,7ea7dfdf197b4d1e0aec9f842a83e1735081206c,22,2880.0
21900339,stints_github_rotation_2019.parquet,93497f70cbe9f5cf9fbf9bbcf00b8eb9448b5fdc,38,2880.0
21900480,stints_github_rotation_2019.parquet,e443549216233cfb3d88abad42c170274927c098,36,2880.0
21900503,stints_github_rotation_2019.parquet,2de76878514c5b1d0a7a77c1375bef17eafafec1,37,2880.0
21900530,stints_github_rotation_2019.parquet,2e86148bb8aa94f43b328d4583212c57e90a9625,37,3180.0000000000005
21900879,stints_github_rotation_2019.parquet,51183738890cdab1c5e33b83bab0f6d3b0e4b795,36,2880.0
21900881,stints_github_rotation_2019.parquet,6e0aea9557bbc9097ca42376783bc543a88d73d4,31,2880.0
22000072,stints_github_rotation_2020.parquet,2e85eb441293945817c867b0d8b4015bca367d83,30,2880.0
22000098,stints_github_rotation_2020.parquet,2e6d453dee551570905db0062710051d269a5580,35,2880.0
22000232,stints_github_rotation_2020.parquet,03624705625e1c57b73c58e74a94ef0a16bc298f,33,2880.0
22000299,stints_github_rotation_2020.parquet,d3e776de49557a8e1c68f14ee927ca4f09b1016d,37,2880.0
22000478,stints_github_rotation_2020.parquet,bc541aa0c4385457342cc4d5abed49e9b2d7a4c4,33,2880.0
22000496,stints_github_rotation_2020.parquet,4d00ac9795b7e3c1d6ef9794161125d9d567b1b5,36,2879.9999999999995
22100058,stints_github_rotation_2021.parquet,8f4348e4fd6c87f7f64be5cbf26d22e7dddab621,30,2880.0
22100072,stints_github_rotation_2021.parquet,d90842e64fdb2d8c62c38e3e43ed5f2b16aff126,34,2880.0
22100074,stints_github_rotation_2021.parquet,865ae3d072be44e053434b4630e4f79a35a93d02,31,2880.0
22100266,stints_github_rotation_2021.parquet,562bd1f94d5d8196dd3af4b99c4170a933fcccd9,41,3180.0
22100475,stints_github_rotation_2021.parquet,02a6fda4a287e770db1d6e3147308c3b7f11d4ba,25,2880.0
22100488,stints_github_rotation_2021.parquet,36d42b85dc95b1c4568e994d3fb22a79460f315c,26,2880.0
22100527,stints_github_rotation_2021.parquet,8ce60dac45e1efe42d801ea2b46a66f977f0001e,27,2880.0
22100555,stints_github_rotation_2021.parquet,a9a9b5f67e8e313ac37d4ad57e14df42c86297e0,36,2879.9999999999995
22100773,stints_github_rotation_2021.parquet,cdf8ed47ae7308ab388f2a69b3a9957c239aa7bc,34,2880.0
22100862,stints_github_rotation_2021.parquet,8d116a8faa8d4a3c1f01c199c12d33f5701c6e34,29,2880.0
22101166,stints_github_rotation_2021.parquet,40a1c1a695914bedb143b7a9c42e76469931ccdb,24,2880.0
22200020,stints_github_rotation_2022.parquet,cfc0dbf79c2052e05e63f7c3805fbec6a9ca1cd4,29,2880.0
22200256,stints_github_rotation_2022.parquet,54a7eccffbad85e16632bd3d86143721292b6264,31,2880.0
22200313,stints_github_rotation_2022.parquet,66d98f49bd3a0d323c927449b3fe18c0f4bf47d3,25,2880.0
22200362,stints_github_rotation_2022.parquet,ec41ca757260d4abd83b709ddd354ab5c36144c5,34,2879.9999999999995
22200442,stints_github_rotation_2022.parquet,5bfac5f1d25ff1b1ef809cf00316ab4b5f4f0462,29,2880.0
22201021,stints_github_rotation_2022.parquet,354908073258c73f801cb1fc2e1804672de7c4c6,23,2880.0
22201122,stints_github_rotation_2022.parquet,da1cb6b5378503def516ca67078ba2f9e4d37c7f,35,2880.0
22201182,stints_github_rotation_2022.parquet,5e771041b114e888f689228152d9b136b33c8bf2,28,2880.0
22201193,stints_github_rotation_2022.parquet,40b4aa37ed9aa6bf7102bcdf4345f428e69df804,29,2880.0
