season,team_id,team_abbr,player_id,player_name,games_played,team_games,first_game_date,last_game_date,on_minutes,off_minutes_played_games,off_minutes_all_games,on_possessions,off_possessions_played_games,off_possessions_all_games,on_diff_total,off_diff_played_games,off_diff_all_games,on_court_per100,onoff_played_games_per100,onoff_full_season_per100,on_court_per48,onoff_full_season_per48,implied_on_pace_per48,implied_off_pace_per48,possession_quality_flag
2014-15,1610612738,BOS,203109,Jae Crowder,57,82,2014-12-21,2015-04-14,1381.79,1379.262,2594.092,2629.0,2636.0,5017.0,71.0,-67.0,-58.0,2.700646633701027,5.242376527479479,3.856715997862877,2.4663660903610536,3.5395739796726122,91.3250204444959,92.83248242544983,False
2014-15,1610612738,BOS,2749,Jameer Nelson,6,82,2014-12-21,2015-01-02,120.89,167.11400000000003,3854.992,242.0,318.0,7404.0,-11.0,-21.0,24.0,-4.545454545454546,2.0583190394511144,-4.869603654044497,-4.367606915377616,-4.666440220349455,96.08735213830755,92.19007458381236,False
2014-15,1610612738,BOS,203923,James Young,31,82,2014-11-01,2015-04-15,332.09000000000003,1170.9660000000001,3643.7919999999995,633.0,2219.0,7013.0,5.0,-76.0,8.0,0.7898894154818326,4.214855616473271,0.6758155526556526,0.7226956547923755,0.6173109346985831,91.49326989671474,92.38288025222077,False
2014-15,1610612738,BOS,203096,Jared Sullinger,58,82,2014-10-29,2015-04-15,1566.43,1247.418,2409.452,3077.0,2428.5,4569.0,-23.0,4.0,36.0,-0.7474813129671758,-0.9121920397532577,-1.5353998947137286,-0.7047873189354136,-1.4219628426644606,94.28828610279425,91.02152688661155,False
2014-15,1610612738,BOS,201145,Jeff Green,33,82,2014-10-29,2015-01-07,1092.5800000000004,511.26,2883.3019999999997,2134.5,960.0,5511.5,-110.0,76.0,123.0,-5.15343171702975,-13.070098383696417,-7.385129077095067,-4.832598070621829,-6.880250380369473,93.77436892492995,91.75313581442389,False
2014-15,1610612738,BOS,201973,Jonas Jerebko,29,82,2015-02-22,2015-04-15,526.9899999999999,880.0500000000001,3448.8920000000003,982.5,1697.5,6663.5,110.0,-18.0,-97.0,11.195928753180661,12.25631166923368,12.651620206621045,10.019165449059756,11.369164231277349,89.48936412455646,92.73934933306116,False
2014-15,1610612738,BOS,203482,Kelly Olynyk,64,82,2014-10-29,2015-04-15,1422.49,1684.3899999999999,2553.392,2716.5,3299.5,4929.5,229.0,-204.0,-216.0,8.429965028529358,14.612719991402521,12.81174817083588,7.727295095220353,11.787776212103307,91.66461627146764,92.66732252627094,False
2014-15,1610612738,BOS,203935,Marcus Smart,67,82,2014-10-29,2015-04-15,1808.15,1442.95,2167.7320000000004,3430.0,2727.0,4216.0,60.0,-28.0,-47.0,1.749271137026239,2.776040480627266,2.8640718960395217,1.592788208942842,2.6335072646194657,91.05439261123247,93.35471359005632,False
2014-15,1610612738,BOS,201977,Marcus Thornton,39,82,2014-10-29,2015-02-11,640.0600000000001,1251.7820000000002,3335.822,1236.5,2479.5,6409.5,19.0,-85.0,-6.0,1.5365952284674484,4.964705734617882,1.6302062745708887,1.4248664187732398,1.511201960657669,92.72880667437427,92.22794261804137,False
2014-15,1610612738,BOS,203515,Phil Pressey,50,82,2014-11-01,2015-04-15,600.5899999999999,1819.28,3375.292,1143.0,3550.5,6503.0,1.0,-46.0,12.0,0.08748906386701662,1.3830812339839016,-0.09704115295598816,0.07992141061289733,-0.09073049150401581,91.35017233054165,92.47910995552385,False
2014-15,1610612738,BOS,200765,Rajon Rondo,22,82,2014-10-29,2014-12-17,699.4100000000001,371.63,3276.472,1391.0,708.0,6255.0,-17.0,0.0,30.0,-1.2221423436376708,-1.2221423436376708,-1.7017586505921072,-1.1666976451580617,-1.6061947627894653,95.46331908322728,91.63514902614763,False
2014-15,1610612738,BOS,101183,Shavlik Randolph,5,82,2015-02-20,2015-03-20,24.91,215.092,3950.9719999999998,49.0,381.5,7597.0,-7.0,-4.0,20.0,-14.285714285714286,-13.23722149410223,-14.548976099588184,-13.4885588117222,-13.73153699531854,94.4199116820554,92.29526303906988,False
2014-15,1610612738,BOS,2419,Tayshaun Prince,9,82,2015-01-19,2015-02-11,198.07,233.906,3777.812,386.0,474.0,7260.0,24.0,-45.0,-11.0,6.217616580310881,15.711287466386832,6.369131731826032,5.816125612157318,5.955889051947334,93.54268692886353,92.24387026141058,False
2014-15,1610612738,BOS,203092,Tyler Zeller,82,82,2014-10-29,2015-04-15,1731.9199999999998,2243.962,2243.962,3367.0,4279.0,4279.0,-116.0,129.0,129.0,-3.445203445203445,-6.459926511340393,-6.459926511340393,-3.2149290960321495,-5.974334112694642,93.31608850293317,91.5309617542543,False
2014-15,1610612766,CHA,2744,Al Jefferson,65,82,2014-10-29,2015-04-03,1991.7599999999998,984.098,1760.968,2644.0,1595.0,2680.0,-116.0,-92.0,-144.0,-4.387291981845689,1.3807330965242173,0.9858423465125208,-2.7955175322327994,1.1295963823868869,63.71852030365105,73.05073118875528,True
2014-15,1610612766,CHA,202687,Bismack Biyombo,64,82,2014-11-09,2015-04-15,1235.1999999999998,1686.272,2517.5280000000002,1664.0,2496.0,3660.0,-18.0,-207.0,-242.0,-1.0817307692307692,7.211538461538461,5.530291088692728,-0.6994818652849742,3.914568107545516,64.66321243523318,69.78273925851072,True
2014-15,1610612766,CHA,203148,Brian Roberts,72,82,2014-10-29,2015-04-15,1329.9599999999996,1975.986,2422.768,1924.0,2742.0,3279.0,-87.0,-148.0,-173.0,-4.521829521829522,0.875690536522046,0.7541692582863666,-3.139944058467925,0.2875405376634421,69.43968239646307,64.96371092898701,True
2014-15,1610612766,CHA,203469,Cody Zeller,62,82,2014-10-29,2015-03-20,1486.7,1358.4600000000003,2266.028,2488.0,1579.5,2836.0,16.0,-153.0,-276.0,0.6430868167202572,10.329696503329945,10.375103741967084,0.5165803457321585,6.362933524068879,80.32824376135063,60.07339715131499,True
2014-15,1610612766,CHA,202390,Gary Neal,43,82,2014-10-29,2015-02-08,930.5799999999999,1062.552,2822.148,1146.5,1734.0,4177.5,-78.0,27.0,-182.0,-6.80331443523768,-8.360407860843216,-2.4466417841305583,-4.023297298459026,-0.9277828179994612,59.137312213888116,71.05226231933973,True
2014-15,1610612766,CHA,201945,Gerald Henderson,80,82,2014-10-29,2015-04-15,2315.04,1335.0640000000003,1437.6879999999999,3261.0,1892.0,2063.0,-32.0,-229.0,-228.0,-0.9812940815700705,11.122299998768197,10.07057213268102,-0.6634874559402861,6.948734389133193,67.61351855691478,68.8772529227482,True
2014-15,1610612766,CHA,2457,Jannero Pargo,9,82,2014-11-09,2014-12-22,73.17999999999999,341.718,3679.548,141.0,386.5,5047.5,-2.0,-104.0,-258.0,-1.4184397163120568,25.489710348370995,3.6930015912659515,-1.3118338343809786,2.0537969441820407,92.48428532385898,65.84504401084047,True
2014-15,1610612766,CHA,101131,Jason Maxiell,61,82,2014-10-29,2015-04-15,877.9000000000001,1917.594,2874.828,1263.5,2757.0,4060.5,-153.0,-109.0,-107.0,-12.109220419469727,-8.155647695494391,-9.474076964230225,-8.365417473516345,-6.578875809110683,69.08303907050916,67.79675166653449,True
2014-15,1610612766,CHA,203106,Jeffery Taylor,29,82,2014-12-20,2015-04-15,430.56999999999994,890.8820000000001,3322.1580000000004,709.0,1188.5,4615.0,-124.0,7.0,-136.0,-17.48942172073343,-18.078399423720388,-14.542509478046538,-13.823536242655088,-11.858548424495927,79.03941287131013,66.6795498588568,True
2014-15,1610612766,CHA,202689,Kemba Walker,62,82,2014-10-29,2015-04-15,2109.38,741.682,1643.348,2732.5,1360.5,2591.5,-173.0,-125.0,-87.0,-6.331198536139067,2.8566000673155445,-2.9740694603142552,-3.9367017796698556,-1.3955479887503426,62.17940816732879,75.69425343871171,True
2014-15,1610612766,CHA,202362,Lance Stephenson,61,82,2014-10-29,2015-04-07,1551.95,1242.086,2200.778,2085.5,1826.5,3238.5,-215.0,-25.0,-45.0,-10.309278350515465,-8.94054032697317,-8.919746159686376,-6.649698766068494,-5.668227668120404,64.5020780308644,70.6332033489975,True
2014-15,1610612766,CHA,101107,Marvin Williams,78,82,2014-10-29,2015-04-15,1158.1999999999998,2402.5299999999997,2594.5279999999993,1949.5,3008.5,3374.5,-155.0,-79.0,-105.0,-7.950756604257502,-5.324863301947381,-4.839184519504205,-6.4237610084614065,-4.481211149681697,80.79433603868073,62.429852366210746,True
2014-15,1610612766,CHA,203077,Michael Kidd-Gilchrist,55,82,2014-10-29,2015-03-27,1587.3600000000001,926.522,2165.368,2118.5,1324.5,3205.5,73.0,-88.0,-333.0,3.4458343167335377,10.089850926775064,13.83422926291978,2.207438766253402,9.589093986058996,64.06108255216208,71.05674416542593,True
2014-15,1610612766,CHA,2590,Mo Williams,27,82,2015-02-21,2015-04-10,604.9100000000001,597.096,3147.8179999999998,785.5,759.5,4538.5,36.0,-107.0,-296.0,4.583068109484405,18.67128404101831,11.105046736784173,2.856623299333785,7.370226055274568,62.32993337851911,69.20603414809878,True
2014-15,1610612766,CHA,203943,Noah Vonleh,25,82,2014-11-15,2015-04-15,258.50999999999993,884.4440000000002,3494.218,467.0,1219.0,4790.0,-67.0,-142.0,-193.0,-14.346895074946467,-2.6980025400818235,-10.317667517535194,-12.44052454450505,-9.789287558146443,86.71231286990835,65.80013038682762,True
2014-15,1610612766,CHA,203798,PJ Hairston,45,82,2014-11-04,2015-04-12,687.27,1397.8780000000002,3065.4579999999996,977.0,2073.0,4292.0,-105.0,-79.0,-155.0,-10.74718526100307,-6.936283186714599,-7.135815270322734,-7.333362433977912,-4.90631890573515,68.23519140948972,67.20561821430925,True
2014-15,1610612766,CHA,203584,Troy Daniels,11,82,2015-02-22,2015-04-15,135.17,367.48600000000005,3617.5579999999995,252.5,478.0,5024.5,-38.0,-94.0,-222.0,-15.049504950495049,4.615767016032148,-10.631154865909519,-13.494118517422507,-10.548485026542748,89.66486646445217,66.66817781497906,True
2014-15,1610612741,CHI,201166,Aaron Brooks,82,82,2014-10-29,2015-04-15,1884.6000000000001,2087.3940000000002,2087.3940000000002,3504.5,3968.5,3968.5,209.0,37.0,37.0,5.9637608788700245,5.031418684086101,5.031418684086101,5.3231454950652655,4.472323848552916,89.25819802610633,91.25637038335837,False
2014-15,1610612741,CHI,203946,Cameron Bairstow,18,82,2014-10-29,2015-04-13,63.57,800.432,3908.424,130.0,1469.0,7343.0,-20.0,202.0,266.0,-15.384615384615385,-29.1354663036079,-19.007113001393268,-15.10146295422369,-18.368252841912437,98.15950920245399,90.18059453119723,False
2014-15,1610612741,CHI,201565,Derrick Rose,51,82,2014-10-29,2015-04-15,1529.8999999999999,949.098,2442.094,2978.0,1780.0,4495.0,123.0,104.0,123.0,4.130288784419073,-1.7124078447944102,1.3939150358095067,3.859075756585398,1.4414783995631049,93.43355774887249,88.35040747817241,False
2014-15,1610612741,CHI,203926,Doug McDermott,36,82,2014-10-29,2015-04-13,320.82,1427.184,3651.1740000000004,591.5,2746.0,6881.5,-82.0,246.0,328.0,-13.863060016906172,-22.82154508609772,-18.629462690741818,-12.26856181036095,-16.580599527544518,88.49822330278661,90.46734009389856,False
2014-15,1610612741,CHI,202734,E'Twaun Moore,56,82,2014-10-29,2015-04-15,504.31,2206.678,3467.684,952.5,4036.5,6408.5,-27.0,242.0,273.0,-2.8346456692913384,-8.82993862110603,-7.094612900312638,-2.569847911007119,-6.348738951828601,90.65852352719557,88.70704481723247,False
2014-15,1610612741,CHI,202710,Jimmy Butler,65,82,2014-11-01,2015-04-15,2513.46,622.536,1458.534,4721.0,1213.0,2752.0,238.0,-23.0,8.0,5.041304808303326,6.937430117454191,4.7506071338847216,4.545129025327636,4.281850966674221,90.1577904561839,90.56765217677476,False
2014-15,1610612741,CHI,201149,Joakim Noah,67,82,2014-10-29,2015-04-11,2048.64,1200.3619999999999,1923.354,3919.5,2222.5,3553.5,78.0,40.0,168.0,1.9900497512437811,0.19027472312229632,-2.737683469524476,1.8275538894095595,-2.3651220298439943,91.83458294283037,88.68258261349705,False
2014-15,1610612741,CHI,2550,Kirk Hinrich,66,82,2014-10-29,2015-04-11,1599.95,1604.0420000000001,2372.044,3022.5,2962.0,4450.5,33.0,117.0,213.0,1.0918114143920596,-2.8582223465802565,-3.694167689079461,0.9900309384668271,-3.32017578619764,90.67783368230256,90.05903769070052,False
2014-15,1610612741,CHI,2399,Mike Dunleavy,63,82,2014-10-29,2015-04-15,1827.77,1214.2279999999998,2144.2239999999997,3361.0,2277.0,4112.0,212.0,36.0,34.0,6.307646533769711,4.726618865785522,5.480798284742474,5.567440104608348,4.806325594184064,88.26493486598423,92.05008431954872,False
2014-15,1610612741,CHI,1737,Nazr Mohammed,23,82,2014-11-20,2015-04-15,128.04999999999998,980.9459999999999,3843.9439999999995,241.0,1820.0,7232.0,10.0,88.0,236.0,4.149377593360996,-0.6857872418038387,0.8861032570778105,3.74853572823116,0.801562515301939,90.33971105037097,90.30724693179714,False
2014-15,1610612741,CHI,202703,Nikola Mirotic,82,82,2014-10-29,2015-04-15,1654.1200000000001,2317.874,2317.874,3096.0,4377.0,4377.0,170.0,76.0,76.0,5.4909560723514215,3.754606974796018,3.754606974796018,4.933136652721688,3.3592806105036903,89.84112398133146,90.64168285247602,False
2014-15,1610612741,CHI,2200,Pau Gasol,78,82,2014-10-29,2015-04-15,2680.76,1099.2359999999999,1291.2339999999997,5010.5,2076.5,2462.5,190.0,66.0,56.0,3.792036722881948,0.6136114881119021,1.5179250477550443,3.4020203225950847,1.3202907522770784,89.71485698085617,91.54034048050161,False
2014-15,1610612741,CHI,201959,Taj Gibson,62,82,2014-10-29,2015-04-15,1691.88,1307.122,2280.1140000000005,3136.0,2550.0,4337.0,38.0,183.0,208.0,1.211734693877551,-5.9647358943577435,-3.584207201441794,1.0780906447265763,-3.3006377872728754,88.97084899638271,91.30069812298856,False
2014-15,1610612741,CHI,203503,Tony Snell,72,82,2014-10-29,2015-04-15,1412.1400000000003,2081.8599999999997,2559.854,2682.0,3825.0,4791.0,53.0,142.0,193.0,1.9761372110365398,-1.736281089617055,-2.052249347093287,1.8015210956420746,-1.8174352979647483,91.16376563230273,89.83637348067508,False
2014-15,1610612739,CLE,201985,AJ Price,11,82,2014-12-04,2015-01-05,86.72999999999999,441.266,3869.204,167.5,766.0,7188.0,-44.0,-8.0,411.0,-26.26865671641791,-25.22427029344141,-31.986519821593205,-24.35143548945002,-29.450158637673788,92.70148737461088,89.17182965798649,False
2014-15,1610612739,CLE,203945,Alex Kirk,5,82,2014-11-04,2015-01-04,13.99,226.006,3941.9440000000004,29.5,431.0,7401.5,-14.0,-21.0,381.0,-47.45762711864407,-42.585237327460774,-52.60523233380316,-48.03431022158685,-52.673645534315796,101.21515368120086,90.12609007129477,False
2014-15,1610612739,CLE,2760,Anderson Varejao,26,82,2014-10-30,2014-12-23,636.2900000000001,616.6419999999998,3319.6440000000002,1188.0,1132.5,6243.0,6.0,92.0,361.0,0.5050505050505051,-7.618569804000268,-5.277425868487858,0.45262380361156074,-4.767213022264949,89.61951311508902,90.26992050954861,False
2014-15,1610612739,CLE,2217,Brendan Haywood,22,82,2014-11-04,2015-04-15,119.01999999999998,941.9780000000001,3836.9140000000007,239.5,1787.5,7191.5,-50.0,209.0,417.0,-20.876826722338205,-32.569134414645895,-26.675338854716706,-20.16467820534364,-25.381370578433057,96.58880860359605,89.96605084190054,False
2014-15,1610612739,CLE,203079,Dion Waiters,33,82,2014-10-30,2015-01-04,785.99,802.938,3169.9439999999995,1412.0,1508.0,6019.0,-59.0,99.0,426.0,-4.1784702549575075,-10.743456992358038,-11.256057894100223,-3.6030992760722147,-10.05368641578194,86.23010470871131,91.14104223923201,False
2014-15,1610612739,CLE,202697,Iman Shumpert,38,82,2015-01-23,2015-04-15,919.7,919.2959999999998,3036.2339999999995,1762.0,1770.0,5669.0,169.0,179.0,198.0,9.591373439273553,-0.5216209110089327,6.0986939543555785,8.820267478525606,5.690073955891974,91.96042187669892,89.6215509081316,False
2014-15,1610612739,CLE,2747,JR Smith,46,82,2015-01-07,2015-04-15,1452.2200000000003,770.784,2503.714,2757.5,1470.0,4673.5,228.0,134.0,139.0,8.268359020852222,-0.8472872376511802,5.294142694758287,7.536048257151119,4.871207145107172,91.14321521532548,89.59809307293085,False
2014-15,1610612739,CLE,2592,James Jones,57,82,2014-11-04,2015-04-15,669.3799999999999,2081.56,3286.554,1307.0,3824.0,6048.0,-111.0,378.0,478.0,-8.492731446059679,-18.377668684553402,-16.39617059949883,-7.959604410051093,-14.940776786954075,93.72254922465567,88.33081701989379,False
2014-15,1610612739,CLE,203925,Joe Harris,51,82,2014-10-31,2015-04-15,492.99,1965.01,3462.9440000000004,977.0,3733.5,6454.0,-103.0,357.0,470.0,-10.542476970317297,-20.104550092052932,-17.82478251726493,-10.028600985821214,-16.5432890662522,95.12566177812937,89.45914227893952,False
2014-15,1610612739,CLE,2570,Kendrick Perkins,17,82,2015-02-24,2015-04-15,167.17000000000004,653.8320000000001,3788.764,309.5,1200.5,7048.5,-60.0,200.0,427.0,-19.38610662358643,-36.04583173812204,-25.444133154053905,-17.2279715259915,-22.637651305465756,88.8676197882395,89.2977234792138,False
2014-15,1610612739,CLE,201567,Kevin Love,75,82,2014-10-30,2015-04-15,2531.76,1088.174,1424.174,4690.0,2051.0,2741.0,398.0,7.0,-31.0,8.486140724946695,8.14484379661905,9.617114821991569,7.545738932600246,8.590555085682665,88.9183808891838,92.38197018060995,False
2014-15,1610612739,CLE,202681,Kyrie Irving,75,82,2014-10-30,2015-04-15,2729.61,885.3199999999999,1226.3239999999998,5145.0,1626.0,2286.0,422.0,19.0,-55.0,8.202137998056365,7.033626312939514,10.608087254399322,7.420840339828766,9.573615625968483,90.47446338487916,89.47716916573435,False
2014-15,1610612739,CLE,2544,LeBron James,69,82,2014-10-30,2015-04-13,2493.37,833.562,1462.564,4692.0,1561.0,2739.0,541.0,-38.0,-174.0,11.530264279624893,13.964601243109838,17.88294774074209,10.414820102912925,16.125339437451448,90.3259444045609,89.89145090402882,False
2014-15,1610612739,CLE,200811,Lou Amundson,12,82,2014-11-15,2015-01-04,79.36999999999999,496.618,3876.5640000000003,155.5,947.5,7275.5,-20.0,20.0,387.0,-12.861736334405144,-14.97255427635765,-18.18095838099988,-12.095250094494142,-16.887122484579795,94.04056948469196,90.08596272369036,False
2014-15,1610612739,CLE,203521,Matthew Dellavedova,67,82,2014-10-30,2015-04-15,1380.23,1855.71,2575.7039999999997,2564.5,3497.0,4866.5,38.0,232.0,329.0,1.481770325599532,-5.152487609773645,-5.2787351711640556,1.3215188772885678,-4.809620415114598,89.18513581069821,90.69054518686931,False
2014-15,1610612739,CLE,2034,Mike Miller,52,82,2014-10-30,2015-04-15,701.19,1804.8040000000003,3254.744,1309.0,3305.5,6049.0,-71.0,227.0,438.0,-5.4239877769289535,-12.291330085203043,-12.66485403581472,-4.8603089034355875,-11.319803106359075,89.60766696615752,89.20885943717846,False
2014-15,1610612739,CLE,1890,Shawn Marion,57,82,2014-10-30,2015-04-15,1100.12,1645.8160000000003,2855.814,2027.5,2992.0,5330.5,50.0,144.0,317.0,2.466091245376079,-2.346742979222851,-3.480818050187189,2.1815801912518635,-3.146497897867386,88.46307675526307,89.59407020205097,False
2014-15,1610612739,CLE,202389,Timofey Mozgov,46,82,2015-01-09,2015-04-15,1148.53,1074.4740000000002,2807.404,2231.5,2002.5,5199.5,295.0,40.0,72.0,13.219807304503696,11.22230418340507,11.835058770990859,12.32880290458238,11.097772386708929,93.26008027652739,88.89921080115295,False
2014-15,1610612739,CLE,202684,Tristan Thompson,82,82,2014-10-30,2015-04-15,2202.6000000000004,1753.3339999999998,1753.3339999999998,4058.5,3372.5,3372.5,227.0,140.0,140.0,5.593199457927806,1.441976329684663,1.441976329684663,4.946880958866793,1.1141827963946112,88.44456551348405,92.32696109241024,False
2014-15,1610612739,CLE,203805,Will Cherry,8,82,2014-11-07,2014-11-29,69.41,314.582,3886.5240000000003,132.0,506.5,7219.0,-7.0,107.0,374.0,-5.303030303030303,-26.428400490591997,-10.483803263274105,-4.840801037314508,-9.459838511417331,91.28367670364501,89.15730354424673,False
2014-15,1610612742,DAL,202329,Al-Farouq Aminu,74,82,2014-10-28,2015-04-15,1365.6399999999999,2221.4440000000004,2610.446,2638.0,4222.5,4959.0,108.0,101.0,130.0,4.094010614101592,1.7020627159369974,1.4725143446924367,3.79602237778624,1.405626253905493,92.72136141296389,91.1844182948048,False
2014-15,1610612742,DAL,2405,Amar'e Stoudemire,23,82,2015-02-22,2015-04-15,379.55999999999995,734.5319999999999,3596.526,717.0,1398.5,6880.0,-22.0,-28.0,260.0,-3.0683403068340307,-1.0661951513102554,-6.847410074275891,-2.7821688270629155,-6.252184058427849,90.67341131836865,91.82194150688748,False
2014-15,1610612742,DAL,203108,Bernard James,16,82,2015-02-11,2015-04-15,157.66000000000003,620.3480000000001,3818.426,318.5,1147.0,7213.5,-9.0,-84.0,247.0,-2.82574568288854,4.497706801854267,-6.2498809847531,-2.740073576049727,-5.845017864612606,96.96815933020422,90.67820091315113,False
2014-15,1610612742,DAL,201148,Brandan Wright,27,82,2014-10-28,2014-12-17,504.96000000000004,806.038,3471.1259999999997,944.5,1490.0,6652.5,53.0,146.0,185.0,5.611434621492854,-4.187223096627952,2.8305251889486973,5.038022813688213,2.479775144199983,89.78136882129277,91.99320335821864,False
2014-15,1610612742,DAL,202718,Chandler Parsons,66,82,2014-10-28,2015-04-02,2186.14,1011.8580000000001,1789.9460000000001,4147.0,1939.5,3450.0,200.0,39.0,38.0,4.822763443453098,2.811935910583802,3.7213141680907795,4.391301563486328,3.3722764085375196,91.05363791888901,92.5167574887734,False
2014-15,1610612742,DAL,101111,Charlie Villanueva,64,82,2014-10-30,2015-04-15,678.08,2419.002,3298.0060000000003,1321.0,4470.5,6123.5,-54.0,213.0,292.0,-4.08781226343679,-8.85237998516814,-8.856327001740048,-3.8225578102878712,-8.072398471584425,93.511090136857,89.12294277208713,False
2014-15,1610612742,DAL,2734,Devin Harris,76,82,2014-10-28,2015-04-13,1685.3200000000002,2002.7659999999998,2290.7659999999996,3160.0,3845.5,4437.0,95.0,84.0,143.0,3.0063291139240507,0.8219577707957186,-0.21656924082014584,2.705717608525384,-0.29066002236314903,90.0007120309496,92.97152131645049,False
2014-15,1610612742,DAL,1717,Dirk Nowitzki,77,82,2014-10-28,2015-04-15,2281.76,1454.3280000000002,1694.326,4327.5,2758.5,3269.5,237.0,-7.0,1.0,5.476603119584055,5.73036422163227,5.446017403113647,4.985625131477455,4.957295282322098,91.03499053362316,92.62444181344085,False
2014-15,1610612742,DAL,203939,Dwight Powell,24,82,2014-12-23,2015-04-15,227.17,924.8259999999999,3748.916,458.5,1727.5,7100.5,7.0,-22.0,231.0,1.5267175572519085,2.8002341997989415,-1.7265744644367051,1.4790685389796188,-1.4785864204806625,96.87898930316504,90.91267982531484,False
2014-15,1610612742,DAL,202962,Greg Smith,42,82,2014-10-28,2015-04-13,362.79999999999995,1663.196,3613.2860000000005,701.0,2989.0,6730.5,-25.0,285.0,263.0,-3.566333808844508,-13.101295334438353,-7.473918683668073,-3.307607497243661,-6.801380201646246,92.74531422271225,89.41002732692623,False
2014-15,1610612742,DAL,200826,J.J. Barea,77,82,2014-10-30,2015-04-15,1361.9099999999999,2374.178,2614.176,2630.5,4586.5,4966.5,122.0,139.0,116.0,4.637901539631248,1.6072681590578264,2.3022526923544944,4.2998436020001325,2.169918149390974,92.7109720906668,91.1920237964085,False
2014-15,1610612742,DAL,203109,Jae Crowder,25,82,2014-10-28,2014-12-17,264.87,950.1279999999999,3711.216,500.5,1606.5,6962.5,1.0,196.0,237.0,0.1998001998001998,-12.000635530047296,-3.2041495308999797,0.18122097632800996,-2.88408160913185,90.70109865216898,90.051347051748,False
2014-15,1610612742,DAL,2749,Jameer Nelson,23,82,2014-10-28,2014-12-17,583.5500000000001,530.452,3392.536,1113.0,966.0,6484.0,83.0,93.0,155.0,7.457322551662174,-2.1700066408844103,5.0668228601137475,6.827178476565846,4.634128793378991,91.54999571587695,91.74022029537785,False
2014-15,1610612742,DAL,101145,Monta Ellis,80,82,2014-10-28,2015-04-15,2699.28,1180.8100000000002,1276.806,5170.0,2228.5,2427.0,213.0,47.0,25.0,4.119922630560929,2.010880674087965,3.0898443446111967,3.787676713790344,2.8478315062960182,91.93562727838534,91.24017274354914,False
2014-15,1610612742,DAL,200765,Rajon Rondo,46,82,2014-12-20,2015-04-15,1319.3799999999999,898.7100000000002,2656.706,2542.0,1706.5,5055.0,-41.0,90.0,279.0,-1.6129032258064515,-6.886855760233642,-7.132191059634344,-1.4916096954630207,-6.5324384510724105,92.47980111870729,91.3311446580841,False
2014-15,1610612742,DAL,101109,Raymond Felton,29,82,2014-12-28,2015-04-15,281.4,1120.588,3694.686,562.0,2038.0,6895.0,-20.0,0.0,258.0,-3.5587188612099645,-3.5587188612099645,-7.300560775640712,-3.4115138592750536,-6.76335485469388,95.863539445629,89.57730102097986,False
2014-15,1610612742,DAL,2210,Richard Jefferson,74,82,2014-10-28,2015-04-15,1244.23,2347.858,2731.8559999999998,2420.5,4443.0,5176.5,13.0,218.0,225.0,0.5370791158851477,-4.3695155273739115,-3.809487096806826,0.5015149932086511,-3.451841259829577,93.37823392781077,90.95354952823283,False
2014-15,1610612742,DAL,203495,Ricky Ledo,5,82,2014-12-20,2015-02-09,10.92,229.08399999999997,3965.166,24.0,471.5,7573.0,-3.0,-2.0,241.0,-12.5,-12.075821845174973,-15.682358378449756,-13.186813186813186,-16.104219418986062,105.49450549450549,91.6743460425112,False
2014-15,1610612742,DAL,2199,Tyson Chandler,75,82,2014-10-28,2015-04-15,2285.8,1354.2820000000002,1690.2859999999998,4289.5,2637.0,3307.5,232.0,38.0,6.0,5.408555775731437,3.967524300570269,5.2271498800398275,4.871817306850993,4.701431940114239,90.07612214541955,93.92493341363533,False
2014-15,1610612743,DEN,202087,Alonzo Gee,39,82,2014-10-29,2015-02-06,510.78,1371.176,3465.1800000000003,1022.0,2698.5,6856.0,-80.0,-107.0,-211.0,-7.8277886497064575,-3.8626228168363443,-4.750192383662117,-7.517913778926348,-4.59512188932754,96.0413485257841,94.96995827056602,False
2014-15,1610612743,DEN,201167,Arron Afflalo,53,82,2014-10-29,2015-02-10,1749.7299999999998,814.222,2226.2299999999996,3442.0,1642.5,4436.0,-86.0,-95.0,-205.0,-2.4985473561882627,3.285318701650398,2.1227330766340997,-2.3592211369754192,2.0608073416633568,94.42371108685342,95.64510405483712,False
2014-15,1610612743,DEN,201568,Danilo Gallinari,59,82,2014-10-29,2015-04-15,1425.71,1446.254,2550.25,2854.5,2827.0,5023.5,21.0,-188.0,-312.0,0.7356805044666316,7.38583968380869,6.946489701241788,0.7070161533551704,6.5793816077223894,96.10369570249209,94.55073032055681,False
2014-15,1610612743,DEN,201589,Darrell Arthur,58,82,2014-10-29,2015-03-22,987.9300000000002,1816.0180000000003,2988.03,1966.5,3567.0,5911.5,-16.0,-144.0,-275.0,-0.813628273582507,3.2233776137177457,3.8383213162001204,-0.7773830129665056,3.6402433160864156,95.54523093741457,94.96290197889579,False
2014-15,1610612743,DEN,203475,Erick Green,43,82,2014-11-07,2015-04-15,409.90000000000003,1679.1200000000001,3566.0600000000004,833.0,3405.5,7045.0,-81.0,-91.0,-210.0,-9.723889555822328,-7.051741559933325,-6.743052082436948,-9.485240302512807,-6.6585912837077394,97.5457428641132,94.82734446419857,False
2014-15,1610612743,DEN,203914,Gary Harris,55,82,2014-11-14,2015-04-15,719.0,1946.0140000000001,3256.960000000001,1462.0,3768.0,6416.0,-173.0,-74.0,-118.0,-11.833105335157319,-9.869198753416342,-9.993953215456571,-11.549374130737135,-9.810329131719648,97.60222531293464,94.55688740420513,False
