player_id,player_name,A_r,M_r
1629004,Svi Mykhailiuk,380.8333465423133,151.41144219175445
1629006,Josh Okogie,226.73623909235113,88.28556144576761
1629008,Michael Porter Jr.,707.48564967573,264.6777168291834
1629011,Mitchell Robinson,0.0,0.0
1629012,Collin Sexton,310.2679341723267,117.19593858337913
1629013,Landry Shamet,313.9928500141638,132.35735986735594
1629014,Anfernee Simons,667.5722216631785,256.8298038187427
1629018,Gary Trent Jr.,468.0102242120831,170.61321006847288
1629020,Jarred Vanderbilt,150.0262967772152,46.708499346122444
1629021,Moritz Wagner,78.94902230529927,33.556193154838745
1629023,P.J. Washington,308.52250989799103,94.57235932498645
1629026,Kenrich Williams,174.6222897484075,69.884852065871
1629027,Trae Young,115.76545955362081,35.375036485775766
1629028,Deandre Ayton,0.0,0.0
1629029,Luka Dončić,754.0045045867362,269.04078659718755
1629048,Goga Bitadze,19.934989738016963,3.9847860146573226
1629057,Robert Williams III,31.83010365422874,13.940586557886153
1629060,Rui Hachimura,331.6509436484272,146.97315880092088
1629111,Jock Landale,285.1261928151702,112.03386787423088
1629130,Duncan Robinson,681.3590585938376,275.98491209571483
1629162,Jordan McLaughlin,51.55896079802537,19.82634674115395
1629216,Gabe Vincent,198.96921585775178,71.4262287484197
1629234,Drew Eubanks,11.977156501496676,1.9951549289288963
1629599,Amir Coffey,63.3235777477128,17.814876771710654
1629611,Terance Mann,228.57203483305344,80.70790436321127
1629614,Andrew Nembhard,427.3649095698519,155.53817309658086
1629618,Jalen Pickett,206.43611110862068,77.05108962564091
1629627,Zion Williamson,5.995497364690891,0.0
1629628,RJ Barrett,304.9790250138698,104.10073447615254
1629630,Ja Morant,165.2426413919276,39.01440500972352
1629631,De'Andre Hunter,452.8567011361814,137.99915435151
1629632,Coby White,387.9475075276399,134.3986282533618
1629634,Brandon Clarke,0.0,0.0
1629636,Darius Garland,310.43239444632655,111.81105342556768
1629637,Jaxson Hayes,3.9979213990013847,3.9979213990013847
1629638,Nickeil Alexander-Walker,783.1668310920006,291.7573365919487
1629639,Tyler Herro,146.33824068199397,52.635112457560496
1629640,Keldon Johnson,333.4097126154113,128.04913181510307
1629645,Kevin Porter Jr.,239.70345184160098,76.22422038204182
1629646,Charles Bassey,0.0,0.0
1629651,Nic Claxton,27.87148012737758,5.981332742907334
1629652,Luguentz Dort,449.4498642743654,162.24524219487697
1629655,Daniel Gafford,0.0,0.0
1629656,Quentin Grimes,486.3663197934973,165.85676120294033
1629660,Ty Jerome,84.82567566759644,33.534170233456194
1629661,Cameron Johnson,279.77406511726184,120.20105788229309
1629673,Jordan Poole,419.004933773579,143.0922349299035
1629674,Neemias Queta,9.984421290535755,0.0
1629675,Naz Reid,636.428296052244,246.72796882868633
1629680,Matisse Thybulle,19.939829900484938,9.966803161964812
1629684,Grant Williams,111.87477297460974,35.37774867947996
1629723,John Konchar,96.38953288405042,25.52895175320669
1629726,Garrison Mathews,90.62039357300213,33.52986956785041
1629731,Dean Wade,294.14094950998657,106.6058870183456
1629750,Javonte Green,301.3138411090365,108.09842472943964
1630162,Anthony Edwards,698.3184082721841,279.75479002803456
1630163,LaMelo Ball,764.2612148132879,272.5700849337539
1630164,James Wiseman,0.0,0.0
1630166,Deni Avdija,540.7373173725252,183.8286546861732
1630167,Obi Toppin,33.83801868768914,5.9782322012711715
1630168,Onyeka Okongwu,509.60172458447107,195.1559814045709
1630170,Devin Vassell,508.03558636367904,181.60473194706523
1630171,Isaac Okoro,299.5331904403146,102.37488782842676
1630172,Patrick Williams,345.76994362725253,131.36727455173116
1630173,Precious Achiuwa,109.89425886499673,33.36949867544992
1630174,Aaron Nesmith,386.1616655780876,141.69748282063168
1630175,Cole Anthony,140.55562666810474,42.94576182546219
1630178,Tyrese Maxey,819.4274521802496,305.0781445294878
1630180,Saddiq Bey,511.21225436193725,180.31065336931806
1630182,Josh Green,159.52805523169604,68.12669675521525
1630183,Jaden McDaniels,351.0310204699722,157.82396332662105
1630188,Jalen Smith,340.50082462390793,131.9583312475039
1630191,Isaiah Stewart,204.52179239384884,65.39462107975852
1630192,Zeke Nnaji,78.93876776763683,21.696395510537727
1630193,Immanuel Quickley,653.6043229333678,246.04704288527495
1630194,Paul Reed,53.5139803211188,19.809915328084514
1630198,Isaiah Joe,506.33016629076855,211.4911796174544
1630200,Tre Jones,129.08311241722058,43.069390218565935
1630202,Payton Pritchard,689.0084099447507,250.23815946869357
1630208,Nick Richards,9.98511371767469,3.9923843815763114
1630214,Xavier Tillman,29.860790640444154,5.969948920165958
1630217,Desmond Bane,524.3493193041402,200.55152380225604
1630224,Jalen Green,111.951067580431,37.274347800472725
1630228,Jonathan Kuminga,92.54161153531543,25.58413092112318
1630230,Naji Marshall,303.099104759359,90.90596453630633
1630241,Sam Merrill,441.1342478297563,207.00147977533334
1630245,Ayo Dosunmu,392.9225405862967,173.02599264638908
1630249,Vít Krejčí,506.28077516567527,206.76964113889986
1630256,Jae'Sean Tate,47.62013766646543,15.869703978396196
1630264,Anthony Gill,27.874240263332318,9.950948305611952
1630311,Pat Spencer,155.76163404440686,62.30836546151811
1630314,Brandon Williams,219.35828940998744,48.22849157555076
1630322,Lindy Waters III,92.52662533893381,29.499923798979186
1630526,Jeremiah Robinson-Earl,80.88166383250505,19.71707994372392
1630529,Herbert Jones,294.1980979209244,87.01039790921503
1630530,Trey Murphy III,767.1705950191047,289.81519530645687
1630532,Franz Wagner,221.2808767660782,80.82972890246508
1630533,Ziaire Williams,375.65224949206623,117.76060828376791
1630534,Ochai Agbaji,144.34966723027787,31.276324035554264
1630536,Sharife Cooper,47.63183618838638,17.855902311674726
1630538,Bones Hyland,313.8856360043159,121.22252952424743
1630540,Miles McBride,447.89373275361623,187.73215253667175
1630541,Moses Moody,581.1149233737567,233.32588123791274
1630543,Isaiah Jackson,1.9996534864594093,0.0
1630544,Tre Mann,257.9797990156054,86.15461459117894
1630545,Terrence Shannon Jr.,73.09510195701385,29.626479824650776
1630548,Johnny Juzang,47.619449178067015,11.899361514140917
1630549,Day'Ron Sharpe,65.26835869253883,13.829104585459975
1630551,Justin Champagnie,210.08095813877864,67.55919402099592
1630552,Jalen Johnson,451.09069753795364,156.1529665399973
1630557,Corey Kispert,294.1824656419794,106.17203580931856
1630558,Davion Mitchell,267.02383924079965,106.87781832573386
1630559,Austin Reaves,361.7893430273914,137.01320407230796
1630560,Cam Thomas,258.0318953295138,84.00678166091397
1630567,Scottie Barnes,310.26987954626696,92.1218007119976
1630568,Luka Garza,144.3422142592348,64.36062799020772
1630570,Trendon Watford,59.39967503982467,19.779753084529336
1630572,Sandro Mamukelashvili,370.33399683396505,142.14950902330355
1630573,Sam Hauser,609.8145367358089,243.02267098255487
1630574,Ariel Hukporti,7.990996649030611,1.9979221190568017
1630577,Julian Champagnie,634.9495002142197,234.14871330240985
1630578,Alperen Sengun,161.40096657773327,42.70926680903114
1630579,Jericho Sims,0.0,0.0
1630581,Josh Giddey,322.83880847314333,120.69259784868004
1630583,Santi Aldama,373.9075079346707,131.0770314409028
1630587,Isaiah Livers,73.08547002750923,23.70236361404072
1630590,Scotty Pippen Jr.,27.888745923872413,11.95025181811926
1630591,Jalen Suggs,380.92812322673433,125.06065165865868
1630592,Jalen Wilson,198.94242294310368,71.43238747551412
1630595,Cade Cunningham,526.047965787242,178.25619014027507
1630596,Evan Mobley,301.34692727538635,90.6786275810698
1630598,Aaron Wiggins,361.6597844810908,138.58719864753007
1630604,E.J. Liddell,21.92359277470044,7.973723712722142
1630611,Gui Santos,210.10866603833077,81.0689440852126
1630619,Moussa Cisse,0.0,0.0
1630621,Hunter Dickinson,0.0,0.0
1630623,Tyson Etienne,25.893216605745685,7.975799797282356
1630625,Dalano Banton,0.0,0.0
1630631,Jose Alvarado,417.10269443522856,151.95064786138582
1630639,A.J. Lawson,43.69167193461201,15.884817021228768
1630643,Jay Huff,461.2084087436262,149.09773465885357
1630644,Mac McClung,23.917722769299164,3.9834097777136277
1630649,Stanley Umude,1.9996534864594093,0.0
1630679,Ethan Thompson,132.97674886746276,41.03927050249669
1630692,Jordan Goodwin,440.94272051952515,156.91486589956023
1630695,Micah Potter,165.23288400228762,64.17071228815779
1630696,Dru Smith,221.18615397391068,67.1871534392242
1630699,MarJon Beauchamp,13.976121397705972,5.989272236220759
1630700,Dyson Daniels,151.92600910807388,19.443512136936537
1630702,Jaden Hardy,258.0202124990414,99.39472278464332
1630703,Scoot Henderson,51.58508737793214,19.85178358308665
1630811,Keaton Wallace,163.30707944265646,66.05233537817047
1631093,Jaden Ivey,256.12735802804184,95.58368839237968
1631094,Paolo Banchero,322.77212543150983,102.31296105375678
1631095,Jabari Smith Jr.,584.3237786091577,213.42970720842314
1631096,Chet Holmgren,324.5186255684102,114.91345193473059
1631097,Bennedict Mathurin,322.879399683179,116.86626940866736
1631099,Keegan Murray,206.46212135055913,57.9181623969151
1631101,Shaedon Sharpe,537.4802191932517,183.3630198452204
1631102,TyTy Washington Jr.,11.978539677265752,5.989615992270469
1631103,Malaki Branham,73.09238509446322,27.700181654622302
1631104,Blake Wesley,45.65761363123862,13.900321287698704
1631105,Jalen Duren,0.0,0.0
1631106,Tari Eason,296.04422935460013,132.4630051094862
1631107,Nikola Jović,308.53755275670926,83.07149469679284
1631108,Max Christie,524.4119161128045,222.47289220977194
1631109,Mark Williams,1.9996534864594093,1.9996534864594093
1631110,Jeremy Sochan,71.13922699244468,17.750586298074396
1631111,Wendell Moore Jr.,1.9996534864594093,0.0
1631114,Jalen Williams,125.27557558249097,39.14006416861116
1631115,Orlando Robinson,3.9979213990013847,1.9986143060109323
1631116,Patrick Baldwin Jr.,5.995497364690891,3.997921639103046
1631117,Walker Kessler,15.964018725437516,11.97232305488996
1631119,Jaylin Williams,292.39781649778917,96.98551853311292
1631120,JD Davison,53.52222836044337,15.847799240008396
1631121,Bryce McGowens,138.64128598225662,62.46489562085082
1631123,Jamaree Bouyea,107.97959987057308,37.21654515867133
1631124,Julian Strawther,161.45000159892442,56.55284304848184
1631126,Caleb Love,526.1621400090594,169.00021762702622
1631127,Harrison Ingram,1.9996534864594093,1.9996534864594093
1631128,Christian Braun,94.48268490494792,25.636441181300146
1631131,Oscar Tshiebwe,0.0,0.0
1631132,Christian Koloko,9.98511347773931,1.9961920709035923
1631133,Jabari Walker,132.92530841634894,39.13506824077542
1631157,Ryan Rollins,558.5691173458082,232.7667972489902
1631159,Leonard Miller,23.90805824084223,1.9923942038914475
1631165,Keon Ellis,308.5361408603738,111.57349115495451
1631166,Drew Timme,33.813903076151895,13.924384202085527
1631169,Josh Minott,150.05854066868486,66.34318206421884
1631170,Jaime Jaquez Jr.,202.64416712567478,52.08794431680518
1631172,Ousmane Dieng,129.10563949160297,52.87560941803888
1631199,Ron Harper Jr.,55.49716060690765,15.860848438772921
1631200,Kris Murray,151.93018235979054,38.93794382068254
1631204,Marcus Sasser,88.67671445255557,37.418629224664066
