game_id,player_id,assisted_2pm,unassisted_2pm,assisted_3pm,unassisted_3pm,assisted_fgm,unassisted_fgm
20900529,2137,1,2,4,0,5,2
20900529,2209,0,1,0,0,0,1
20900529,2740,2,1,0,0,2,1
20900529,2757,3,2,1,0,4,2
20900529,2804,3,0,0,0,3,0
20900529,101142,2,0,0,0,2,0
20900529,101145,5,9,0,1,5,10
20900529,200771,0,2,0,0,0,2
20900529,201150,3,2,0,0,3,2
20900529,201228,2,1,0,0,2,1
20900529,201574,4,1,0,0,4,1
20900529,201576,2,0,0,0,2,0
20900529,201627,0,0,1,0,1,0
20900529,201936,2,5,1,0,3,5
20900529,201939,1,3,1,0,2,3
20900529,201956,1,0,0,0,1,0
20900530,1536,4,2,0,0,4,2
20900530,1737,2,0,0,0,2,0
20900530,2216,4,3,0,0,4,3
20900530,2222,5,3,0,0,5,3
20900530,2224,0,1,0,0,0,1
20900530,2436,1,1,2,0,3,1
20900530,2564,0,2,1,0,1,2
20900530,101109,2,4,1,0,3,4
20900530,200752,2,4,0,0,2,4
20900530,200766,3,0,0,0,3,0
20900530,201188,2,1,0,0,2,1
20900530,201564,3,3,3,1,6,4
20900530,201571,0,0,0,1,0,1
20900530,201934,2,0,0,0,2,0
20900530,201970,1,2,0,0,1,2
20900530,201974,2,0,0,0,2,0
20900531,1710,0,1,0,0,0,1
20900531,1715,0,4,0,2,0,6
20900531,1740,0,2,2,0,2,2
20900531,2037,0,3,0,1,0,4
20900531,2207,0,1,0,1,0,2
20900531,2230,1,1,1,0,2,1
20900531,2440,3,3,2,0,5,3
20900531,2554,1,2,0,1,1,3
20900531,2585,1,1,0,0,1,1
20900531,2730,1,3,0,0,1,3
20900531,2746,4,1,0,0,4,1
20900531,2749,0,3,0,0,0,3
20900531,101107,1,3,1,0,2,3
20900531,101162,1,1,0,0,1,1
20900531,200755,0,4,2,1,2,5
20900531,201143,2,4,0,0,2,4
20900531,201583,1,2,2,0,3,2
20900531,201952,1,2,0,0,1,2
20900532,1112,3,2,0,0,3,2
20900532,1882,6,4,0,0,6,4
20900532,1888,4,2,0,0,4,2
20900532,2223,5,3,0,0,5,3
20900532,2404,2,0,0,0,2,0
20900532,2419,1,0,0,0,1,0
20900532,2584,2,2,2,0,4,2
20900532,2732,3,2,1,0,4,2
20900532,2738,2,1,1,0,3,1
20900532,101111,4,1,2,0,6,1
20900532,101131,1,0,0,0,1,0
20900532,101150,0,3,1,1,1,4
20900532,201152,2,1,0,0,2,1
20900532,201155,0,2,0,0,0,2
20900532,201578,0,1,0,0,0,1
20900532,201948,0,2,2,0,2,2
20900532,201950,0,1,1,0,1,1
20900532,201973,0,2,0,0,0,2
20900533,1802,1,2,1,0,2,2
20900533,2073,0,0,1,0,1,0
20900533,2422,3,2,1,0,4,2
20900533,2550,1,3,4,0,5,3
20900533,2562,1,2,1,0,2,2
20900533,2736,2,2,0,0,2,2
20900533,2744,3,2,0,0,3,2
20900533,2863,1,0,1,0,2,0
20900533,101155,5,1,0,0,5,1
20900533,200748,3,0,0,0,3,0
20900533,200762,1,0,1,0,2,0
20900533,201147,1,0,1,1,2,1
20900533,201149,5,4,0,0,5,4
20900533,201196,0,2,0,0,0,2
20900533,201565,0,3,0,0,0,3
20900533,201567,0,3,0,0,0,3
20900533,201605,2,0,0,0,2,0
20900533,201938,1,5,0,0,1,5
20900533,201949,1,0,1,0,2,0
20900533,201959,3,1,0,0,3,1
20900533,201961,1,0,0,0,1,0
20900534,2211,5,1,1,0,6,1
20900534,2248,1,2,0,0,1,2
20900534,2399,1,0,1,0,2,0
20900534,2420,2,1,0,0,2,1
20900534,2555,2,1,0,0,2,1
20900534,2563,1,0,0,0,1,0
20900534,101122,1,1,4,0,5,1
20900534,101129,1,1,0,0,1,1
20900534,200757,0,1,0,0,0,1
20900534,200780,1,0,0,0,1,0
20900534,201142,5,5,2,0,7,5
20900534,201145,1,3,1,0,2,3
20900534,201566,2,6,0,0,2,6
20900534,201575,0,0,1,0,1,0
20900534,201579,2,2,0,0,2,2
20900534,201586,0,1,0,0,0,1
20900534,201935,0,0,3,0,3,0
20900534,201957,2,0,0,0,2,0
20900534,201985,0,6,1,2,1,8
20900535,467,0,3,4,0,4,3
20900535,956,0,1,0,0,0,1
20900535,1501,1,0,0,0,1,0
20900535,1717,6,3,0,0,6,3
20900535,1890,2,3,0,0,2,3
20900535,1891,3,0,2,0,5,0
20900535,1905,2,1,0,0,2,1
20900535,2246,3,1,0,0,3,1
20900535,2430,4,2,0,0,4,2
20900535,2594,3,0,2,0,5,0
20900535,2624,1,0,0,0,1,0
20900535,2679,0,0,1,0,1,0
20900535,101114,1,3,1,2,2,5
20900535,101139,2,0,1,0,3,0
20900535,200758,3,1,0,0,3,1
20900535,200794,2,3,0,0,2,3
20900535,200826,0,2,1,0,1,2
20900535,202083,2,0,2,0,4,0
20900535,202178,0,1,0,0,0,1
20900536,1886,0,1,0,0,0,1
20900536,2203,1,1,0,0,1,1
20900536,2407,2,2,0,0,2,2
20900536,2431,3,1,0,0,3,1
20900536,2449,7,3,0,0,7,3
20900536,2768,0,1,2,0,2,1
20900536,2772,0,2,1,1,1,3
20900536,101126,1,3,3,0,4,3
20900536,101135,5,7,0,0,5,7
20900536,200768,0,4,1,0,1,4
20900536,201163,1,6,1,0,2,6
20900536,201166,1,5,2,0,3,5
20900536,201171,5,1,0,0,5,1
20900536,201568,1,2,1,0,2,2
20900536,201978,0,3,0,0,0,3
20900537,1497,1,2,1,4,2,6
20900537,1853,0,0,1,0,1,0
20900537,1903,0,1,0,0,0,1
20900537,2030,1,8,0,0,1,8
20900537,2137,1,2,2,0,3,2
20900537,2365,2,1,0,0,2,1
20900537,2403,2,2,0,0,2,2
20900537,2747,1,5,1,1,2,6
20900537,2757,1,1,1,0,2,1
20900537,2804,0,0,1,0,1,0
20900537,101121,1,2,0,0,1,2
20900537,200771,1,0,0,0,1,0
20900537,201150,1,6,1,0,2,6
20900537,201167,1,0,0,0,1,0
20900537,201574,1,1,0,0,1,1
20900537,201936,0,9,0,1,0,10
20900537,201956,1,2,2,0,3,2
20900537,201972,0,2,0,0,0,2
20900538,739,4,0,5,0,9,0
20900538,951,1,4,1,0,2,4
20900538,1718,1,2,1,0,2,2
20900538,2045,0,1,1,0,1,1
20900538,2067,0,1,2,1,2,2
20900538,2547,6,3,0,0,6,3
20900538,2570,5,1,0,0,5,1
20900538,101127,1,4,0,1,1,5
20900538,101181,1,4,0,0,1,4
20900538,200745,3,1,4,0,7,1
20900538,200749,1,0,0,0,1,0
20900538,200765,4,4,0,1,4,5
20900538,201158,4,0,2,0,6,0
20900538,201175,1,0,0,0,1,0
20900538,201942,1,2,0,0,1,2
20900539,978,3,1,3,0,6,1
20900539,1712,7,4,2,0,9,4
20900539,1863,1,2,0,0,1,2
20900539,1899,0,0,2,1,2,1
20900539,2034,1,0,1,0,2,0
20900539,2217,3,3,0,0,3,3
20900539,2406,2,3,0,0,2,3
20900539,2443,2,1,0,0,2,1
20900539,2484,1,0,1,1,2,1
20900539,2561,2,4,0,0,2,4
20900539,2731,3,0,0,0,3,0
20900539,101108,0,8,1,1,1,9
20900539,200751,0,7,0,1,0,8
20900539,201156,3,2,2,0,5,2
20900539,201954,0,1,0,0,0,1
20900539,201977,2,1,3,0,5,1
20900540,948,1,2,0,0,1,2
20900540,1747,0,2,0,0,0,2
20900540,1884,0,1,0,1,0,2
20900540,2047,0,1,0,0,0,1
20900540,2048,1,2,0,0,1,2
20900540,2446,2,0,2,0,4,0
20900540,2548,4,6,0,1,4,7
20900540,2549,7,3,0,0,7,3
20900540,2617,3,0,0,0,3,0
20900540,2748,2,0,0,0,2,0
20900540,200776,0,0,1,0,1,0
20900540,200783,1,0,0,0,1,0
20900540,201154,3,1,0,0,3,1
20900540,201563,3,3,1,0,4,3
20900540,201569,4,1,1,0,5,1
20900540,201596,0,3,1,0,1,3
20900541,686,1,0,0,0,1,0
20900541,1495,5,2,0,0,5,2
20900541,1938,1,4,1,0,2,4
20900541,2039,1,1,2,0,3,1
20900541,2210,2,2,0,0,2,2
20900541,2225,2,1,0,0,2,1
20900541,2427,2,0,1,0,3,0
20900541,2553,2,0,0,1,2,1
20900541,2586,0,0,1,0,1,0
20900541,101133,5,1,0,0,5,1
20900541,200767,1,0,0,0,1,0
20900541,200809,0,1,0,0,0,1
20900541,201146,1,3,0,0,1,3
20900541,201572,6,4,0,0,6,4
20900541,201584,0,2,0,0,0,2
20900541,201588,0,2,1,0,1,2
20900541,201604,4,2,0,0,4,2
20900541,201944,0,1,0,0,0,1
20900541,201971,2,0,0,0,2,0
20900542,406,1,2,0,0,1,2
20900542,436,3,0,0,0,3,0
20900542,980,1,1,0,0,1,1
20900542,1515,1,0,0,0,1,0
20900542,1889,0,5,0,0,0,5
20900542,2544,3,7,2,1,5,8
20900542,2590,1,2,2,0,3,2
20900542,2753,1,2,0,0,1,2
20900542,2760,5,0,0,0,5,0
20900542,101110,2,0,2,0,4,0
20900542,101214,1,0,2,0,3,0
20900542,200746,3,5,0,0,3,5
20900542,200750,1,10,2,1,3,11
20900542,201573,1,0,0,0,1,0
20900542,201581,2,0,0,0,2,0
20900542,201965,0,1,0,0,0,1
20900542,201967,2,0,0,0,2,0
20900543,703,1,0,0,0,1,0
20900543,965,0,1,1,0,1,1
20900543,977,2,2,0,0,2,2
20900543,1885,0,0,1,0,1,0
20900543,1897,1,0,0,0,1,0
20900543,2294,2,0,2,0,4,0
20900543,2557,0,3,0,1,0,4
20900543,2568,1,1,0,0,1,1
20900543,2694,1,0,0,0,1,0
20900543,2788,1,0,0,0,1,0
20900543,101106,0,1,0,0,0,1
20900543,101115,5,2,0,0,5,2
20900543,101124,4,2,0,0,4,2
20900543,101141,1,0,0,0,1,0
20900543,200747,1,0,0,1,1,1
20900543,200769,4,2,2,0,6,2
20900543,200770,1,3,1,0,2,3
20900543,201601,1,2,0,0,1,2
20900543,201943,0,2,1,1,1,3
20900543,201975,4,0,1,0,5,0
20900544,1725,2,1,0,0,2,1
20900544,2045,0,1,1,0,1,1
20900544,2211,2,0,5,0,7,0
20900544,2248,1,2,1,0,2,2
20900544,2399,3,1,1,0,4,1
20900544,2547,4,2,0,0,4,2
20900544,101120,1,0,0,1,1,1
20900544,101122,0,7,2,0,2,7
20900544,101127,0,2,0,0,0,2
20900544,101129,1,1,0,0,1,1
20900544,101181,1,1,2,0,3,1
20900544,200745,1,2,1,0,2,2
20900544,200780,3,0,0,0,3,0
20900544,201158,2,0,0,1,2,1
20900544,201579,0,1,0,0,0,1
20900544,201603,2,1,0,0,2,1
20900544,201942,3,0,0,0,3,0
20900544,201946,1,0,0,0,1,0
20900544,201985,0,3,2,0,2,3
20900545,947,2,2,1,0,3,2
20900545,978,3,0,1,0,4,0
20900545,1882,5,1,0,0,5,1
20900545,1899,0,0,2,1,2,1
20900545,2223,3,0,0,0,3,0
20900545,2443,3,1,0,0,3,1
20900545,2484,1,2,0,0,1,2
20900545,2561,5,1,0,0,5,1
20900545,2584,0,0,2,0,2,0
20900545,2731,3,3,0,0,3,3
20900545,2738,0,1,3,0,3,1
20900545,101108,0,3,0,2,0,5
20900545,101150,0,3,1,0,1,3
20900545,201152,3,3,0,0,3,3
20900545,201153,1,1,0,0,1,1
20900545,201950,1,1,1,0,2,1
20900545,201977,0,2,2,0,2,2
20900546,951,1,1,2,1,3,2
20900546,1710,0,1,1,0,1,1
20900546,1718,1,4,3,0,4,4
20900546,2037,0,2,1,1,1,3
20900546,2207,4,5,4,1,8,6
20900546,2230,1,0,0,1,1,1
20900546,2243,0,0,3,0,3,0
20900546,2570,3,0,0,0,3,0
20900546,2585,1,0,0,0,1,0
20900546,2746,4,2,0,0,4,2
20900546,101107,1,2,0,0,1,2
20900546,200749,1,0,0,0,1,0
20900546,200765,3,8,0,1,3,9
20900546,201143,1,2,0,0,1,2
20900546,201175,2,2,0,0,2,2
20900547,283,1,0,0,0,1,0
20900547,1088,0,1,1,0,1,1
20900547,1112,3,1,0,0,3,1
20900547,1888,3,2,1,0,4,2
20900547,2198,1,1,0,0,1,1
20900547,2404,3,2,0,0,3,2
20900547,2422,1,1,4,0,5,1
20900547,2457,1,1,1,0,2,1
20900547,2550,0,0,2,0,2,0
20900547,2736,8,4,1,0,9,4
20900547,101111,1,0,0,0,1,0
20900547,200748,2,1,0,0,2,1
20900547,201149,2,2,0,0,2,2
20900547,201155,0,4,0,0,0,4
20900547,201189,1,0,0,0,1,0
20900547,201565,4,7,0,0,4,7
20900547,201948,0,3,0,0,0,3
20900547,201949,0,2,0,0,0,2
20900547,201959,1,1,0,0,1,1
20900547,201973,2,4,0,0,2,4
20900548,1733,0,2,0,0,0,2
20900548,1886,1,3,2,0,3,3
20900548,2407,0,2,1,0,1,2
20900548,2420,1,1,0,0,1,1
20900548,2555,3,0,0,0,3,0
20900548,101126,1,5,1,1,2,6
20900548,101135,3,2,0,0,3,2
20900548,200757,3,0,1,0,4,0
20900548,201142,1,6,1,0,2,6
20900548,201145,0,3,1,0,1,3
20900548,201163,4,2,0,0,4,2
20900548,201566,1,6,0,0,1,6
20900548,201586,2,2,0,0,2,2
20900548,201935,1,2,0,0,1,2
20900548,201941,1,1,0,0,1,1
20900548,201953,0,3,1,0,1,3
20900548,201957,1,1,0,0,1,1
20900548,201962,0,1,0,1,0,2
20900549,1497,1,1,1,1,2,2
20900549,2030,3,1,0,0,3,1
20900549,2124,2,0,0,0,2,0
20900549,2365,3,0,0,0,3,0
20900549,2403,5,0,0,0,5,0
20900549,2546,4,2,3,0,7,2
20900549,2744,7,4,0,0,7,4
20900549,2747,1,2,2,0,3,2
20900549,2863,0,1,0,0,0,1
20900549,201147,3,5,2,0,5,5
20900549,201167,2,1,3,0,5,1
20900549,201196,1,0,0,0,1,0
20900549,201567,3,2,0,0,3,2
20900549,201605,1,3,0,0,1,3
20900549,201938,0,1,0,1,0,2
20900550,255,1,1,0,0,1,1
20900550,703,3,1,0,0,3,1
20900550,959,0,10,0,2,0,12
20900550,2202,4,1,4,0,8,1
20900550,2294,0,0,3,0,3,0
20900550,2405,10,1,0,0,10,1
20900550,2557,1,3,1,1,2,4
20900550,2568,3,0,1,0,4,0
20900550,2571,1,2,0,0,1,2
20900550,101106,2,3,0,0,2,3
20900550,101124,3,5,0,0,3,5
20900550,101141,1,0,0,0,1,0
20900550,200811,1,0,0,0,1,0
20900550,201162,1,1,0,0,1,1
20900550,201601,2,1,0,0,2,1
20900550,201609,0,2,0,0,0,2
20900550,201943,0,1,0,4,0,5
20900550,201947,1,0,0,0,1,0
20900551,979,1,1,0,0,1,1
20900551,1747,0,3,1,0,1,3
20900551,1905,4,2,1,0,5,2
20900551,2047,0,1,2,0,2,1
20900551,2246,2,0,1,1,3,1
20900551,2306,0,1,0,0,0,1
20900551,2430,8,3,0,0,8,3
20900551,2548,1,5,0,0,1,5
20900551,2594,0,0,1,0,1,0
20900551,2617,2,1,0,0,2,1
20900551,2748,1,0,0,0,1,0
20900551,101114,2,4,1,1,3,5
20900551,200758,1,0,0,0,1,0
20900551,200794,3,0,0,0,3,0
20900551,201161,1,0,2,0,3,0
20900551,201202,1,0,0,0,1,0
20900551,201563,1,2,4,0,5,2
20900551,201585,0,1,0,0,0,1
20900551,201596,1,0,1,0,2,0
20900551,202083,1,1,2,1,3,2
20900551,202178,1,2,0,0,1,2
20900552,406,2,3,0,0,2,3
20900552,980,3,2,1,0,4,2
20900552,1515,1,0,1,0,2,0
20900552,1894,4,2,1,0,5,2
20900552,1904,1,0,0,0,1,0
20900552,2209,3,1,2,1,5,2
20900552,2544,5,6,0,1,5,7
20900552,2590,2,0,0,0,2,0
20900552,2753,0,3,1,0,1,3
20900552,2760,5,1,0,0,5,1
20900552,101142,1,0,0,0,1,0
20900552,101145,1,5,2,1,3,6
20900552,101214,2,0,2,0,4,0
20900552,200789,0,0,1,0,1,0
20900552,201581,0,1,0,0,0,1
20900552,201627,0,0,1,0,1,0
20900552,201858,1,0,1,0,2,0
20900552,201939,0,7,1,0,1,7
20900553,1536,2,10,3,0,5,10
20900553,1737,3,2,0,0,3,2
20900553,2203,1,0,2,0,3,0
20900553,2222,2,0,0,0,2,0
20900553,2431,2,1,0,0,2,1
20900553,2436,1,4,1,0,2,4
20900553,2449,5,4,0,0,5,4
20900553,2564,4,3,1,0,5,3
20900553,2772,2,3,1,1,3,4
20900553,101109,1,1,0,0,1,1
20900553,101236,1,1,0,0,1,1
20900553,200768,0,2,1,0,1,2
20900553,201166,0,0,3,0,3,0
20900553,201171,2,1,0,0,2,1
20900553,201571,0,1,0,0,0,1
20900553,201978,0,0,2,0,2,0
20900554,1088,0,0,3,0,3,0
20900554,1112,2,0,0,0,2,0
20900554,1712,7,1,3,0,10,1
20900554,1863,0,1,2,0,2,1
20900554,1888,4,3,0,1,4,4
20900554,2217,0,2,0,0,0,2
20900554,2404,1,2,0,0,1,2
20900554,2406,4,3,0,0,4,3
20900554,101111,2,2,5,0,7,2
20900554,101131,1,0,0,0,1,0
20900554,200751,1,5,1,1,2,6
20900554,201155,1,6,0,0,1,6
20900554,201156,0,0,2,0,2,0
20900554,201580,1,0,0,0,1,0
20900554,201973,3,1,1,0,4,1
20900555,948,2,0,0,0,2,0
20900555,1729,0,1,1,0,1,1
20900555,1884,1,9,0,1,1,10
20900555,2216,3,4,0,0,3,4
20900555,2224,0,1,0,0,0,1
20900555,2446,1,0,1,0,2,0
20900555,200752,6,3,0,0,6,3
20900555,200783,4,0,0,0,4,0
20900555,201144,0,3,2,0,2,3
20900555,201154,3,2,0,0,3,2
20900555,201188,8,2,0,0,8,2
20900555,201564,1,1,1,1,2,2
20900555,201569,3,3,1,0,4,3
20900555,201599,7,2,0,0,7,2
20900555,201960,1,0,0,0,1,0
20900555,201970,0,1,0,0,0,1
20900556,686,4,0,0,0,4,0
20900556,965,1,0,0,0,1,0
20900556,977,1,5,0,1,1,6
20900556,1495,5,7,0,0,5,7
20900556,1885,2,0,0,0,2,0
20900556,1897,1,1,1,0,2,1
20900556,1938,1,0,2,0,3,0
20900556,2210,3,0,2,0,5,0
20900556,2225,3,7,0,0,3,7
20900556,2409,0,0,1,0,1,0
20900556,2427,2,1,1,0,3,1
20900556,2575,1,1,0,0,1,1
20900556,2586,1,0,0,0,1,0
20900556,2788,1,0,0,0,1,0
20900556,101115,4,7,0,0,4,7
20900556,200769,1,3,0,0,1,3
20900556,200770,0,3,0,0,0,3
20900556,201588,3,2,1,0,4,2
20900556,201971,0,1,0,0,0,1
20900557,1715,0,6,0,0,0,6
20900557,1740,0,1,1,0,1,1
20900557,2137,0,1,0,0,0,1
20900557,2440,2,0,2,0,4,0
20900557,2554,5,1,1,0,6,1
20900557,2730,2,7,0,0,2,7
20900557,2749,0,2,2,0,2,2
20900557,2757,0,3,2,0,2,3
20900557,2804,1,0,2,0,3,0
20900557,101162,1,0,0,0,1,0
20900557,200755,1,1,0,0,1,1
20900557,201150,1,2,1,0,2,2
20900557,201574,2,0,0,0,2,0
20900557,201583,1,1,2,0,3,1
20900557,201590,1,1,1,0,2,1
20900557,201936,0,4,1,0,1,4
20900557,201956,1,3,1,0,2,3
20900557,201972,1,1,0,0,1,1
20900558,693,1,1,0,0,1,1
20900558,1710,1,0,0,0,1,0
20900558,1712,7,1,2,0,9,1
20900558,2037,3,4,2,0,5,4
20900558,2052,0,0,1,0,1,0
20900558,2207,4,2,4,0,8,2
20900558,2217,2,1,0,0,2,1
20900558,2406,3,2,1,0,4,2
20900558,2746,2,0,0,0,2,0
20900558,101107,5,1,0,0,5,1
20900558,101154,1,0,0,0,1,0
20900558,200751,1,4,1,1,2,5
20900558,201143,2,1,0,0,2,1
20900558,201156,0,1,0,0,0,1
20900558,201238,1,1,0,0,1,1
20900558,201952,1,1,0,0,1,1
20900559,255,2,1,0,0,2,1
20900559,959,0,7,0,1,0,8
20900559,2202,2,2,1,0,3,2
20900559,2211,3,0,1,0,4,0
20900559,2248,0,3,0,0,0,3
20900559,2399,3,2,4,0,7,2
20900559,2405,5,3,0,0,5,3
20900559,2563,2,1,0,0,2,1
20900559,2571,1,1,1,0,2,1
20900559,101112,0,0,2,0,2,0
20900559,101122,2,4,5,0,7,4
20900559,101129,0,0,1,0,1,0
20900559,200811,3,1,0,0,3,1
20900559,201162,0,1,1,0,1,1
20900559,201579,1,3,0,0,1,3
20900559,201609,2,2,0,1,2,3
20900559,201946,0,1,0,0,0,1
20900559,201947,0,1,0,0,0,1
20900559,201985,0,0,1,0,1,0
20900560,947,4,4,0,0,4,4
20900560,1733,2,1,2,0,4,1
20900560,1882,2,0,0,0,2,0
20900560,2223,4,2,0,0,4,2
20900560,2407,3,2,1,0,4,2
20900560,2584,0,2,1,0,1,2
20900560,2738,1,1,0,0,1,1
20900560,2768,0,0,0,1,0,1
20900560,101126,1,1,0,0,1,1
20900560,101135,9,1,0,0,9,1
20900560,101150,1,0,0,0,1,0
20900560,200760,2,0,3,0,5,0
20900560,201152,1,2,0,0,1,2
20900560,201163,4,4,0,0,4,4
20900560,201568,2,1,1,0,3,1
20900560,201578,1,3,0,0,1,3
20900560,201950,1,0,2,0,3,0
20900561,951,3,1,1,0,4,1
20900561,1718,3,0,3,0,6,0
20900561,2067,0,1,0,0,0,1
20900561,2239,1,1,0,0,1,1
20900561,2243,2,0,2,0,4,0
20900561,2553,3,0,0,0,3,0
20900561,2570,6,0,0,0,6,0
20900561,2734,1,4,0,0,1,4
20900561,2743,0,1,0,0,0,1
20900561,2754,2,3,0,0,2,3
20900561,200765,1,4,0,0,1,4
20900561,201146,3,2,0,1,3,3
20900561,201175,3,2,0,0,3,2
20900561,201572,3,2,0,0,3,2
20900561,201584,1,1,1,0,2,1
20900561,201592,2,1,0,0,2,1
20900561,201604,0,1,0,0,0,1
20900561,201611,2,1,0,0,2,1
20900562,948,1,1,0,0,1,1
20900562,978,1,3,4,0,5,3
20900562,1729,1,0,1,0,2,0
20900562,1730,4,2,0,0,4,2
20900562,1884,0,6,0,0,0,6
20900562,1899,0,1,1,1,1,2
20900562,2443,2,1,0,0,2,1
20900562,2446,0,4,0,0,0,4
20900562,2484,4,1,0,0,4,1
20900562,2561,3,2,0,0,3,2
20900562,2731,6,1,0,0,6,1
20900562,2742,1,0,0,0,1,0
20900562,101108,0,6,0,1,0,7
20900562,200783,0,1,0,0,0,1
20900562,201153,1,0,0,0,1,0
20900562,201154,4,2,0,0,4,2
20900562,201569,2,2,0,0,2,2
20900562,201599,2,1,0,0,2,1
20900562,201628,1,1,0,0,1,1
20900562,201977,1,1,2,0,3,1
20900563,686,5,0,0,0,5,0
20900563,2210,2,2,1,0,3,2
20900563,2225,0,9,3,0,3,9
20900563,2427,0,1,1,0,1,1
20900563,2555,1,2,0,0,1,2
20900563,2586,0,0,1,0,1,0
20900563,200757,3,0,0,0,3,0
20900563,201142,8,5,1,0,9,5
20900563,201145,6,1,0,0,6,1
20900563,201566,3,6,0,0,3,6
20900563,201586,0,1,0,0,0,1
20900563,201588,2,4,1,0,3,4
20900563,201935,0,2,1,0,1,2
20900563,201953,0,1,0,0,0,1
20900563,201971,5,6,0,0,5,6
20900564,467,1,0,3,0,4,0
20900564,956,1,0,0,0,1,0
20900564,965,0,1,0,0,0,1
20900564,977,1,4,0,0,1,4
20900564,1717,6,4,1,0,7,4
20900564,1885,2,6,0,0,2,6
20900564,1890,5,0,0,0,5,0
20900564,1891,1,0,1,0,2,0
20900564,1897,3,1,0,1,3,2
20900564,2400,1,2,0,0,1,2
20900564,2572,1,3,3,0,4,3
20900564,2575,1,1,0,0,1,1
20900564,2694,0,0,1,0,1,0
20900564,2788,2,0,0,0,2,0
20900564,101115,3,5,0,0,3,5
20900564,200769,2,1,0,0,2,1
20900564,200770,1,2,0,1,1,3
20900564,200826,0,3,0,0,0,3
20900565,2203,1,2,2,0,3,2
20900565,2431,1,0,0,0,1,0
20900565,2449,5,1,0,0,5,1
20900565,2562,0,2,0,0,0,2
20900565,2744,7,5,0,0,7,5
20900565,2772,4,3,0,0,4,3
20900565,2863,1,1,1,0,2,1
20900565,101155,2,4,0,0,2,4
20900565,101236,4,1,0,0,4,1
20900565,201147,0,4,1,1,1,5
20900565,201166,5,3,3,3,8,6
20900565,201171,2,4,0,0,2,4
20900565,201196,0,1,0,0,0,1
20900565,201567,0,2,0,0,0,2
20900565,201605,0,1,0,0,0,1
20900565,201938,0,2,1,0,1,2
20900565,201961,2,2,2,1,4,3
20900565,201978,0,1,0,0,0,1
20900566,1497,2,4,2,0,4,4
20900566,1533,0,0,1,0,1,0
20900566,1715,0,2,1,0,1,2
20900566,1740,3,0,0,0,3,0
20900566,1853,1,0,0,0,1,0
20900566,2030,4,1,0,0,4,1
20900566,2124,0,1,0,0,0,1
20900566,2365,2,0,0,0,2,0
20900566,2403,5,2,0,0,5,2
20900566,2440,3,5,3,0,6,5
20900566,2546,2,4,2,0,4,4
20900566,2554,2,1,2,0,4,1
20900566,2730,1,0,0,0,1,0
20900566,2747,1,2,3,0,4,2
20900566,2749,0,1,1,1,1,2
20900566,101138,0,1,0,0,0,1
20900566,101162,1,0,0,0,1,0
20900566,200755,0,0,1,1,1,1
20900566,201167,1,1,3,0,4,1
20900566,201583,1,1,0,1,1,2
20900567,436,0,4,0,0,0,4
20900567,1889,3,3,0,0,3,3
20900567,2294,0,2,2,0,2,2
20900567,2429,2,0,0,0,2,0
20900567,2557,1,3,0,0,1,3
20900567,2568,0,0,1,0,1,0
20900567,2581,0,1,3,0,3,1
20900567,101106,2,2,0,0,2,2
20900567,101110,2,1,3,0,5,1
20900567,101124,0,2,0,0,0,2
20900567,101141,3,2,4,0,7,2
20900567,200746,4,6,0,0,4,6
20900567,200750,3,3,1,0,4,3
20900567,201164,1,0,0,0,1,0
20900567,201573,1,1,1,0,2,1
20900567,201943,0,2,2,0,2,2
20900567,201965,3,0,0,0,3,0
20900567,201975,3,3,3,0,6,3
20900568,979,6,5,0,0,6,5
20900568,1894,3,4,0,0,3,4
20900568,1904,0,0,0,1,0,1
20900568,2047,0,1,3,0,3,1
20900568,2548,7,3,0,0,7,3
20900568,2617,2,1,0,0,2,1
20900568,2740,3,0,0,0,3,0
20900568,2748,1,1,2,0,3,1
20900568,101145,1,4,1,0,2,4
20900568,201563,2,5,1,0,3,5
20900568,201596,0,0,2,0,2,0
20900568,201627,2,2,4,0,6,2
20900568,201805,2,0,0,0,2,0
20900568,201858,0,1,2,0,2,1
20900568,201939,0,0,2,1,2,1
20900569,951,3,1,0,0,3,1
20900569,1718,1,3,1,1,2,4
20900569,1802,1,1,0,0,1,1
20900569,2067,3,1,1,0,4,1
20900569,2243,2,0,1,0,3,0
20900569,2422,1,0,1,0,2,0
20900569,2550,1,3,1,0,2,3
20900569,2570,3,2,0,0,3,2
20900569,2736,5,3,0,0,5,3
20900569,2754,1,0,0,0,1,0
20900569,200748,0,2,0,0,0,2
20900569,200765,1,5,0,0,1,5
20900569,201149,3,1,0,0,3,1
20900569,201175,0,2,0,0,0,2
20900569,201565,1,7,0,0,1,7
20900569,201959,6,1,0,0,6,1
20900570,406,2,0,0,0,2,0
20900570,1515,1,0,1,0,2,0
20900570,1905,2,1,0,0,2,1
20900570,2246,2,0,2,0,4,0
20900570,2430,5,1,0,0,5,1
20900570,2544,4,4,1,3,5,7
20900570,2590,1,2,1,0,2,2
20900570,2594,2,0,0,0,2,0
20900570,2753,0,0,1,2,1,2
20900570,2760,1,1,0,0,1,1
20900570,101114,1,0,1,0,2,0
20900570,101139,2,1,0,0,2,1
20900570,101179,2,1,0,1,2,2
20900570,101214,1,3,0,0,1,3
20900570,200758,2,1,0,0,2,1
20900570,201581,2,0,0,0,2,0
20900570,202083,1,0,1,0,2,0
20900570,202178,1,1,1,0,2,1
