season,season_type,player_id,player_name,season_games,layup_assists_created,dunk_assists_created,other_rim_assists_created,rim_assists_strict,rim_assists_all,layup_assists_created_per_game,dunk_assists_created_per_game,other_rim_assists_created_per_game,rim_assists_strict_per_game,rim_assists_all_per_game
2013-14,Regular Season,201148,Brandan Wright,58.0,2,2,1,4,5,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.08620689655172414
2013-14,Regular Season,203187,Chris Johnson,40.0,3,2,0,5,5,0.075,0.05,0.0,0.125,0.125
2013-14,Regular Season,202700,Donatas Motiejunas,62.0,2,3,0,5,5,0.03225806451612903,0.04838709677419355,0.0,0.08064516129032258,0.08064516129032258
2013-14,Regular Season,203318,Glen Rice,11.0,4,1,0,5,5,0.36363636363636365,0.09090909090909091,0.0,0.45454545454545453,0.45454545454545453
2013-14,Regular Season,2229,Mike James,11.0,4,1,0,5,5,0.36363636363636365,0.09090909090909091,0.0,0.45454545454545453,0.45454545454545453
2013-14,Regular Season,200797,Ryan Hollins,61.0,5,0,0,5,5,0.08196721311475409,0.0,0.0,0.08196721311475409,0.08196721311475409
2013-14,Regular Season,200761,Shawne Williams,34.0,2,2,1,4,5,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.11764705882352941,0.14705882352941177
2013-14,Regular Season,2617,Udonis Haslem,46.0,5,0,0,5,5,0.10869565217391304,0.0,0.0,0.10869565217391304,0.10869565217391304
2013-14,Regular Season,201572,Brook Lopez,17.0,4,0,0,4,4,0.23529411764705882,0.0,0.0,0.23529411764705882,0.23529411764705882
2013-14,Regular Season,203810,Casper Ware,9.0,3,1,0,4,4,0.3333333333333333,0.1111111111111111,0.0,0.4444444444444444,0.4444444444444444
2013-14,Regular Season,203142,Chris Copeland,41.0,2,1,1,3,4,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.0975609756097561
2013-14,Regular Season,202874,Chris Wright,8.0,1,1,2,2,4,0.125,0.125,0.25,0.25,0.5
2013-14,Regular Season,202091,Dionte Christmas,31.0,2,2,0,4,4,0.06451612903225806,0.06451612903225806,0.0,0.12903225806451613,0.12903225806451613
2013-14,Regular Season,202933,Julyan Stone,21.0,3,0,1,3,4,0.14285714285714285,0.0,0.047619047619047616,0.14285714285714285,0.19047619047619047
2013-14,Regular Season,202338,Kevin Seraphin,53.0,2,2,0,4,4,0.03773584905660377,0.03773584905660377,0.0,0.07547169811320754,0.07547169811320754
2013-14,Regular Season,1897,Metta World Peace,29.0,4,0,0,4,4,0.13793103448275862,0.0,0.0,0.13793103448275862,0.13793103448275862
2013-14,Regular Season,203111,Orlando Johnson,45.0,1,2,1,3,4,0.022222222222222223,0.044444444444444446,0.022222222222222223,0.06666666666666667,0.08888888888888889
2013-14,Regular Season,2446,Rasual Butler,50.0,4,0,0,4,4,0.08,0.0,0.0,0.08,0.08
2013-14,Regular Season,203493,Reggie Bullock,43.0,2,2,0,4,4,0.046511627906976744,0.046511627906976744,0.0,0.09302325581395349,0.09302325581395349
2013-14,Regular Season,101142,Ronny Turiaf,31.0,1,3,0,4,4,0.03225806451612903,0.0967741935483871,0.0,0.12903225806451613,0.12903225806451613
2013-14,Regular Season,203508,Sergey Karasev,22.0,3,0,1,3,4,0.13636363636363635,0.0,0.045454545454545456,0.13636363636363635,0.18181818181818182
2013-14,Regular Season,201985,AJ Price,28.0,1,1,1,2,3,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.10714285714285714
2013-14,Regular Season,202687,Bismack Biyombo,77.0,2,0,1,2,3,0.025974025974025976,0.0,0.012987012987012988,0.025974025974025976,0.03896103896103896
2013-14,Regular Season,201957,Byron Mullens,45.0,3,0,0,3,3,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667
2013-14,Regular Season,101111,Charlie Villanueva,20.0,3,0,0,3,3,0.15,0.0,0.0,0.15,0.15
2013-14,Regular Season,202779,Dwight Buycks,14.0,2,1,0,3,3,0.14285714285714285,0.07142857142857142,0.0,0.21428571428571427,0.21428571428571427
2013-14,Regular Season,200756,Hilton Armstrong,14.0,3,0,0,3,3,0.21428571428571427,0.0,0.0,0.21428571428571427,0.21428571428571427
2013-14,Regular Season,203263,James Nunnally,13.0,2,0,1,2,3,0.15384615384615385,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078
2013-14,Regular Season,202412,Manny Harris,9.0,0,1,2,1,3,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.3333333333333333
2013-14,Regular Season,1536,Stephen Jackson,9.0,3,0,0,3,3,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
2013-14,Regular Season,201946,Tyler Hansbrough,64.0,3,0,0,3,3,0.046875,0.0,0.0,0.046875,0.046875
2013-14,Regular Season,203459,Allen Crabbe,15.0,1,0,1,1,2,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333
2013-14,Regular Season,201171,Carl Landry,18.0,1,1,0,2,2,0.05555555555555555,0.05555555555555555,0.0,0.1111111111111111,0.1111111111111111
2013-14,Regular Season,203467,Carrick Felix,7.0,0,2,0,2,2,0.0,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857
2013-14,Regular Season,201580,JaVale McGee,5.0,1,1,0,2,2,0.2,0.2,0.0,0.4,0.4
2013-14,Regular Season,2592,James Jones,20.0,2,0,0,2,2,0.1,0.0,0.0,0.1,0.1
2013-14,Regular Season,202363,Jarvis Varnado,24.0,0,2,0,2,2,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
2013-14,Regular Season,2215,Jason Collins,22.0,2,0,0,2,2,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091
2013-14,Regular Season,203098,John Jenkins,13.0,1,1,0,2,2,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.15384615384615385
2013-14,Regular Season,203086,Meyers Leonard,40.0,2,0,0,2,2,0.05,0.0,0.0,0.05,0.05
2013-14,Regular Season,200839,Mike Harris,20.0,2,0,0,2,2,0.1,0.0,0.0,0.1,0.1
2013-14,Regular Season,203490,Otto Porter Jr.,37.0,0,2,0,2,2,0.0,0.05405405405405406,0.0,0.05405405405405406,0.05405405405405406
2013-14,Regular Season,203497,Rudy Gobert,45.0,2,0,0,2,2,0.044444444444444446,0.0,0.0,0.044444444444444446,0.044444444444444446
2013-14,Regular Season,203498,Shabazz Muhammad,37.0,2,0,0,2,2,0.05405405405405406,0.0,0.0,0.05405405405405406,0.05405405405405406
2013-14,Regular Season,200769,Shannon Brown,29.0,2,0,0,2,2,0.06896551724137931,0.0,0.0,0.06896551724137931,0.06896551724137931
2013-14,Regular Season,203519,Adonis Thomas,6.0,0,0,1,0,1,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666
2013-14,Regular Season,203458,Alex Len,42.0,1,0,0,1,1,0.023809523809523808,0.0,0.0,0.023809523809523808,0.023809523809523808
2013-14,Regular Season,1712,Antawn Jamison,22.0,1,0,0,1,1,0.045454545454545456,0.0,0.0,0.045454545454545456,0.045454545454545456
2013-14,Regular Season,202620,Arinze Onuaku,5.0,1,0,0,1,1,0.2,0.0,0.0,0.2,0.2
2013-14,Regular Season,203102,Arnett Moultrie,12.0,1,0,0,1,1,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333
2013-14,Regular Season,203569,Chris Babb,14.0,0,0,1,0,1,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142
2013-14,Regular Season,202345,Damion James,5.0,1,0,0,1,1,0.2,0.0,0.0,0.2,0.2
2013-14,Regular Season,203130,Darius Johnson-Odom,3.0,0,1,0,1,1,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
2013-14,Regular Season,203473,Dewayne Dedmon,31.0,1,0,0,1,1,0.03225806451612903,0.0,0.0,0.03225806451612903,0.03225806451612903
2013-14,Regular Season,203548,Elias Harris,,0,1,0,1,1,,,,,
2013-14,Regular Season,203513,Erik Murphy,24.0,1,0,0,1,1,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664
2013-14,Regular Season,201934,Hasheem Thabeet,23.0,1,0,0,1,1,0.043478260869565216,0.0,0.0,0.043478260869565216,0.043478260869565216
2013-14,Regular Season,203099,Jared Cunningham,13.0,1,0,0,1,1,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693
2013-14,Regular Season,202719,Jeremy Tyler,41.0,0,1,0,1,1,0.0,0.024390243902439025,0.0,0.024390243902439025,0.024390243902439025
2013-14,Regular Season,2735,Josh Childress,4.0,1,0,0,1,1,0.25,0.0,0.0,0.25,0.25
2013-14,Regular Season,200811,Lou Amundson,18.0,1,0,0,1,1,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555
2013-14,Regular Season,203488,Mike Muscala,20.0,1,0,0,1,1,0.05,0.0,0.0,0.05,0.05
2013-14,Regular Season,203517,Nemanja Nedovic,24.0,1,0,0,1,1,0.041666666666666664,0.0,0.0,0.041666666666666664,0.041666666666666664
2013-14,Regular Season,201785,Othyus Jeffers,6.0,1,0,0,1,1,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
2013-14,Regular Season,202130,Reggie Williams,3.0,0,0,1,0,1,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2013-14,Regular Season,203816,Scotty Hopson,2.0,0,1,0,1,1,0.0,0.5,0.0,0.5,0.5
2013-14,Regular Season,203524,Solomon Hill,28.0,1,0,0,1,1,0.03571428571428571,0.0,0.0,0.03571428571428571,0.03571428571428571
2013-14,Regular Season,203502,Tony Mitchell,21.0,1,0,0,1,1,0.047619047619047616,0.0,0.0,0.047619047619047616,0.047619047619047616
2013-14,Regular Season,203183,Tony Mitchell,3.0,1,0,0,1,1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
2013-14,Regular Season,203505,Vander Blue,3.0,1,0,0,1,1,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
2014-15,Regular Season,202322,John Wall,79.0,196,112,16,308,324,2.481012658227848,1.4177215189873418,0.20253164556962025,3.8987341772151898,4.10126582278481
2014-15,Regular Season,101108,Chris Paul,82.0,161,127,31,288,319,1.9634146341463414,1.548780487804878,0.3780487804878049,3.5121951219512195,3.8902439024390243
2014-15,Regular Season,201951,Ty Lawson,74.0,148,91,45,239,284,2.0,1.2297297297297298,0.6081081081081081,3.22972972972973,3.8378378378378377
2014-15,Regular Season,201939,Stephen Curry,80.0,151,100,16,251,267,1.8875,1.25,0.2,3.1375,3.3375
2014-15,Regular Season,201566,Russell Westbrook,67.0,119,87,27,206,233,1.7761194029850746,1.2985074626865671,0.40298507462686567,3.074626865671642,3.4776119402985075
2014-15,Regular Season,201935,James Harden,81.0,126,83,22,209,231,1.5555555555555556,1.0246913580246915,0.2716049382716049,2.580246913580247,2.8518518518518516
2014-15,Regular Season,200768,Kyle Lowry,70.0,98,70,40,168,208,1.4,1.0,0.5714285714285714,2.4,2.9714285714285715
2014-15,Regular Season,203901,Elfrid Payton,82.0,110,64,22,174,196,1.3414634146341464,0.7804878048780488,0.2682926829268293,2.1219512195121952,2.3902439024390243
2014-15,Regular Season,202323,Evan Turner,82.0,120,45,27,165,192,1.4634146341463414,0.5487804878048781,0.32926829268292684,2.0121951219512195,2.341463414634146
2014-15,Regular Season,200765,Rajon Rondo,68.0,116,61,14,177,191,1.7058823529411764,0.8970588235294118,0.20588235294117646,2.6029411764705883,2.8088235294117645
2014-15,Regular Season,201952,Jeff Teague,73.0,124,53,13,177,190,1.6986301369863013,0.726027397260274,0.1780821917808219,2.4246575342465753,2.6027397260273974
2014-15,Regular Season,201936,Tyreke Evans,78.0,97,75,17,172,189,1.2435897435897436,0.9615384615384616,0.21794871794871795,2.2051282051282053,2.423076923076923
2014-15,Regular Season,202704,Reggie Jackson,77.0,91,75,20,166,186,1.1818181818181819,0.974025974025974,0.2597402597402597,2.155844155844156,2.4155844155844157
2014-15,Regular Season,202339,Eric Bledsoe,81.0,97,65,18,162,180,1.1975308641975309,0.8024691358024691,0.2222222222222222,2.0,2.2222222222222223
2014-15,Regular Season,2590,Mo Williams,65.0,113,51,15,164,179,1.7384615384615385,0.7846153846153846,0.23076923076923078,2.523076923076923,2.753846153846154
2014-15,Regular Season,2544,LeBron James,69.0,109,62,7,171,178,1.5797101449275361,0.8985507246376812,0.10144927536231885,2.4782608695652173,2.579710144927536
2014-15,Regular Season,101114,Deron Williams,68.0,110,36,28,146,174,1.6176470588235294,0.5294117647058824,0.4117647058823529,2.1470588235294117,2.5588235294117645
2014-15,Regular Season,203081,Damian Lillard,82.0,109,36,20,145,165,1.329268292682927,0.43902439024390244,0.24390243902439024,1.7682926829268293,2.0121951219512195
2014-15,Regular Season,202681,Kyrie Irving,75.0,81,72,12,153,165,1.08,0.96,0.16,2.04,2.2
2014-15,Regular Season,202391,Jeremy Lin,74.0,103,42,16,145,161,1.3918918918918919,0.5675675675675675,0.21621621621621623,1.9594594594594594,2.175675675675676
2014-15,Regular Season,201188,Marc Gasol,81.0,125,16,16,141,157,1.5432098765432098,0.19753086419753085,0.19753086419753085,1.7407407407407407,1.9382716049382716
2014-15,Regular Season,203487,Michael Carter-Williams,66.0,101,39,14,140,154,1.5303030303030303,0.5909090909090909,0.21212121212121213,2.121212121212121,2.3333333333333335
2014-15,Regular Season,203504,Trey Burke,76.0,83,56,11,139,150,1.0921052631578947,0.7368421052631579,0.14473684210526316,1.8289473684210527,1.9736842105263157
2014-15,Regular Season,201144,Mike Conley,70.0,95,37,16,132,148,1.3571428571428572,0.5285714285714286,0.22857142857142856,1.8857142857142857,2.1142857142857143
2014-15,Regular Season,101127,Jarrett Jack,80.0,79,49,18,128,146,0.9875,0.6125,0.225,1.6,1.825
2014-15,Regular Season,1938,Manu Ginobili,70.0,97,26,14,123,137,1.3857142857142857,0.37142857142857144,0.2,1.7571428571428571,1.957142857142857
2014-15,Regular Season,2548,Dwyane Wade,62.0,80,48,8,128,136,1.2903225806451613,0.7741935483870968,0.12903225806451613,2.064516129032258,2.193548387096774
2014-15,Regular Season,202349,Greivis Vasquez,82.0,73,32,30,105,135,0.8902439024390244,0.3902439024390244,0.36585365853658536,1.2804878048780488,1.646341463414634
2014-15,Regular Season,201950,Jrue Holiday,40.0,75,51,7,126,133,1.875,1.275,0.175,3.15,3.325
2014-15,Regular Season,201609,Goran Dragic,78.0,84,37,10,121,131,1.0769230769230769,0.47435897435897434,0.1282051282051282,1.5512820512820513,1.6794871794871795
2014-15,Regular Season,201587,Nicolas Batum,71.0,76,41,14,117,131,1.0704225352112675,0.5774647887323944,0.19718309859154928,1.647887323943662,1.8450704225352113
2014-15,Regular Season,101145,Monta Ellis,80.0,72,50,8,122,130,0.9,0.625,0.1,1.525,1.625
2014-15,Regular Season,202688,Brandon Knight,63.0,73,44,11,117,128,1.1587301587301588,0.6984126984126984,0.1746031746031746,1.8571428571428572,2.0317460317460316
2014-15,Regular Season,202330,Gordon Hayward,76.0,73,46,9,119,128,0.9605263157894737,0.6052631578947368,0.11842105263157894,1.5657894736842106,1.6842105263157894
2014-15,Regular Season,201149,Joakim Noah,67.0,93,27,7,120,127,1.3880597014925373,0.40298507462686567,0.1044776119402985,1.791044776119403,1.8955223880597014
2014-15,Regular Season,1889,Andre Miller,80.0,63,45,14,108,122,0.7875,0.5625,0.175,1.35,1.525
2014-15,Regular Season,201596,Mario Chalmers,79.0,75,38,9,113,122,0.9493670886075949,0.4810126582278481,0.11392405063291139,1.4303797468354431,1.5443037974683544
2014-15,Regular Season,2225,Tony Parker,68.0,78,25,19,103,122,1.1470588235294117,0.36764705882352944,0.27941176470588236,1.5147058823529411,1.7941176470588236
2014-15,Regular Season,2746,Josh Smith,83.0,69,46,4,115,119,0.8313253012048193,0.5542168674698795,0.04819277108433735,1.3855421686746987,1.4337349397590362
2014-15,Regular Season,201571,D.J. Augustin,80.0,72,38,7,110,117,0.9,0.475,0.0875,1.375,1.4625
2014-15,Regular Season,200752,Rudy Gay,68.0,71,37,5,108,113,1.0441176470588236,0.5441176470588235,0.07352941176470588,1.588235294117647,1.661764705882353
2014-15,Regular Season,202689,Kemba Walker,62.0,72,30,10,102,112,1.1612903225806452,0.4838709677419355,0.16129032258064516,1.6451612903225807,1.8064516129032258
2014-15,Regular Season,201943,Brandon Jennings,41.0,68,25,17,93,110,1.6585365853658536,0.6097560975609756,0.4146341463414634,2.268292682926829,2.682926829268293
2014-15,Regular Season,1495,Tim Duncan,77.0,89,10,11,99,110,1.155844155844156,0.12987012987012986,0.14285714285714285,1.2857142857142858,1.4285714285714286
2014-15,Regular Season,201933,Blake Griffin,67.0,51,51,7,102,109,0.7611940298507462,0.7611940298507462,0.1044776119402985,1.5223880597014925,1.626865671641791
2014-15,Regular Season,2749,Jameer Nelson,62.0,58,39,11,97,108,0.9354838709677419,0.6290322580645161,0.1774193548387097,1.564516129032258,1.7419354838709677
2014-15,Regular Season,200826,J.J. Barea,77.0,60,41,6,101,107,0.7792207792207793,0.5324675324675324,0.07792207792207792,1.3116883116883118,1.3896103896103895
2014-15,Regular Season,2581,Steve Blake,81.0,59,36,12,95,107,0.7283950617283951,0.4444444444444444,0.14814814814814814,1.1728395061728396,1.3209876543209877
2014-15,Regular Season,201569,Eric Gordon,60.0,68,30,5,98,103,1.1333333333333333,0.5,0.08333333333333333,1.6333333333333333,1.7166666666666666
2014-15,Regular Season,201564,O.J. Mayo,71.0,62,26,14,88,102,0.8732394366197183,0.36619718309859156,0.19718309859154928,1.2394366197183098,1.4366197183098592
2014-15,Regular Season,2594,Kyle Korver,75.0,70,23,8,93,101,0.9333333333333333,0.30666666666666664,0.10666666666666667,1.24,1.3466666666666667
2014-15,Regular Season,201954,Darren Collison,45.0,50,38,11,88,99,1.1111111111111112,0.8444444444444444,0.24444444444444444,1.9555555555555555,2.2
2014-15,Regular Season,203110,Draymond Green,79.0,57,37,5,94,99,0.7215189873417721,0.46835443037974683,0.06329113924050633,1.1898734177215189,1.2531645569620253
2014-15,Regular Season,2734,Devin Harris,76.0,45,45,8,90,98,0.5921052631578947,0.5921052631578947,0.10526315789473684,1.1842105263157894,1.2894736842105263
2014-15,Regular Season,203957,Dante Exum,82.0,61,32,3,93,96,0.7439024390243902,0.3902439024390244,0.036585365853658534,1.1341463414634145,1.170731707317073
2014-15,Regular Season,204060,Joe Ingles,79.0,43,50,3,93,96,0.5443037974683544,0.6329113924050633,0.0379746835443038,1.1772151898734178,1.2151898734177216
2014-15,Regular Season,2207,Joe Johnson,80.0,62,29,5,91,96,0.775,0.3625,0.0625,1.1375,1.2
2014-15,Regular Season,202691,Klay Thompson,77.0,53,38,5,91,96,0.6883116883116883,0.4935064935064935,0.06493506493506493,1.1818181818181819,1.2467532467532467
2014-15,Regular Season,203506,Victor Oladipo,72.0,51,30,15,81,96,0.7083333333333334,0.4166666666666667,0.20833333333333334,1.125,1.3333333333333333
2014-15,Regular Season,203897,Zach LaVine,77.0,48,32,14,80,94,0.6233766233766234,0.4155844155844156,0.18181818181818182,1.0389610389610389,1.2207792207792207
2014-15,Regular Season,2564,Boris Diaw,81.0,64,9,17,73,90,0.7901234567901234,0.1111111111111111,0.20987654320987653,0.9012345679012346,1.1111111111111112
2014-15,Regular Season,2561,David West,66.0,48,22,18,70,88,0.7272727272727273,0.3333333333333333,0.2727272727272727,1.0606060606060606,1.3333333333333333
2014-15,Regular Season,203903,Jordan Clarkson,59.0,42,35,11,77,88,0.711864406779661,0.5932203389830508,0.1864406779661017,1.305084745762712,1.4915254237288136
2014-15,Regular Season,2738,Andre Iguodala,77.0,58,25,4,83,87,0.7532467532467533,0.3246753246753247,0.05194805194805195,1.077922077922078,1.12987012987013
2014-15,Regular Season,2733,Shaun Livingston,78.0,55,25,6,80,86,0.7051282051282052,0.32051282051282054,0.07692307692307693,1.0256410256410255,1.1025641025641026
2014-15,Regular Season,203471,Dennis Schroder,77.0,51,19,12,70,82,0.6623376623376623,0.24675324675324675,0.15584415584415584,0.9090909090909091,1.0649350649350648
2014-15,Regular Season,202693,Markieff Morris,82.0,51,27,4,78,82,0.6219512195121951,0.32926829268292684,0.04878048780487805,0.9512195121951219,1.0
2014-15,Regular Season,2757,Beno Udrih,79.0,53,22,6,75,81,0.6708860759493671,0.27848101265822783,0.0759493670886076,0.9493670886075949,1.0253164556962024
2014-15,Regular Season,202708,Norris Cole,74.0,45,28,8,73,81,0.6081081081081081,0.3783783783783784,0.10810810810810811,0.9864864864864865,1.0945945945945945
2014-15,Regular Season,201976,Patrick Beverley,56.0,43,27,11,70,81,0.7678571428571429,0.48214285714285715,0.19642857142857142,1.25,1.4464285714285714
2014-15,Regular Season,202738,Isaiah Thomas,67.0,42,32,6,74,80,0.6268656716417911,0.47761194029850745,0.08955223880597014,1.1044776119402986,1.1940298507462686
2014-15,Regular Season,201567,Kevin Love,75.0,43,30,7,73,80,0.5733333333333334,0.4,0.09333333333333334,0.9733333333333334,1.0666666666666667
2014-15,Regular Season,202362,Lance Stephenson,60.0,48,22,10,70,80,0.8,0.36666666666666664,0.16666666666666666,1.1666666666666667,1.3333333333333333
2014-15,Regular Season,203492,Ray McCallum,68.0,47,27,6,74,80,0.6911764705882353,0.39705882352941174,0.08823529411764706,1.088235294117647,1.1764705882352942
2014-15,Regular Season,201143,Al Horford,76.0,58,13,7,71,78,0.7631578947368421,0.17105263157894737,0.09210526315789473,0.9342105263157895,1.0263157894736843
2014-15,Regular Season,203521,Matthew Dellavedova,67.0,34,36,8,70,78,0.5074626865671642,0.5373134328358209,0.11940298507462686,1.044776119402985,1.164179104477612
2014-15,Regular Season,1718,Paul Pierce,73.0,44,20,14,64,78,0.6027397260273972,0.273972602739726,0.1917808219178082,0.8767123287671232,1.0684931506849316
2014-15,Regular Season,201196,Ramon Sessions,64.0,44,24,10,68,78,0.6875,0.375,0.15625,1.0625,1.21875
2014-15,Regular Season,2772,Trevor Ariza,82.0,54,15,9,69,78,0.6585365853658537,0.18292682926829268,0.10975609756097561,0.8414634146341463,0.9512195121951219
2014-15,Regular Season,201166,Aaron Brooks,82.0,54,17,6,71,77,0.6585365853658537,0.2073170731707317,0.07317073170731707,0.8658536585365854,0.9390243902439024
2014-15,Regular Season,203935,Marcus Smart,67.0,49,24,4,73,77,0.7313432835820896,0.3582089552238806,0.05970149253731343,1.0895522388059702,1.1492537313432836
2014-15,Regular Season,201942,DeMar DeRozan,60.0,43,16,17,59,76,0.7166666666666667,0.26666666666666666,0.2833333333333333,0.9833333333333333,1.2666666666666666
2014-15,Regular Season,202326,DeMarcus Cousins,59.0,43,29,4,72,76,0.7288135593220338,0.4915254237288136,0.06779661016949153,1.2203389830508475,1.2881355932203389
2014-15,Regular Season,2200,Pau Gasol,78.0,52,18,6,70,76,0.6666666666666666,0.23076923076923078,0.07692307692307693,0.8974358974358975,0.9743589743589743
2014-15,Regular Season,203114,Khris Middleton,79.0,44,20,11,64,75,0.5569620253164557,0.25316455696202533,0.13924050632911392,0.810126582278481,0.9493670886075949
2014-15,Regular Season,201937,Ricky Rubio,22.0,51,16,7,67,74,2.3181818181818183,0.7272727272727273,0.3181818181818182,3.0454545454545454,3.3636363636363638
2014-15,Regular Season,201147,Corey Brewer,80.0,41,27,5,68,73,0.5125,0.3375,0.0625,0.85,0.9125
2014-15,Regular Season,977,Kobe Bryant,35.0,50,18,5,68,73,1.4285714285714286,0.5142857142857142,0.14285714285714285,1.9428571428571428,2.085714285714286
2014-15,Regular Season,200794,Paul Millsap,73.0,56,13,4,69,73,0.7671232876712328,0.1780821917808219,0.0547945205479452,0.9452054794520548,1.0
2014-15,Regular Season,201152,Thaddeus Young,76.0,43,20,9,63,72,0.5657894736842105,0.2631578947368421,0.11842105263157894,0.8289473684210527,0.9473684210526315
2014-15,Regular Season,203100,Tony Wroten,30.0,45,21,6,66,72,1.5,0.7,0.2,2.2,2.4
2014-15,Regular Season,2585,Zaza Pachulia,73.0,48,21,3,69,72,0.6575342465753424,0.2876712328767123,0.0410958904109589,0.9452054794520548,0.9863013698630136
2014-15,Regular Season,201565,Derrick Rose,51.0,38,25,8,63,71,0.7450980392156863,0.49019607843137253,0.1568627450980392,1.2352941176470589,1.392156862745098
2014-15,Regular Season,201945,Gerald Henderson,80.0,44,16,11,60,71,0.55,0.2,0.1375,0.75,0.8875
2014-15,Regular Season,202397,Ish Smith,55.0,28,39,4,67,71,0.509090909090909,0.7090909090909091,0.07272727272727272,1.2181818181818183,1.290909090909091
2014-15,Regular Season,1891,Jason Terry,77.0,45,16,10,61,71,0.5844155844155844,0.2077922077922078,0.12987012987012986,0.7922077922077922,0.922077922077922
2014-15,Regular Season,203078,Bradley Beal,63.0,47,16,7,63,70,0.746031746031746,0.25396825396825395,0.1111111111111111,1.0,1.1111111111111112
2014-15,Regular Season,201980,Danny Green,81.0,46,14,10,60,70,0.5679012345679012,0.1728395061728395,0.12345679012345678,0.7407407407407407,0.8641975308641975
2014-15,Regular Season,203507,Giannis Antetokounmpo,81.0,43,20,6,63,69,0.5308641975308642,0.24691358024691357,0.07407407407407407,0.7777777777777778,0.8518518518518519
2014-15,Regular Season,2037,Jamal Crawford,64.0,39,23,7,62,69,0.609375,0.359375,0.109375,0.96875,1.078125
2014-15,Regular Season,201573,Jerryd Bayless,77.0,42,15,10,57,67,0.5454545454545454,0.19480519480519481,0.12987012987012986,0.7402597402597403,0.8701298701298701
2014-15,Regular Season,202710,Jimmy Butler,65.0,48,13,6,61,67,0.7384615384615385,0.2,0.09230769230769231,0.9384615384615385,1.0307692307692307
2014-15,Regular Season,203076,Anthony Davis,68.0,45,14,7,59,66,0.6617647058823529,0.20588235294117646,0.10294117647058823,0.8676470588235294,0.9705882352941176
2014-15,Regular Season,200755,JJ Redick,78.0,39,21,6,60,66,0.5,0.2692307692307692,0.07692307692307693,0.7692307692307693,0.8461538461538461
2014-15,Regular Season,202695,Kawhi Leonard,64.0,54,6,6,60,66,0.84375,0.09375,0.09375,0.9375,1.03125
2014-15,Regular Season,101150,Lou Williams,80.0,35,15,16,50,66,0.4375,0.1875,0.2,0.625,0.825
2014-15,Regular Season,101106,Andrew Bogut,67.0,52,9,3,61,64,0.7761194029850746,0.13432835820895522,0.04477611940298507,0.9104477611940298,0.9552238805970149
2014-15,Regular Season,203952,Andrew Wiggins,82.0,28,27,9,55,64,0.34146341463414637,0.32926829268292684,0.10975609756097561,0.6707317073170732,0.7804878048780488
2014-15,Regular Season,203463,Ben McLemore,82.0,36,23,5,59,64,0.43902439024390244,0.2804878048780488,0.06097560975609756,0.7195121951219512,0.7804878048780488
2014-15,Regular Season,202335,Patrick Patterson,81.0,36,19,8,55,63,0.4444444444444444,0.2345679012345679,0.09876543209876543,0.6790123456790124,0.7777777777777778
2014-15,Regular Season,1717,Dirk Nowitzki,77.0,44,15,3,59,62,0.5714285714285714,0.19480519480519481,0.03896103896103896,0.7662337662337663,0.8051948051948052
2014-15,Regular Season,202696,Nikola Vucevic,74.0,40,13,8,53,61,0.5405405405405406,0.17567567567567569,0.10810810810810811,0.7162162162162162,0.8243243243243243
2014-15,Regular Season,202718,Chandler Parsons,66.0,26,34,0,60,60,0.3939393939393939,0.5151515151515151,0.0,0.9090909090909091,0.9090909090909091
2014-15,Regular Season,2747,JR Smith,69.0,26,29,5,55,60,0.37681159420289856,0.42028985507246375,0.07246376811594203,0.7971014492753623,0.8695652173913043
2014-15,Regular Season,2403,Nene,67.0,41,9,10,50,60,0.6119402985074627,0.13432835820895522,0.14925373134328357,0.746268656716418,0.8955223880597015
2014-15,Regular Season,2216,Zach Randolph,71.0,40,9,11,49,60,0.5633802816901409,0.1267605633802817,0.15492957746478872,0.6901408450704225,0.8450704225352113
