game_id,poss_index,offense_team,defense_team,off_p1,off_p2,off_p3,off_p4,off_p5,def_p1,def_p2,def_p3,def_p4,def_p5,points,points_adj,ended_by,period,date
22500949,72,1610612762,1610612752,1631131,1641989,1642262,1642268,1643158,203903,1626157,1628384,1629013,1630631,0,0.0,defensive_rebound,2,2026-03-11
22500949,73,1610612752,1610612762,203903,1626157,1629011,1629013,1630631,1631131,1641989,1642262,1642268,1643158,2,2.0,free_throw,2,2026-03-11
22500949,76,1610612752,1610612762,203903,1626157,1629011,1629013,1630631,1631131,1641989,1642262,1642268,1643158,0,0.0,defensive_rebound,2,2026-03-11
22500949,77,1610612762,1610612752,1631131,1641989,1642262,1642268,1643158,203903,1626157,1629011,1629013,1630631,0,0.0,turnover,2,2026-03-11
22500949,78,1610612752,1610612762,203903,1626157,1629011,1629013,1630631,1631131,1641989,1642262,1642268,1643158,0,0.0,steal,2,2026-03-11
22500949,79,1610612752,1610612762,203903,1626157,1629011,1629013,1630631,1631131,1641989,1642262,1642268,1643158,2,2.0,made_shot,2,2026-03-11
22500949,80,1610612762,1610612752,1631131,1641989,1642262,1642268,1643158,203903,1626157,1629011,1629013,1630631,0,0.0,defensive_rebound,2,2026-03-11
22500949,81,1610612752,1610612762,203903,1626157,1629011,1629013,1630631,1631131,1641989,1642262,1642268,1643158,3,1.352,made_shot,2,2026-03-11
22500949,82,1610612762,1610612752,1631131,1641989,1642262,1642846,1643158,1626157,1629011,1629013,1630631,1642885,0,0.0,defensive_rebound,2,2026-03-11
22500949,83,1610612752,1610612762,1626157,1629011,1629013,1630631,1642885,1631131,1641989,1642262,1642846,1643158,2,2.0,made_shot,2,2026-03-11
22500949,84,1610612762,1610612752,1631131,1641989,1642262,1642846,1643158,1626157,1629011,1629013,1630631,1642885,1,1.0,free_throw,2,2026-03-11
22500949,85,1610612752,1610612762,1626157,1628384,1628973,1629011,1642885,1631131,1641989,1642262,1642846,1643158,2,2.0,made_shot,2,2026-03-11
22500949,86,1610612762,1610612752,1631131,1641989,1642262,1642846,1643158,1626157,1628384,1628973,1629011,1642885,0,0.0,turnover,2,2026-03-11
22500949,87,1610612752,1610612762,1626157,1628384,1628973,1629011,1642885,1631131,1641989,1642262,1642846,1643158,0,0.0,steal,2,2026-03-11
22500949,88,1610612752,1610612762,1626157,1628384,1628973,1629011,1642885,1631131,1641989,1642262,1642846,1643158,0,0.0,defensive_rebound,2,2026-03-11
22500949,89,1610612762,1610612752,1631131,1641718,1642262,1642846,1643158,1628384,1628969,1628973,1629011,1642885,0,0.0,defensive_rebound,2,2026-03-11
22500949,91,1610612762,1610612752,1631131,1641718,1641729,1642271,1642846,1628384,1628969,1628973,1629011,1642885,3,1.241,made_shot,2,2026-03-11
22500949,92,1610612752,1610612762,1628384,1628969,1628973,1629011,1642885,1631131,1641718,1641729,1642271,1642846,0,0.0,defensive_rebound,2,2026-03-11
22500949,93,1610612762,1610612752,1631131,1641718,1641729,1642271,1642846,1628384,1628969,1628973,1629011,1642885,2,2.0,made_shot,2,2026-03-11
22500949,94,1610612752,1610612762,1628384,1628969,1628973,1629011,1642885,1631131,1641718,1641729,1642271,1642846,2,2.0,made_shot,2,2026-03-11
22500949,95,1610612762,1610612752,1631131,1641718,1641729,1642271,1642846,1628384,1628969,1628973,1629011,1642885,0,0.0,turnover,2,2026-03-11
22500949,96,1610612752,1610612762,1628384,1628969,1628973,1629011,1642885,1631131,1641718,1641729,1642271,1642846,0,0.0,steal,2,2026-03-11
22500949,97,1610612752,1610612762,1628384,1628969,1628973,1629011,1642885,1631131,1641718,1641729,1642271,1642846,3,1.295,made_shot,2,2026-03-11
22500949,98,1610612762,1610612752,1631131,1641718,1641729,1642271,1642846,1628384,1628969,1628973,1629011,1642885,3,1.436,made_shot,2,2026-03-11
22500949,99,1610612752,1610612762,1628384,1628969,1628973,1629011,1642885,1631131,1641718,1641729,1642271,1642846,0,0.0,turnover,2,2026-03-11
22500949,100,1610612762,1610612752,1631131,1641718,1641729,1642271,1642846,1628384,1628969,1628973,1629011,1642885,0,0.0,steal,2,2026-03-11
22500949,101,1610612762,1610612752,1631131,1641718,1641729,1642271,1642846,1628384,1628969,1628973,1629011,1642885,3,1.173,made_shot,2,2026-03-11
22500949,102,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,1641718,1641729,1642262,1642271,1642846,3,1.477,made_shot,2,2026-03-11
22500949,103,1610612762,1610612752,1641718,1641729,1642262,1642271,1642846,1626157,1628384,1628969,1628973,1629013,0,0.0,turnover,2,2026-03-11
22500949,104,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,1641718,1641729,1642262,1642271,1642846,2,2.0,made_shot,2,2026-03-11
22500949,105,1610612762,1610612752,1641718,1641729,1642262,1642271,1642846,1626157,1628384,1628969,1628973,1629013,2,2.0,free_throw,2,2026-03-11
22500949,106,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,201567,1641718,1641729,1642262,1642846,2,2.0,free_throw,2,2026-03-11
22500949,113,1610612762,1610612752,201567,1641718,1641729,1642262,1642846,1626157,1628384,1628969,1628973,1629013,0,0.0,defensive_rebound,2,2026-03-11
22500949,114,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,201567,1641718,1641729,1642262,1642846,0,0.0,turnover,2,2026-03-11
22500949,115,1610612762,1610612752,201567,1641718,1641729,1642262,1642846,1626157,1628384,1628969,1628973,1629013,0,0.0,steal,2,2026-03-11
22500949,116,1610612762,1610612752,201567,1641718,1641729,1642262,1642846,1626157,1628384,1628969,1628973,1629013,2,2.0,made_shot,2,2026-03-11
22500949,117,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,201567,1641718,1641729,1642262,1642846,0,0.0,defensive_rebound,2,2026-03-11
22500949,118,1610612762,1610612752,201567,1641718,1641729,1642262,1642846,1626157,1628384,1628969,1628973,1629013,0,0.0,period,2,2026-03-11
22500949,121,1610612762,1610612752,1641718,1641729,1642262,1642271,1642846,1626157,1628384,1628969,1628973,1629013,1,1.0,free_throw,3,2026-03-11
22500949,123,1610612762,1610612752,1641718,1641729,1642262,1642271,1642846,1626157,1628384,1628969,1628973,1629013,2,2.0,free_throw,3,2026-03-11
22500949,128,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,1641718,1641729,1642262,1642271,1642846,3,1.363,made_shot,3,2026-03-11
22500949,130,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,1641718,1641729,1642262,1642271,1642846,0,0.0,defensive_rebound,3,2026-03-11
22500949,131,1610612762,1610612752,1641718,1641729,1642262,1642271,1642846,1626157,1628384,1628969,1628973,1629013,3,1.33,made_shot,3,2026-03-11
22500949,134,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,1641718,1641729,1642262,1642271,1642846,2,2.0,free_throw,3,2026-03-11
22500949,137,1610612762,1610612752,1641718,1641729,1642262,1642271,1642846,1626157,1628384,1628969,1628973,1629013,0,0.0,defensive_rebound,3,2026-03-11
22500949,138,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,1641718,1641729,1642262,1642271,1642846,3,1.421,made_shot,3,2026-03-11
22500949,139,1610612762,1610612752,1641718,1641729,1642262,1642271,1642846,1626157,1628384,1628969,1628973,1629013,2,2.0,made_shot,3,2026-03-11
22500949,140,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,1641718,1641729,1642262,1642271,1642846,0,0.0,turnover,3,2026-03-11
22500949,141,1610612762,1610612752,1641718,1641729,1642262,1642271,1642846,1626157,1628384,1628969,1628973,1629013,0,0.0,turnover,3,2026-03-11
22500949,142,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,1641718,1641729,1642262,1642271,1642846,0,0.0,steal,3,2026-03-11
22500949,143,1610612752,1610612762,1626157,1628384,1628969,1628973,1629013,1641718,1641729,1642262,1642271,1642846,2,2.0,made_shot,3,2026-03-11
22500949,144,1610612762,1610612752,1641989,1642262,1642268,1642846,1643158,203903,1628969,1628973,1629011,1642885,3,1.254,made_shot,3,2026-03-11
22500949,145,1610612752,1610612762,203903,1628969,1628973,1629011,1642885,1641989,1642262,1642268,1642846,1643158,0,0.0,defensive_rebound,3,2026-03-11
22500949,147,1610612752,1610612762,203903,1628969,1628973,1629011,1642885,1641989,1642262,1642268,1642846,1643158,0,0.0,turnover,3,2026-03-11
22500949,148,1610612762,1610612752,1641989,1642262,1642268,1642846,1643158,203903,1628969,1628973,1629011,1642885,0,0.0,steal,3,2026-03-11
22500949,151,1610612762,1610612752,1641989,1642262,1642268,1642846,1643158,203903,1628969,1628973,1629011,1642885,2,2.0,made_shot,3,2026-03-11
22500949,152,1610612752,1610612762,203903,1628969,1628973,1629011,1642885,1641989,1642262,1642268,1642846,1643158,2,2.0,made_shot,3,2026-03-11
22500949,153,1610612762,1610612752,1641989,1642262,1642268,1642846,1643158,203903,1628969,1628973,1629011,1642885,0,0.0,defensive_rebound,3,2026-03-11
22500949,154,1610612752,1610612762,203903,1628969,1628973,1629011,1642885,1641989,1642262,1642268,1642846,1643158,3,1.295,made_shot,3,2026-03-11
22500949,155,1610612762,1610612752,1641989,1642262,1642268,1642846,1643158,203903,1628384,1628973,1629011,1630631,2,2.0,free_throw,3,2026-03-11
22500949,156,1610612752,1610612762,203903,1628384,1628973,1629011,1630631,1641989,1642262,1642268,1642846,1643158,0,0.0,turnover,3,2026-03-11
22500949,158,1610612752,1610612762,203903,1628384,1628973,1629011,1630631,1641989,1642262,1642268,1642846,1643158,3,1.448,made_shot,3,2026-03-11
22500949,159,1610612762,1610612752,1641989,1642262,1642268,1642846,1643158,203903,1628384,1628973,1629011,1630631,0,0.0,turnover,3,2026-03-11
22500949,160,1610612752,1610612762,203903,1628384,1628973,1629011,1630631,1641989,1642262,1642268,1642846,1643158,0,0.0,steal,3,2026-03-11
22500949,161,1610612752,1610612762,203903,1628384,1628973,1629011,1630631,1641989,1642262,1642268,1642846,1643158,0,0.0,defensive_rebound,3,2026-03-11
22500949,163,1610612752,1610612762,203903,1628384,1628973,1629011,1630631,1641989,1642262,1642268,1642846,1643158,2,2.0,free_throw,3,2026-03-11
22500949,164,1610612762,1610612752,1641989,1642262,1642268,1642846,1643158,203903,1628384,1628973,1629011,1630631,0,0.0,defensive_rebound,3,2026-03-11
22500949,165,1610612752,1610612762,203903,1628384,1628969,1628973,1629011,1641989,1642262,1642268,1642846,1643158,2,2.0,free_throw,3,2026-03-11
22500949,166,1610612762,1610612752,1641989,1642262,1642268,1642846,1643158,203903,1628384,1628969,1628973,1629011,2,2.0,made_shot,3,2026-03-11
22500949,167,1610612752,1610612762,203903,1628384,1628969,1628973,1629011,1641989,1642262,1642268,1642846,1643158,2,2.0,made_shot,3,2026-03-11
22500949,168,1610612762,1610612752,1641989,1642262,1642268,1642846,1643158,1628384,1628969,1628973,1629011,1629013,1,1.0,free_throw,3,2026-03-11
22500949,169,1610612762,1610612752,1641989,1642262,1642268,1642846,1643158,1628384,1628969,1628973,1629011,1629013,0,0.0,period,3,2026-03-11
22500949,172,1610612752,1610612762,203903,1626157,1628384,1629013,1630631,1641729,1641989,1642268,1642271,1643158,3,1.185,made_shot,4,2026-03-11
22500949,173,1610612762,1610612752,1641729,1641989,1642268,1642271,1643158,203903,1626157,1628384,1629013,1630631,0,0.0,turnover,4,2026-03-11
22500949,176,1610612752,1610612762,203903,1626157,1628384,1629013,1630631,1641729,1641989,1642268,1642271,1643158,0,0.0,defensive_rebound,4,2026-03-11
22500949,179,1610612762,1610612752,1641729,1641989,1642268,1642271,1643158,203903,1626157,1628384,1629013,1630631,0,0.0,defensive_rebound,4,2026-03-11
22500949,181,1610612762,1610612752,1641729,1641989,1642268,1642271,1643158,203903,1626157,1628384,1629013,1630631,2,2.0,made_shot,4,2026-03-11
22500949,182,1610612752,1610612762,203903,1626157,1628384,1629013,1630631,1641729,1641989,1642268,1642271,1643158,2,2.0,made_shot,4,2026-03-11
22500949,183,1610612762,1610612752,1641729,1641989,1642268,1642271,1643158,203903,1626157,1629011,1629013,1630631,1,1.0,free_throw,4,2026-03-11
22500949,185,1610612762,1610612752,1641729,1641989,1642268,1642271,1643158,203903,1626157,1629011,1629013,1630631,2,2.0,free_throw,4,2026-03-11
22500949,186,1610612752,1610612762,203903,1626157,1629011,1629013,1630631,1641729,1641989,1642268,1642271,1643158,3,1.368,made_shot,4,2026-03-11
22500949,187,1610612762,1610612752,1641729,1641989,1642268,1642271,1643158,203903,1626157,1629011,1629013,1630631,0,0.0,turnover,4,2026-03-11
22500949,189,1610612762,1610612752,1641729,1641989,1642268,1642271,1643158,203903,1626157,1629011,1629013,1630631,0,0.0,defensive_rebound,4,2026-03-11
22500949,190,1610612752,1610612762,203903,1626157,1629011,1629013,1630631,1641729,1641989,1642268,1642271,1643158,2,2.0,made_shot,4,2026-03-11
22500949,192,1610612752,1610612762,203903,1626157,1629011,1629013,1630631,1641729,1641989,1642262,1642271,1643158,3,1.387,made_shot,4,2026-03-11
22500949,193,1610612762,1610612752,1641729,1641989,1642262,1642271,1643158,203903,1626157,1629011,1629013,1630631,2,2.0,made_shot,4,2026-03-11
22500949,194,1610612752,1610612762,203903,1626157,1629011,1629013,1630631,1641729,1641989,1642262,1642271,1643158,3,1.29,made_shot,4,2026-03-11
22500949,195,1610612762,1610612752,1641729,1641989,1642262,1642271,1643158,203903,1626157,1629011,1629013,1630631,0,0.0,defensive_rebound,4,2026-03-11
22500949,197,1610612762,1610612752,1641729,1642262,1642271,1642846,1643158,203903,1628384,1628973,1629011,1629013,0,0.0,defensive_rebound,4,2026-03-11
22500949,198,1610612752,1610612762,203903,1628384,1628973,1629011,1629013,1641729,1642262,1642271,1642846,1643158,2,2.0,made_shot,4,2026-03-11
22500949,199,1610612762,1610612752,1641729,1642262,1642271,1642846,1643158,203903,1626157,1628384,1628973,1629013,1,1.0,free_throw,4,2026-03-11
22500949,200,1610612762,1610612752,1641729,1642262,1642271,1642846,1643158,203903,1626157,1628384,1628973,1629013,3,1.254,made_shot,4,2026-03-11
22500949,201,1610612752,1610612762,203903,1626157,1628384,1628973,1629013,1641729,1642262,1642271,1642846,1643158,3,1.51,made_shot,4,2026-03-11
22500949,202,1610612762,1610612752,1641729,1642262,1642271,1642846,1643158,203903,1626157,1628384,1628973,1629013,3,1.436,made_shot,4,2026-03-11
22500949,203,1610612752,1610612762,203903,1626157,1628384,1628973,1629013,1641729,1642262,1642271,1642846,1643158,0,0.0,turnover,4,2026-03-11
22500949,204,1610612762,1610612752,1641729,1642262,1642271,1642846,1643158,203903,1626157,1629013,1631110,1642278,2,2.0,made_shot,4,2026-03-11
22500949,205,1610612752,1610612762,203903,1626157,1629013,1631110,1642278,1641729,1642262,1642271,1642846,1643158,2,2.0,made_shot,4,2026-03-11
22500949,206,1610612762,1610612752,1641729,1642262,1642271,1642846,1643158,203903,1629013,1631110,1642278,1642885,2,2.0,made_shot,4,2026-03-11
22500949,207,1610612752,1610612762,203903,1631110,1642278,1642359,1642885,1641729,1642262,1642271,1642846,1643158,0,0.0,defensive_rebound,4,2026-03-11
22500949,208,1610612762,1610612752,1641729,1642262,1642271,1642846,1643158,1631110,1641755,1642278,1642359,1642885,2,2.0,free_throw,4,2026-03-11
22500949,209,1610612752,1610612762,1631110,1641755,1642278,1642359,1642885,1641729,1642262,1642271,1642846,1643158,2,2.0,made_shot,4,2026-03-11
22500949,212,1610612762,1610612752,1641729,1642262,1642271,1642846,1643158,1631110,1641755,1642278,1642359,1642885,0,0.0,defensive_rebound,4,2026-03-11
22500949,213,1610612752,1610612762,1631110,1641755,1642278,1642359,1642885,1641729,1642262,1642271,1642846,1643158,0,0.0,defensive_rebound,4,2026-03-11
22500949,214,1610612762,1610612752,1641729,1642262,1642271,1642846,1643158,1631110,1641755,1642278,1642359,1642885,0,0.0,turnover,4,2026-03-11
22500949,215,1610612752,1610612762,1631110,1641755,1642278,1642359,1642885,1641729,1642262,1642271,1642846,1643158,0,0.0,steal,4,2026-03-11
22500949,216,1610612752,1610612762,1631110,1641755,1642278,1642359,1642885,1641729,1642262,1642271,1642846,1643158,0,0.0,turnover,4,2026-03-11
22500949,217,1610612762,1610612752,1641729,1642262,1642271,1642846,1643158,1631110,1641755,1642278,1642359,1642885,0,0.0,period,4,2026-03-11
22500950,8,1610612745,1610612743,201142,1630578,1631095,1631106,1641708,203932,203999,1627750,1629661,1631128,3,1.284,made_shot,1,2026-03-11
22500950,10,1610612745,1610612743,201142,1630578,1631095,1631106,1641708,203932,203999,1627750,1629661,1631128,0,0.0,turnover,1,2026-03-11
22500950,14,1610612743,1610612745,203932,203999,1627750,1629661,1631128,201142,1630578,1631095,1631106,1641708,3,1.402,made_shot,1,2026-03-11
22500950,17,1610612745,1610612743,201142,1630578,1631095,1631106,1641708,203932,203999,1627750,1629661,1631128,1,1.0,free_throw,1,2026-03-11
22500950,19,1610612743,1610612745,203932,203999,1627750,1629661,1631128,201142,1630578,1631095,1631106,1641708,0,0.0,steal,1,2026-03-11
22500950,20,1610612743,1610612745,203932,203999,1627750,1629661,1631128,201142,1630578,1631095,1631106,1641708,2,2.0,made_shot,1,2026-03-11
22500950,22,1610612743,1610612745,203932,203999,1627750,1629661,1631128,201142,1630578,1631095,1631106,1641708,0,0.0,defensive_rebound,1,2026-03-11
22500950,23,1610612745,1610612743,201142,1630578,1631095,1631106,1641708,203932,203999,1627750,1629661,1631128,2,2.0,made_shot,1,2026-03-11
22500950,24,1610612743,1610612745,203932,203999,1627750,1629661,1631128,201142,1630578,1631095,1631106,1641708,3,1.422,made_shot,1,2026-03-11
22500950,25,1610612745,1610612743,201142,1630578,1631095,1631106,1641708,203932,203999,1627750,1629661,1631128,0,0.0,defensive_rebound,1,2026-03-11
22500950,26,1610612743,1610612745,203932,203999,1627750,1629661,1631128,201142,1630578,1631095,1631106,1641708,0,0.0,turnover,1,2026-03-11
22500950,27,1610612745,1610612743,201142,1630578,1631095,1631106,1641708,203932,203999,1627750,1629661,1631128,0,0.0,steal,1,2026-03-11
22500950,29,1610612743,1610612745,203501,203932,203999,1627750,1631128,201142,203991,1629006,1631095,1642263,3,1.349,made_shot,1,2026-03-11
22500950,36,1610612743,1610612745,203501,203932,203999,1627750,1631128,201142,203991,1629006,1631095,1642263,0,0.0,defensive_rebound,1,2026-03-11
22500950,37,1610612745,1610612743,201142,203991,1629006,1631095,1642263,203501,203932,203999,1627750,1631128,0,0.0,turnover,1,2026-03-11
22500950,38,1610612743,1610612745,203501,203932,203999,1627750,1631128,201142,203991,1629006,1631095,1642263,0,0.0,steal,1,2026-03-11
22500950,39,1610612743,1610612745,203501,203932,203999,1627750,1631128,201142,203991,1629006,1631095,1642263,0,0.0,turnover,1,2026-03-11
22500950,40,1610612745,1610612743,201142,203991,1629006,1631095,1642263,203501,203932,203999,1627750,1631128,0,0.0,steal,1,2026-03-11
22500950,41,1610612745,1610612743,201142,203991,1629006,1631095,1642263,203501,203932,203999,1627750,1631128,0,0.0,defensive_rebound,1,2026-03-11
22500950,42,1610612743,1610612745,203501,203932,203999,1627750,1631128,201142,203991,1629006,1631095,1642263,2,2.0,made_shot,1,2026-03-11
22500950,43,1610612745,1610612743,201142,203991,1629006,1631095,1642263,203501,203932,203999,1627750,1631128,2,2.0,made_shot,1,2026-03-11
22500950,45,1610612745,1610612743,203991,1629006,1631106,1641708,1642263,203501,203999,1628971,1631128,1642461,2,2.0,made_shot,1,2026-03-11
22500950,48,1610612743,1610612745,203501,203999,1628971,1631128,1642461,203991,1629006,1631106,1641708,1642263,2,2.0,made_shot,1,2026-03-11
22500950,50,1610612743,1610612745,203501,203999,1628971,1631128,1642461,203991,1629006,1631106,1641708,1642263,0,0.0,defensive_rebound,1,2026-03-11
22500950,51,1610612745,1610612743,203991,1629006,1631106,1641708,1642263,203501,203999,1628971,1631128,1642461,0,0.0,defensive_rebound,1,2026-03-11
22500950,52,1610612743,1610612745,203501,203999,1628971,1631128,1642461,203991,1629006,1631106,1641708,1642263,0,0.0,turnover,1,2026-03-11
22500950,53,1610612745,1610612743,203991,1629006,1631106,1641708,1642263,203501,203999,1628971,1631128,1642461,0,0.0,steal,1,2026-03-11
22500950,54,1610612745,1610612743,203991,1629006,1631106,1641708,1642263,203501,203999,1628971,1631128,1642461,0,0.0,turnover,1,2026-03-11
22500950,55,1610612743,1610612745,203501,203999,1628971,1631128,1642461,203991,1629006,1631106,1641708,1642263,0,0.0,steal,1,2026-03-11
22500950,56,1610612743,1610612745,203501,203999,1628971,1631128,1642461,201142,1630578,1631106,1641708,1642263,1,1.0,free_throw,1,2026-03-11
22500950,57,1610612745,1610612743,201142,1630578,1631106,1641708,1642263,203501,203999,1628971,1631128,1642461,0,0.0,free_throw,1,2026-03-11
22500950,58,1610612745,1610612743,201142,1630578,1631106,1641708,1642263,203501,203999,1628971,1631128,1642461,0,0.0,period,1,2026-03-11
22500950,62,1610612745,1610612743,1630578,1631095,1631106,1641708,1642263,202685,203501,1627750,1628971,1642461,0,0.0,free_throw,2,2026-03-11
22500950,64,1610612743,1610612745,202685,203501,1627750,1628971,1642461,1630578,1631095,1631106,1641708,1642263,3,1.349,made_shot,2,2026-03-11
22500950,65,1610612745,1610612743,1630578,1631095,1631106,1641708,1642263,202685,203501,1627750,1628971,1642461,3,1.23,made_shot,2,2026-03-11
22500950,66,1610612743,1610612745,202685,203501,1627750,1628971,1642461,1630578,1631095,1631106,1641708,1642263,2,2.0,made_shot,2,2026-03-11
22500950,69,1610612745,1610612743,1630578,1631095,1631106,1641708,1642263,202685,203501,1627750,1628971,1642461,0,0.0,defensive_rebound,2,2026-03-11
22500950,70,1610612743,1610612745,202685,203501,1627750,1628971,1642461,1630578,1631095,1631106,1641708,1642263,0,0.0,turnover,2,2026-03-11
22500950,71,1610612745,1610612743,1630578,1631095,1631106,1641708,1642263,202685,203501,1627750,1628971,1642461,0,0.0,steal,2,2026-03-11
22500950,73,1610612743,1610612745,202685,203501,1627750,1628971,1642461,1630578,1631095,1631106,1641708,1642263,0,0.0,defensive_rebound,2,2026-03-11
22500950,74,1610612745,1610612743,1630578,1631095,1631106,1641708,1642263,202685,203501,1627750,1628971,1642461,2,2.0,made_shot,2,2026-03-11
22500950,75,1610612743,1610612745,202685,1627750,1628971,1629661,1642461,201142,1630578,1631095,1641708,1642263,0,0.0,free_throw,2,2026-03-11
22500950,77,1610612743,1610612745,202685,1627750,1628971,1629661,1642461,201142,1630578,1631095,1641708,1642263,0,0.0,defensive_rebound,2,2026-03-11
22500950,83,1610612743,1610612745,202685,1627750,1628971,1629661,1642461,201142,1630578,1631095,1641708,1642263,2,2.0,made_shot,2,2026-03-11
22500950,84,1610612745,1610612743,201142,1630578,1631095,1641708,1642263,202685,1627750,1628971,1629661,1642461,2,2.0,made_shot,2,2026-03-11
22500950,85,1610612743,1610612745,203999,1627750,1628971,1629661,1642461,201142,1629006,1630578,1631095,1642263,1,1.0,free_throw,2,2026-03-11
22500950,86,1610612745,1610612743,201142,1629006,1630578,1631095,1642263,203999,1627750,1628971,1629661,1642461,0,0.0,turnover,2,2026-03-11
22500950,87,1610612743,1610612745,203999,1627750,1628971,1629661,1642461,201142,1629006,1630578,1631095,1642263,0,0.0,steal,2,2026-03-11
22500950,88,1610612743,1610612745,203999,1627750,1628971,1629661,1642461,201142,1629006,1630578,1631095,1642263,0,0.0,defensive_rebound,2,2026-03-11
22500950,89,1610612745,1610612743,201142,1629006,1630578,1631095,1642263,203999,1627750,1628971,1629661,1642461,0,0.0,defensive_rebound,2,2026-03-11
22500950,90,1610612743,1610612745,203999,1627750,1628971,1629661,1642461,201142,1629006,1630578,1631095,1642263,2,2.0,made_shot,2,2026-03-11
22500950,91,1610612745,1610612743,201142,1629006,1630578,1631095,1641708,203932,203999,1628971,1629661,1631128,2,2.0,made_shot,2,2026-03-11
22500950,92,1610612743,1610612745,203932,203999,1628971,1629661,1631128,201142,1629006,1630578,1631095,1641708,2,2.0,made_shot,2,2026-03-11
22500950,93,1610612745,1610612743,201142,1629006,1630578,1631095,1641708,203932,203999,1628971,1629661,1631128,0,0.0,turnover,2,2026-03-11
22500950,94,1610612743,1610612745,203932,203999,1628971,1629661,1631128,201142,1629006,1630578,1631106,1641708,0,0.0,turnover,2,2026-03-11
22500950,97,1610612745,1610612743,201142,1629006,1630578,1631106,1641708,203501,203932,203999,1629661,1631128,2,2.0,made_shot,2,2026-03-11
22500950,98,1610612743,1610612745,203501,203932,203999,1629661,1631128,201142,1629006,1630578,1631106,1641708,0,0.0,defensive_rebound,2,2026-03-11
22500950,99,1610612745,1610612743,201142,1629006,1630578,1631106,1641708,203501,203932,203999,1629661,1631128,0,0.0,turnover,2,2026-03-11
22500950,100,1610612743,1610612745,203501,203932,203999,1629661,1631128,201142,1629006,1630578,1631106,1641708,0,0.0,steal,2,2026-03-11
22500950,102,1610612745,1610612743,201142,1629006,1630578,1631106,1641708,203501,203932,203999,1629661,1631128,0,0.0,defensive_rebound,2,2026-03-11
22500950,103,1610612743,1610612745,203501,203932,203999,1629661,1631128,201142,1629006,1630578,1631106,1641708,2,2.0,made_shot,2,2026-03-11
22500950,107,1610612745,1610612743,201142,203991,1631095,1641708,1642263,203501,203932,203999,1627750,1631128,0,0.0,turnover,2,2026-03-11
22500950,108,1610612743,1610612745,203501,203932,203999,1627750,1631128,201142,203991,1631095,1641708,1642263,0,0.0,steal,2,2026-03-11
22500950,109,1610612743,1610612745,203501,203932,203999,1627750,1631128,201142,203991,1631095,1641708,1642263,2,2.0,made_shot,2,2026-03-11
22500950,110,1610612745,1610612743,201142,203991,1631095,1641708,1642263,203501,203932,203999,1627750,1631128,2,2.0,made_shot,2,2026-03-11
22500950,111,1610612743,1610612745,203501,203932,203999,1627750,1631128,201142,203991,1631106,1641708,1642263,0,0.0,defensive_rebound,2,2026-03-11
22500950,112,1610612745,1610612743,201142,1630578,1631106,1641708,1642263,203501,203932,203999,1627750,1631128,2,2.0,made_shot,2,2026-03-11
22500950,113,1610612743,1610612745,203501,203932,203999,1627750,1631128,201142,1630578,1631106,1641708,1642263,3,1.203,made_shot,2,2026-03-11
22500950,114,1610612745,1610612743,201142,1630578,1631106,1641708,1642263,203501,203932,203999,1627750,1631128,0,0.0,period,2,2026-03-11
22500950,117,1610612743,1610612745,203932,203999,1627750,1629661,1631128,201142,1630578,1631095,1631106,1641708,2,2.0,free_throw,3,2026-03-11
22500950,125,1610612743,1610612745,203932,203999,1627750,1629661,1631128,201142,1630578,1631095,1631106,1641708,3,1.285,made_shot,3,2026-03-11
22500950,126,1610612745,1610612743,201142,1630578,1631095,1631106,1641708,203932,203999,1627750,1629661,1631128,2,2.0,made_shot,3,2026-03-11
22500950,127,1610612743,1610612745,203932,203999,1627750,1629661,1631128,201142,1630578,1631095,1631106,1641708,0,0.0,defensive_rebound,3,2026-03-11
22500950,130,1610612745,1610612743,201142,1630578,1631095,1631106,1641708,203932,203999,1627750,1629661,1631128,0,0.0,defensive_rebound,3,2026-03-11
22500950,131,1610612743,1610612745,203932,203999,1627750,1629661,1631128,201142,1630578,1631095,1631106,1641708,2,2.0,made_shot,3,2026-03-11
22500950,132,1610612745,1610612743,201142,1630578,1631095,1641708,1642263,203932,203999,1627750,1629661,1631128,0,0.0,defensive_rebound,3,2026-03-11
22500950,133,1610612743,1610612745,203932,203999,1627750,1629661,1631128,201142,1630578,1631095,1641708,1642263,3,1.402,made_shot,3,2026-03-11
22500950,135,1610612743,1610612745,203932,203999,1627750,1629661,1631128,201142,1630578,1631095,1641708,1642263,0,0.0,defensive_rebound,3,2026-03-11
22500950,137,1610612743,1610612745,203932,203999,1627750,1629661,1631128,201142,1630578,1631095,1641708,1642263,2,2.0,made_shot,3,2026-03-11
